29,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,2,36.0,0,5.0005e-05,gd,6
29,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,4,36.0,0,5.0005e-05,gd,6
30,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,2,0,0,5.0005e-05,NoConvergence,8
30,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,4,0,0,5.0005e-05,NoConvergence,8
31,1,n,d,n,0,1599.5,3.5,7.5,2,0,5.0005e-05,9999999999.0,lanczos,4
31,1,n,d,n,0,1599.5,3.5,7.5,4,0,5.0005e-05,9999999999.0,lanczos,4
32,1,n,d,n,0,696.0,7.5,9999999999.0,2,0,5.0005e-05,9999999999.0,jd,7
32,1,n,d,n,0,696.0,7.5,9999999999.0,4,0,5.0005e-05,9999999999.0,jd,7
33,1,n,d,n,0,696.0,7.5,9999999999.0,2,72.0,5.0005e-05,9999999999.0,krylovschur,5
33,1,n,d,n,0,696.0,7.5,9999999999.0,4,72.0,5.0005e-05,9999999999.0,krylovschur,5
34,1,n,d,n,696.0,1599.5,7.5,9999999999.0,2,0,5.0005e-05,9999999999.0,lanczos,4
34,1,n,d,n,696.0,1599.5,7.5,9999999999.0,4,0,5.0005e-05,9999999999.0,lanczos,4
35,1,n,d,n,1599.5,3359.5,3.5,9999999999.0,2,0,5.0005e-05,9999999999.0,NoConvergence,8
35,1,n,d,n,1599.5,3359.5,3.5,9999999999.0,4,0,5.0005e-05,9999999999.0,NoConvergence,8
36,1,n,d,n,3359.5,25786.0,3.5,9999999999.0,2,0,5.0005e-05,9999999999.0,lanczos,4
36,1,n,d,n,3359.5,25786.0,3.5,9999999999.0,4,0,5.0005e-05,9999999999.0,lanczos,4
37,1,n,d,n,25786.0,93823.0,3.5,9999999999.0,2,0,5.0005e-05,9999999999.0,gd,6
37,1,n,d,n,25786.0,93823.0,3.5,9999999999.0,4,0,5.0005e-05,9999999999.0,gd,6
38,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,2,0,5.0005e-05,9999999999.0,NoConvergence,8
38,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,4,0,5.0005e-05,9999999999.0,NoConvergence,8
39,1,n,d,n,0,9999999999.0,0,1.5,2,0,0,9999999999.0,gd,6
39,1,n,d,n,0,9999999999.0,0,1.5,4,0,0,9999999999.0,gd,6
40,1,n,d,n,0,9999999999.0,0,1.5,2,3.0,0,5.0005e-05,gd,6
40,1,n,d,n,0,9999999999.0,0,1.5,4,3.0,0,5.0005e-05,gd,6
41,1,n,d,n,0,9999999999.0,0,1.5,2,18.0,0,5.0005e-05,jd,7
41,1,n,d,n,0,9999999999.0,0,1.5,4,18.0,0,5.0005e-05,jd,7
42,1,n,d,n,0,9999999999.0,0,1.5,2,3.0,5.0005e-05,9999999999.0,jd,7
42,1,n,d,n,0,9999999999.0,0,1.5,4,3.0,5.0005e-05,9999999999.0,jd,7
43,1,n,d,n,0,9999999999.0,1.5,3.5,2,0,0,9999999999.0,jd,7
43,1,n,d,n,0,9999999999.0,1.5,3.5,4,0,0,9999999999.0,jd,7
44,1,n,d,n,0,696.0,3.5,7.5,2,0,0,9999999999.0,lanczos,4
44,1,n,d,n,0,696.0,3.5,7.5,4,0,0,9999999999.0,lanczos,4
45,1,n,d,n,0,696.0,7.5,9999999999.0,2,0,0,9999999999.0,jd,7
45,1,n,d,n,0,696.0,7.5,9999999999.0,4,0,0,9999999999.0,jd,7
46,1,n,d,n,696.0,25786.0,3.5,9999999999.0,2,0,0,9999999999.0,lanczos,4
46,1,n,d,n,696.0,25786.0,3.5,9999999999.0,4,0,0,9999999999.0,lanczos,4
47,1,n,d,n,25786.0,93823.0,3.5,7.5,2,0,0,9999999999.0,jd,7
47,1,n,d,n,25786.0,93823.0,3.5,7.5,4,0,0,9999999999.0,jd,7
48,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,2,0,0,9999999999.0,jd,7
48,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,4,0,0,9999999999.0,jd,7
49,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,2,6.0,0,9999999999.0,gd,6
49,1,n,d,n,25786.0,93823.0,7.5,9999999999.0,4,6.0,0,9999999999.0,gd,6
50,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,2,0,0,9999999999.0,lanczos,4
50,1,n,d,n,93823.0,9999999999.0,3.5,9999999999.0,4,0,0,9999999999.0,lanczos,4
51,1,n,d,y,0,9999999999.0,0,9999999999.0,2,0,0,9999999999.0,NoConvergence,8
51,1,n,d,y,0,9999999999.0,0,9999999999.0,4,0,0,9999999999.0,NoConvergence,8
52,1,n,d,y,0,22204.0,0,3.5,2,0,0,5.0005e-05,krylovschur,5
53,1,n,d,y,0,22204.0,3.5,9999999999.0,2,0,0,5.0005e-05,krylovschur,5
54,1,n,d,y,0,22204.0,3.5,9999999999.0,2,10.0,0,5.0005e-05,arnoldi,3
55,1,n,d,y,22204.0,9999999999.0,0,9999999999.0,2,0,0,5.0005e-05,krylovschur,5
56,1,n,d,y,0,22204.0,0,3.5,4,0,0,5.0005e-05,krylovschur,5
57,1,n,d,y,0,22204.0,0,3.5,4,6.0,0,5.0005e-05,arnoldi,3
58,1,n,d,y,0,22204.0,0,3.5,4,6.0,0,5.0005e-05,krylovschur,5
59,1,n,d,y,22204.0,9999999999.0,0,3.5,4,0,0,5.0005e-05,krylovschur,5
60,1,n,d,y,0,9999999999.0,3.5,7.5,4,0,0,5.05e-09,krylovschur,5
61,1,n,d,y,0,9999999999.0,3.5,7.5,4,0,5.05e-09,5.0005e-05,arnoldi,3
62,1,n,d,y,0,9999999999.0,7.5,9999999999.0,4,0,0,5.0005e-05,krylovschur,5
63,1,n,d,y,0,22204.0,0,1.5,2,0,5.0005e-05,9999999999.0,krylovschur,5
64,1,n,d,y,0,22204.0,1.5,3.5,2,0,5.0005e-05,9999999999.0,arnoldi,3
65,1,n,d,y,0,22204.0,3.5,9999999999.0,2,0,5.0005e-05,9999999999.0,krylovschur,5
66,1,n,d,y,22204.0,9999999999.0,0,9999999999.0,2,0,5.0005e-05,9999999999.0,krylovschur,5
67,1,n,d,y,0,22204.0,0,7.5,4,0,5.0005e-05,9999999999.0,krylovschur,5
68,1,n,d,y,0,22204.0,0,7.5,4,10.0,5.0005e-05,9999999999.0,arnoldi,3
69,1,n,d,y,0,22204.0,7.5,9999999999.0,4,0,5.0005e-05,9999999999.0,arnoldi,3
70,1,n,d,y,22204.0,9999999999.0,0,9999999999.0,4,0,5.0005e-05,9999999999.0,arnoldi,3
71,1,n,d,y,0,9999999999.0,0,9999999999.0,4,0,5.0005e-05,9999999999.0,krylovschur,5
72,3,n,d,n,0,839.0,0,3.5,2,0,0,9999999999.0,jd,7
73,3,n,d,n,0,839.0,3.5,9999999999.0,2,0,0,9999999999.0,krylovschur,5
74,3,n,d,n,0,839.0,0,9999999999.0,2,1.5,0,9999999999.0,krylovschur,5
75,3,n,d,n,839.0,30987.5,0,9999999999.0,2,0,0,9999999999.0,NoConvergence,8
76,3,n,d,n,30987.5,125888.0,0,9999999999.0,2,0,0,9999999999.0,jd,7
77,3,n,d,n,125888.0,9999999999.0,0,9999999999.0,2,0,0,9999999999.0,NoConvergence,8
78,3,n,d,n,125888.0,9999999999.0,0,9999999999.0,2,0,0,9999999999.0,krylovschur,5
79,3,n,d,n,0,12420.0,0,1.5,4,0,0,5.0005e-05,krylovschur,5
80,3,n,d,n,12420.0,30987.5,0,1.5,4,0,0,5.0005e-05,arnoldi,3
81,3,n,d,n,30987.5,9999999999.0,0,1.5,4,0,0,5.0005e-05,krylovschur,5
82,3,n,d,n,0,9999999999.0,0,1.5,4,10.0,0,5.0005e-05,krylovschur,5
83,3,n,d,n,0,839.0,0,1.5,4,0,5.0005e-05,9999999999.0,krylovschur,5
84,3,n,d,n,839.0,125888.0,0,1.5,4,0,5.0005e-05,9999999999.0,arnoldi,3
85,3,n,d,n,125888.0,9999999999.0,0,1.5,4,0,5.0005e-05,9999999999.0,krylovschur,5
86,3,n,d,n,839.0,9999999999.0,0,1.5,4,18.0,5.0005e-05,9999999999.0,krylovschur,5
87,3,n,d,n,0,9999999999.0,1.5,9999999999.0,4,0,0,9999999999.0,krylovschur,5
88,3,y,d,n,0,9999999999.0,1.5,3.5,4,0,0,5.0005e-05,krylovschur,5
89,3,y,d,n,0,19847.5,1.5,3.5,4,0,5.0005e-05,9999999999.0,arnoldi,3
90,3,y,d,n,19847.5,9999999999.0,1.5,3.5,4,0,5.0005e-05,9999999999.0,krylovschur,5
91,3,y,d,n,0,9999999999.0,3.5,9999999999.0,4,0,0,9999999999.0,krylovschur,5
92,3,y,d,n,0,9999999999.0,3.5,7.5,4,36.0,0,9999999999.0,arnoldi,3
93,3,y,d,n,0,9999999999.0,7.5,9999999999.0,4,36.0,0,9999999999.0,krylovschur,5
94,3,n,d,n,0,839.0,0,3.5,4,0,0,9999999999.0,arnoldi,3
95,3,n,d,n,839.0,237736.0,0,1.5,4,0,0,9999999999.0,krylovschur,5
96,3,n,d,n,839.0,237736.0,1.5,3.5,4,0,0,9999999999.0,arnoldi,3
97,3,n,d,n,237736.0,9999999999.0,0,3.5,4,0,0,9999999999.0,arnoldi,3
98,3,n,d,n,0,9999999999.0,3.5,9999999999.0,4,0,0,9999999999.0,arnoldi,3
99,3,n,d,n,0,9999999999.0,0,1.5,4,18.0,0,9999999999.0,arnoldi,3
100,3,n,d,n,0,9999999999.0,1.5,9999999999.0,4,18.0,0,9999999999.0,krylovschur,5
101,1,n,d,n,0,93823.0,0,1.5,1,0,0,5.0005e-05,krylovschur,5
101,1,n,d,n,0,93823.0,0,1.5,3,0,0,5.0005e-05,krylovschur,5
102,1,n,d,n,0,93823.0,1.5,3.5,1,0,0,5.0005e-05,lanczos,4
102,1,n,d,n,0,93823.0,1.5,3.5,3,0,0,5.0005e-05,lanczos,4
103,1,n,d,n,0,93823.0,0,3.5,1,0,5.0005e-05,9999999999.0,krylovschur,5
103,1,n,d,n,0,93823.0,0,3.5,3,0,5.0005e-05,9999999999.0,krylovschur,5
104,1,n,d,n,0,93823.0,0,3.5,1,3.0,0,5.05e-09,krylovschur,5
104,1,n,d,n,0,93823.0,0,3.5,3,3.0,0,5.05e-09,krylovschur,5
105,1,n,d,n,0,1015.5,0,3.5,1,3.0,5.05e-09,9999999999.0,arnoldi,3
105,1,n,d,n,0,1015.5,0,3.5,3,3.0,5.05e-09,9999999999.0,arnoldi,3
106,1,n,d,n,1015.5,93823.0,0,3.5,1,3.0,5.05e-09,5.0005e-05,lanczos,4
106,1,n,d,n,1015.5,93823.0,0,3.5,3,3.0,5.05e-09,5.0005e-05,lanczos,4
107,1,n,d,n,1015.5,93823.0,0,3.5,1,3.0,5.0005e-05,9999999999.0,krylovschur,5
107,1,n,d,n,1015.5,93823.0,0,3.5,3,3.0,5.0005e-05,9999999999.0,krylovschur,5
108,1,n,d,n,93823.0,9999999999.0,0,3.5,1,0,0,9999999999.0,lanczos,4
108,1,n,d,n,93823.0,9999999999.0,0,3.5,3,0,0,9999999999.0,lanczos,4
109,1,y,d,n,0,9999999999.0,0,3.5,1,0,0,5.05e-09,arnoldi,3
109,1,y,d,n,0,9999999999.0,0,3.5,3,0,0,5.05e-09,arnoldi,3
110,1,y,d,n,0,9999999999.0,0,3.5,1,0,5.05e-09,9999999999.0,krylovschur,5
110,1,y,d,n,0,9999999999.0,0,3.5,3,0,5.05e-09,9999999999.0,krylovschur,5
111,1,n,d,n,0,696.0,0,3.5,1,0,0,9999999999.0,power,1
112,1,n,d,n,0,696.0,0,3.5,1,1.5,0,9999999999.0,lanczos,4
113,1,n,d,n,0,696.0,0,3.5,3,0,0,9999999999.0,lanczos,4
114,1,n,d,n,0,696.0,0,3.5,3,0,0,9999999999.0,arnoldi,3
115,1,n,d,n,696.0,3359.5,0,3.5,1,0,0,5.0005e-05,lanczos,4
115,1,n,d,n,696.0,3359.5,0,3.5,3,0,0,5.0005e-05,lanczos,4
116,1,y,d,n,696.0,3359.5,0,3.5,1,0,0,5.05e-09,krylovschur,5
116,1,y,d,n,696.0,3359.5,0,3.5,3,0,0,5.05e-09,krylovschur,5
117,1,y,d,n,696.0,3359.5,0,3.5,1,0,5.05e-09,5.0005e-05,lanczos,4
117,1,y,d,n,696.0,3359.5,0,3.5,3,0,5.05e-09,5.0005e-05,lanczos,4
118,1,n,d,n,696.0,3359.5,0,3.5,1,0,5.0005e-05,9999999999.0,lanczos,4
118,1,n,d,n,696.0,3359.5,0,3.5,3,0,5.0005e-05,9999999999.0,lanczos,4
119,1,n,d,n,0,696.0,0,3.5,1,3.0,0,5.0005e-05,arnoldi,3
119,1,n,d,n,0,696.0,0,3.5,3,3.0,0,5.0005e-05,arnoldi,3
120,1,n,d,n,0,696.0,0,3.5,1,3.0,5.0005e-05,9999999999.0,krylovschur,5
120,1,n,d,n,0,696.0,0,3.5,3,3.0,5.0005e-05,9999999999.0,krylovschur,5
121,1,n,d,n,696.0,3359.5,0,1.5,1,3.0,0,9999999999.0,lanczos,4
121,1,n,d,n,696.0,3359.5,0,1.5,3,3.0,0,9999999999.0,lanczos,4
122,1,n,d,n,696.0,3359.5,1.5,3.5,1,3.0,0,9999999999.0,krylovschur,5
122,1,n,d,n,696.0,3359.5,1.5,3.5,3,3.0,0,9999999999.0,krylovschur,5
123,1,y,d,n,696.0,3359.5,0,3.5,1,3.0,0,5.05e-09,krylovschur,5
123,1,y,d,n,696.0,3359.5,0,3.5,3,3.0,0,5.05e-09,krylovschur,5
124,1,y,d,n,696.0,3359.5,0,3.5,1,3.0,5.05e-09,9999999999.0,lanczos,4
124,1,y,d,n,696.0,3359.5,0,3.5,3,3.0,5.05e-09,9999999999.0,lanczos,4
125,1,n,d,n,0,3359.5,0,3.5,1,3.0,0,9999999999.0,lanczos,4
125,1,n,d,n,0,3359.5,0,3.5,3,3.0,0,9999999999.0,lanczos,4
126,1,n,d,n,3359.5,25786.0,0,1.5,1,0,0,9999999999.0,power,1
127,1,n,d,n,3359.5,25786.0,0,1.5,3,0,0,9999999999.0,lanczos,4
128,1,n,d,n,25786.0,9999999999.0,0,1.5,1,0,0,9999999999.0,lanczos,4
128,1,n,d,n,25786.0,9999999999.0,0,1.5,3,0,0,9999999999.0,lanczos,4
129,1,n,d,n,25786.0,9999999999.0,0,1.5,1,0,0,9999999999.0,arnoldi,3
129,1,n,d,n,25786.0,9999999999.0,0,1.5,3,0,0,9999999999.0,arnoldi,3
130,1,n,d,n,3359.5,93823.0,1.5,3.5,1,0,0,9999999999.0,lanczos,4
130,1,n,d,n,3359.5,93823.0,1.5,3.5,3,0,0,9999999999.0,lanczos,4
131,1,n,d,n,93823.0,9999999999.0,1.5,3.5,1,0,0,5.05e-09,krylovschur,5
131,1,n,d,n,93823.0,9999999999.0,1.5,3.5,3,0,0,5.05e-09,krylovschur,5
132,1,n,d,n,93823.0,9999999999.0,1.5,3.5,1,0,5.05e-09,9999999999.0,lanczos,4
132,1,n,d,n,93823.0,9999999999.0,1.5,3.5,3,0,5.05e-09,9999999999.0,lanczos,4
133,1,n,d,n,0,25786.0,0,3.5,1,6.0,0,5.05e-09,krylovschur,5
133,1,n,d,n,0,25786.0,0,3.5,3,6.0,0,5.05e-09,krylovschur,5
134,1,n,d,n,0,25786.0,0,3.5,1,72.0,0,5.05e-09,arnoldi,3
134,1,n,d,n,0,25786.0,0,3.5,3,72.0,0,5.05e-09,arnoldi,3
135,1,n,d,n,0,25786.0,0,3.5,1,6.0,5.05e-09,9999999999.0,lanczos,4
135,1,n,d,n,0,25786.0,0,3.5,3,6.0,5.05e-09,9999999999.0,lanczos,4
136,1,n,d,n,0,1599.5,0,1.5,1,6.0,0,9999999999.0,krylovschur,5
136,1,n,d,n,0,1599.5,0,1.5,3,6.0,0,9999999999.0,krylovschur,5
137,1,n,d,n,0,1599.5,0,1.5,1,10.0,0,9999999999.0,arnoldi,3
137,1,n,d,n,0,1599.5,0,1.5,3,10.0,0,9999999999.0,arnoldi,3
138,1,n,d,n,0,696.0,0,1.5,1,36.0,0,5.05e-09,krylovschur,5
138,1,n,d,n,0,696.0,0,1.5,3,36.0,0,5.05e-09,krylovschur,5
139,1,n,d,n,0,696.0,0,1.5,1,36.0,5.05e-09,9999999999.0,arnoldi,3
139,1,n,d,n,0,696.0,0,1.5,3,36.0,5.05e-09,9999999999.0,arnoldi,3
140,1,n,d,n,696.0,1599.5,0,1.5,1,36.0,0,9999999999.0,krylovschur,5
140,1,n,d,n,696.0,1599.5,0,1.5,3,36.0,0,9999999999.0,krylovschur,5
141,1,n,d,n,696.0,1599.5,0,1.5,1,144.0,0,9999999999.0,arnoldi,3
141,1,n,d,n,696.0,1599.5,0,1.5,3,144.0,0,9999999999.0,arnoldi,3
142,1,n,d,n,0,696.0,1.5,3.5,1,6.0,0,5.0005e-05,lanczos,4
142,1,n,d,n,0,696.0,1.5,3.5,3,6.0,0,5.0005e-05,lanczos,4
143,1,n,d,n,0,696.0,1.5,3.5,1,6.0,5.0005e-05,9999999999.0,arnoldi,3
143,1,n,d,n,0,696.0,1.5,3.5,3,6.0,5.0005e-05,9999999999.0,arnoldi,3
144,1,n,d,n,696.0,1599.5,1.5,3.5,1,6.0,0,9999999999.0,lanczos,4
144,1,n,d,n,696.0,1599.5,1.5,3.5,3,6.0,0,9999999999.0,lanczos,4
145,1,n,d,n,696.0,1599.5,1.5,3.5,1,10.0,0,9999999999.0,arnoldi,3
145,1,n,d,n,696.0,1599.5,1.5,3.5,3,10.0,0,9999999999.0,arnoldi,3
146,1,n,d,n,696.0,1599.5,1.5,3.5,1,36.0,0,9999999999.0,arnoldi,3
147,1,n,d,n,696.0,1599.5,1.5,3.5,3,36.0,0,9999999999.0,krylovschur,5
148,1,n,d,n,0,1599.5,0,3.5,1,6.0,0,5.05e-09,arnoldi,3
149,1,n,d,n,0,1599.5,0,3.5,1,10.0,0,5.05e-09,krylovschur,5
150,1,n,d,n,0,1599.5,0,3.5,1,144.0,0,5.05e-09,lanczos,4
151,1,n,d,n,0,1599.5,0,3.5,1,6.0,5.05e-09,5.0005e-05,krylovschur,5
152,1,n,d,n,0,1599.5,0,1.5,3,6.0,0,5.0005e-05,lanczos,4
153,1,n,d,n,0,1599.5,1.5,3.5,3,6.0,0,5.0005e-05,krylovschur,5
154,1,n,d,n,0,1599.5,0,1.5,3,18.0,0,5.0005e-05,arnoldi,3
155,1,n,d,n,0,1599.5,1.5,3.5,3,18.0,0,5.0005e-05,krylovschur,5
156,1,n,d,n,0,1599.5,0,3.5,3,144.0,0,5.0005e-05,arnoldi,3
157,1,n,d,n,0,696.0,0,3.5,1,6.0,5.0005e-05,9999999999.0,arnoldi,3
157,1,n,d,n,0,696.0,0,3.5,3,6.0,5.0005e-05,9999999999.0,arnoldi,3
158,1,n,d,n,696.0,1599.5,0,3.5,1,6.0,5.0005e-05,9999999999.0,krylovschur,5
158,1,n,d,n,696.0,1599.5,0,3.5,3,6.0,5.0005e-05,9999999999.0,krylovschur,5
159,1,n,d,n,0,1599.5,0,3.5,1,18.0,5.0005e-05,9999999999.0,krylovschur,5
159,1,n,d,n,0,1599.5,0,3.5,3,18.0,5.0005e-05,9999999999.0,krylovschur,5
160,1,n,d,n,1599.5,3359.5,0,1.5,1,6.0,0,5.05e-09,lanczos,4
160,1,n,d,n,1599.5,3359.5,0,1.5,3,6.0,0,5.05e-09,lanczos,4
161,1,n,d,n,1599.5,3359.5,0,1.5,1,10.0,0,5.05e-09,arnoldi,3
161,1,n,d,n,1599.5,3359.5,0,1.5,3,10.0,0,5.05e-09,arnoldi,3
162,1,n,d,n,1599.5,3359.5,0,1.5,1,6.0,0,5.05e-09,krylovschur,5
162,1,n,d,n,1599.5,3359.5,0,1.5,3,6.0,0,5.05e-09,krylovschur,5
163,1,n,d,n,1599.5,3359.5,0,1.5,1,72.0,0,5.05e-09,lanczos,4
163,1,n,d,n,1599.5,3359.5,0,1.5,3,72.0,0,5.05e-09,lanczos,4
164,1,n,d,n,3359.5,25786.0,0,1.5,1,6.0,0,5.05e-09,krylovschur,5
164,1,n,d,n,3359.5,25786.0,0,1.5,3,6.0,0,5.05e-09,krylovschur,5
165,1,n,d,n,3359.5,25786.0,0,1.5,1,6.0,0,5.05e-09,arnoldi,3
165,1,n,d,n,3359.5,25786.0,0,1.5,3,6.0,0,5.05e-09,arnoldi,3
166,1,n,d,n,1599.5,3359.5,0,1.5,1,6.0,5.05e-09,5.0005e-05,krylovschur,5
166,1,n,d,n,1599.5,3359.5,0,1.5,3,6.0,5.05e-09,5.0005e-05,krylovschur,5
167,1,n,d,n,1599.5,3359.5,0,1.5,1,6.0,5.05e-09,5.0005e-05,arnoldi,3
167,1,n,d,n,1599.5,3359.5,0,1.5,3,6.0,5.05e-09,5.0005e-05,arnoldi,3
168,1,n,d,n,3359.5,25786.0,0,1.5,1,6.0,5.05e-09,5.0005e-05,lanczos,4
168,1,n,d,n,3359.5,25786.0,0,1.5,3,6.0,5.05e-09,5.0005e-05,lanczos,4
169,1,n,d,n,3359.5,25786.0,0,1.5,1,6.0,5.05e-09,5.0005e-05,power,1
169,1,n,d,n,3359.5,25786.0,0,1.5,3,6.0,5.05e-09,5.0005e-05,power,1
170,1,n,d,n,1599.5,25786.0,0,1.5,1,6.0,5.0005e-05,9999999999.0,krylovschur,5
170,1,n,d,n,1599.5,25786.0,0,1.5,3,6.0,5.0005e-05,9999999999.0,krylovschur,5
171,1,n,d,n,1599.5,3359.5,0,1.5,1,10.0,5.0005e-05,9999999999.0,krylovschur,5
171,1,n,d,n,1599.5,3359.5,0,1.5,3,10.0,5.0005e-05,9999999999.0,krylovschur,5
172,1,n,d,n,1599.5,3359.5,0,1.5,1,10.0,5.0005e-05,9999999999.0,arnoldi,3
172,1,n,d,n,1599.5,3359.5,0,1.5,3,10.0,5.0005e-05,9999999999.0,arnoldi,3
173,1,n,d,n,3359.5,25786.0,0,1.5,1,10.0,5.0005e-05,9999999999.0,power,1
174,1,n,d,n,3359.5,25786.0,0,1.5,3,10.0,5.0005e-05,9999999999.0,krylovschur,5
175,1,n,d,n,1599.5,3359.5,1.5,3.5,1,6.0,0,9999999999.0,krylovschur,5
