 UpperBW, MinNNZperRow, ColLogValSpread, RowDiagDominance, NumRows, LowerBW, DummyRows, DummyRowsKind, NumCols, SymmetricFrobeniusNorm, Trace, AntiSymmetricInfinityNorm, NNZPatternSymmetry1, NumericValueSymmetry2, InfinityNorm, Symmetric, AntiSymmetricFrobeniusNorm, DiagAverage, SymmetricInfinityNorm, FrobeniusNorm, AbsTrace, DiagVariance, ColDiagDominancy, ColVariance, AvgNNZperRow, RowLogValSpread, MaxNNZperRow, RowVariance, NNZPatternSymmetry2, DiagSign, DiagNNZ, Nonzeros, OneNorm, NumericValueSymmetry1, time, solver,matrix_name, class,rank
3,4,4.90862,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871916,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9333,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0014541,95762355,direct_26_11_1,bad,3
3,4,4.90862,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871916,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9333,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,3.60E-05,75830646,direct_26_12_1,good,1
3,4,4.90862,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871916,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9333,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079799,13323659,direct_26_12_1,bad,2
3,4,4.90862,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871916,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9333,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.001328,12321508,direct_26_12_1,bad,3
3,4,4.90887,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19903.9,0,0.999862,1.02E+08,0,871845,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.95E+11,5,4.93405,6,4.95E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080466,13323659,direct_26_2_1,good,1
3,4,4.90887,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19903.9,0,0.999862,1.02E+08,0,871845,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.95E+11,5,4.93405,6,4.95E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013208,12321508,direct_26_2_1,bad,2
3,4,4.90884,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19903.9,0,0.999862,1.02E+08,0,871852,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.95E+11,5,4.93397,6,4.95E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080299,13323659,direct_26_3_1,good,1
3,4,4.90884,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19903.9,0,0.999862,1.02E+08,0,871852,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.95E+11,5,4.93397,6,4.95E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013103,12321508,direct_26_3_1,bad,2
3,4,4.90882,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904,0,0.999862,1.02E+08,0,871858,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.95E+11,5,4.9339,6,4.95E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080132,13323659,direct_26_4_1,good,1
3,4,4.9088,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904,0,0.999862,1.02E+08,0,871865,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93383,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00070715,45869640,direct_26_5_1,good,1
3,4,4.9088,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904,0,0.999862,1.02E+08,0,871865,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93383,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079155,13323659,direct_26_5_1,good,2
3,4,4.90877,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.1,0,0.999862,1.02E+08,0,871872,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93375,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080228,13323659,direct_26_6_1,good,1
3,4,4.90874,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.1,0,0.999862,1.02E+08,0,871879,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93367,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00081873,13323659,direct_26_7_1,good,1
3,4,4.90874,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.1,0,0.999862,1.02E+08,0,871879,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93367,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013256,12321508,direct_26_7_1,bad,2
3,4,4.90874,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.1,0,0.999862,1.02E+08,0,871879,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93367,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0014591,95762355,direct_26_7_1,bad,3
3,4,4.90871,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.2,0,0.999862,1.02E+08,0,871887,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93358,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079727,13323659,direct_26_8_1,good,1
3,4,4.90869,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.2,0,0.999862,1.02E+08,0,871895,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9335,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.000808,13323659,direct_26_9_1,good,1
3,4,4.90869,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.2,0,0.999862,1.02E+08,0,871895,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9335,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013099,12321508,direct_26_9_1,bad,2
3,4,4.90869,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.2,0,0.999862,1.02E+08,0,871895,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.9335,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0014534,95762355,direct_26_9_1,bad,3
3,4,4.90859,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871923,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93321,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,3.10E-05,75830646,direct_27_1_1,good,1
3,4,4.90859,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871923,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93321,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079393,13323659,direct_27_1_1,bad,2
3,4,4.90859,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.4,0,0.999862,1.02E+08,0,871923,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93321,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.001303,12321508,direct_27_1_1,bad,3
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871981,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,3.50E-05,75830646,direct_27_10_1,good,1
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871981,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0008111,13323659,direct_27_10_1,bad,2
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871981,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013161,12321508,direct_27_10_1,bad,3
3,4,4.90856,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871930,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93313,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0004642,30870720,direct_27_2_1,good,1
3,4,4.90856,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871930,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93313,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080729,13323659,direct_27_2_1,bad,2
3,4,4.90856,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871930,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93313,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013034,12321508,direct_27_2_1,bad,3
3,4,4.90853,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871936,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93305,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00070405,45869640,direct_27_3_1,good,1
3,4,4.90853,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871936,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93305,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079131,13323659,direct_27_3_1,good,2
3,4,4.90853,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.5,0,0.999862,1.02E+08,0,871936,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93305,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013211,12321508,direct_27_3_1,bad,3
3,4,4.9085,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.6,0,0.999862,1.02E+08,0,871943,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93296,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00070333,45869640,direct_27_4_1,good,1
3,4,4.9085,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.6,0,0.999862,1.02E+08,0,871943,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93296,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079894,13323659,direct_27_4_1,good,2
3,4,4.9085,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.6,0,0.999862,1.02E+08,0,871943,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93296,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013268,12321508,direct_27_4_1,bad,3
3,4,4.90847,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.7,0,0.999862,1.02E+08,0,871950,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93286,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080919,13323659,direct_27_5_1,good,1
3,4,4.90847,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.7,0,0.999862,1.02E+08,0,871950,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93286,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0008316,95762355,direct_27_5_1,good,2
3,4,4.90844,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.7,0,0.999862,1.02E+08,0,871958,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93276,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079417,13323659,direct_27_6_1,good,1
3,4,4.90844,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.7,0,0.999862,1.02E+08,0,871958,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93276,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013223,12321508,direct_27_6_1,bad,2
3,4,4.9084,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.8,0,0.999862,1.02E+08,0,871965,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93266,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080013,13323659,direct_27_7_1,good,1
3,4,4.9084,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.8,0,0.999862,1.02E+08,0,871965,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93266,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013268,12321508,direct_27_7_1,bad,2
3,4,4.90836,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.9,0,0.999862,1.02E+08,0,871973,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93254,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079727,13323659,direct_27_8_1,good,1
3,4,4.90836,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19904.9,0,0.999862,1.02E+08,0,871973,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93254,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013266,12321508,direct_27_8_1,bad,2
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871982,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,3.50E-05,75830646,direct_27_9_1,good,1
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871982,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080609,13323659,direct_27_9_1,bad,2
3,4,4.90831,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871982,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93241,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.001313,12321508,direct_27_9_1,bad,3
3,4,4.90828,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871984,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93232,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079727,13323659,direct_28_1_1,good,1
3,4,4.90828,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905,0,0.999862,1.02E+08,0,871984,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93232,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013027,12321508,direct_28_1_1,bad,2
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00079918,13323659,direct_28_10_1,good,1
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0013354,12321508,direct_28_10_1,bad,2
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.001477,95762355,direct_28_10_1,bad,3
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00081444,13323659,direct_28_11_1,good,1
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0013106,12321508,direct_28_11_1,bad,2
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00080395,13323659,direct_28_12_1,good,1
3,4,4.90801,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872013,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93154,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0013227,12321508,direct_28_12_1,bad,2
3,4,5.24753,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.1,0,0.999862,1.02E+08,0,871987,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93224,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00045609,30870720,direct_28_2_1,good,1
3,4,5.24753,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.1,0,0.999862,1.02E+08,0,871987,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93224,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00071454,45869640,direct_28_2_1,bad,2
3,4,5.24753,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.1,0,0.999862,1.02E+08,0,871987,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.94E+11,5,4.93224,6,4.94E+11,0.999724,2,20002,120004,1.02E+08,0,0.00081182,13323659,direct_28_2_1,bad,3
3,4,4.90823,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.1,0,0.999862,1.02E+08,0,871990,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93217,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080562,13323659,direct_28_3_1,good,1
3,4,4.90823,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.1,0,0.999862,1.02E+08,0,871990,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93217,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.001312,12321508,direct_28_3_1,bad,2
3,4,4.90821,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.2,0,0.999862,1.02E+08,0,871992,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93211,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00046468,30870720,direct_28_4_1,good,1
3,4,4.90821,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.2,0,0.999862,1.02E+08,0,871992,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93211,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079894,13323659,direct_28_4_1,bad,2
3,4,4.90819,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.2,0,0.999862,1.02E+08,0,871994,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93205,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079012,13323659,direct_28_5_1,good,1
3,4,4.90819,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.2,0,0.999862,1.02E+08,0,871994,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93205,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013006,12321508,direct_28_5_1,bad,2
3,4,4.90817,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.3,0,0.999862,1.02E+08,0,871996,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93198,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00078392,13323659,direct_28_6_1,good,1
3,4,4.90817,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.3,0,0.999862,1.02E+08,0,871996,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93198,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013218,12321508,direct_28_6_1,bad,2
3,4,4.90814,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.3,0,0.999862,1.02E+08,0,871999,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93191,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00071478,45869640,direct_28_7_1,good,1
3,4,4.90814,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.3,0,0.999862,1.02E+08,0,871999,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93191,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.000808,13323659,direct_28_7_1,good,2
3,4,4.90814,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.3,0,0.999862,1.02E+08,0,871999,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93191,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013034,12321508,direct_28_7_1,bad,3
3,4,5.63687,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.4,0,0.999862,1.02E+08,0,872002,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93182,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00079513,13323659,direct_28_8_1,good,1
3,4,5.63687,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.4,0,0.999862,1.02E+08,0,872002,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93182,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.0013306,12321508,direct_28_8_1,bad,2
3,4,4.90807,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.5,0,0.999862,1.02E+08,0,872006,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93172,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00046039,30870720,direct_28_9_1,good,1
3,4,4.90807,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.5,0,0.999862,1.02E+08,0,872006,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93172,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.00080013,13323659,direct_28_9_1,bad,2
3,4,4.90807,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.5,0,0.999862,1.02E+08,0,872006,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93172,6,4.93E+11,0.999724,2,20002,120004,1.02E+08,0,0.0014119,12321508,direct_28_9_1,bad,3
3,4,4.90798,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872017,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93145,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0004549,30870720,direct_29_1_1,good,1
3,4,4.90798,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872017,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93145,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00079894,13323659,direct_29_1_1,bad,2
3,4,4.90798,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.6,0,0.999862,1.02E+08,0,872017,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93145,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00084639,95762355,direct_29_1_1,bad,3
3,4,4.90795,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.7,0,0.999862,1.02E+08,0,872021,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93136,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00079465,13323659,direct_29_2_1,good,1
3,4,4.90792,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.8,0,0.999862,1.02E+08,0,872026,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93126,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,3.48E-05,75830646,direct_29_3_1,good,1
3,4,4.90792,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.8,0,0.999862,1.02E+08,0,872026,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93126,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00045681,30870720,direct_29_3_1,bad,2
3,4,4.90792,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.8,0,0.999862,1.02E+08,0,872026,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93126,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0007987,13323659,direct_29_3_1,bad,3
3,4,4.90792,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.8,0,0.999862,1.02E+08,0,872026,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93126,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.0013304,12321508,direct_29_3_1,bad,4
3,4,4.90788,0,20002,3,0,0,20002,6.63E+09,5.80E+11,19905.9,0,0.999862,1.02E+08,0,872033,2.90E+07,1.02E+08,6.63E+09,5.80E+11,1.35E+15,0,4.93E+11,5,4.93115,6,4.93E+11,0.999723,2,20002,120004,1.02E+08,0,0.00080299,13323659,direct_29_4_1,good,1
