42	d	gesvx	general	full	http://www.netlib.org/lapack/double/dgesvx.f	1	linear equation, expert driver,	42
43	c	gesvx	general	full	http://www.netlib.org/lapack/complex/cgesvx.f	1	linear equation, expert driver,	43
44	z	gesvx	general	full	http://www.netlib.org/lapack/complex16/zgesvx.f	1	linear equation, expert driver,	44
45	s	gbsvx	general	banded	http://www.netlib.org/lapack/single/sgbsvx.f	1	linear equation, expert driver,	45
46	d	gbsvx	general	banded	http://www.netlib.org/lapack/double/dgbsvx.f	1	linear equation, expert driver,	46
47	c	gbsvx	general	banded	http://www.netlib.org/lapack/complex/cgbsvx.f	1	linear equation, expert driver,	47
48	z	gbsvx	general	banded	http://www.netlib.org/lapack/complex16/zgbsvx.f	1	linear equation, expert driver,	48
49	s	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/single/sgtsvx.f	1	linear equation, expert driver,	49
50	d	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/double/dgtsvx.f	1	linear equation, expert driver,	50
51	c	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/complex/cgtsvx.f	1	linear equation, expert driver,	51
52	z	gtsvx	general	tridiagonal	http://www.netlib.org/lapack/complex16/zgtsvx.f	1	linear equation, expert driver,	52
53	c	hesvx	Hermitian	full	http://www.netlib.org/lapack/complex/chesvx.f	1	linear equation, expert driver,	53
54	z	hesvx	Hermitian	full	http://www.netlib.org/lapack/complex16/zhesvx.f	1	linear equation, expert driver,	54
55	c	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex/chpsvx.f	1	linear equation, expert driver,	55
56	z	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpsvx.f	1	linear equation, expert driver,	56
57	s	posvx	SPD	full	http://www.netlib.org/lapack/single/sposvx.f	1	linear equation, expert driver,	57
58	d	posvx	SPD	full	http://www.netlib.org/lapack/double/dposvx.f	1	linear equation, expert driver,	58
59	c	posvx	HPD	full	http://www.netlib.org/lapack/complex/cposvx.f	1	linear equation, expert driver,	59
60	z	posvx	HPD	full	http://www.netlib.org/lapack/complex16/zposvx.f	1	linear equation, expert driver,	60
61	s	pbsvx	SPD	banded	http://www.netlib.org/lapack/single/spbsvx.f	1	linear equation, expert driver,	61
62	d	pbsvx	SPD	banded	http://www.netlib.org/lapack/double/dpbsvx.f	1	linear equation, expert driver,	62
63	c	pbsvx	HPD	banded	http://www.netlib.org/lapack/complex/cpbsvx.f	1	linear equation, expert driver,	63
64	z	pbsvx	HPD	banded	http://www.netlib.org/lapack/complex16/zpbsvx.f	1	linear equation, expert driver,	64
65	s	ppsvx	SPD	packed	http://www.netlib.org/lapack/single/sppsvx.f	1	linear equation, expert driver,	65
66	d	ppsvx	SPD	packed	http://www.netlib.org/lapack/double/dppsvx.f	1	linear equation, expert driver,	66
67	c	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex/cppsvx.f	1	linear equation, expert driver,	67
68	z	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex16/zppsvx.f	1	linear equation, expert driver,	68
69	s	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/single/sptsvx.f	1	linear equation, expert driver,	69
70	d	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/double/dptsvx.f	1	linear equation, expert driver,	70
71	c	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex/cptsvx.f	1	linear equation, expert driver,	71
72	z	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex16/zptsvx.f	1	linear equation, expert driver,	72
73	s	sysvx	symmetric	full	http://www.netlib.org/lapack/single/ssysvx.f	1	linear equation, expert driver,	73
74	d	sysvx	symmetric	full	http://www.netlib.org/lapack/double/dsysvx.f	1	linear equation, expert driver,	74
75	c	sysvx	symmetric	full	http://www.netlib.org/lapack/complex/csysvx.f	1	linear equation, expert driver,	75
76	z	sysvx	symmetric	full	http://www.netlib.org/lapack/complex16/zsysvx.f	1	linear equation, expert driver,	76
77	s	spsvx	symmetric	packed	http://www.netlib.org/lapack/single/sspsvx.f	1	linear equation, expert driver,	77
78	d	spsvx	symmetric	packed	http://www.netlib.org/lapack/double/dspsvx.f	1	linear equation, expert driver,	78
79	c	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex/cspsvx.f	1	linear equation, expert driver,	79
80	z	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex16/zspsvx.f	1	linear equation, expert driver,	80
81	s	getrs	general	full	http://www.netlib.org/lapack/single/sgetrs.f	1	using LU factorization	261
82	d	getrs	general	full	http://www.netlib.org/lapack/double/dgetrs.f	1	using LU factorization	262
83	c	getrs	general	full	http://www.netlib.org/lapack/complex/cgetrs.f	1	using LU factorization	263
84	z	getrs	general	full	http://www.netlib.org/lapack/complex16/zgetrs.f	1	using LU factorization	264
85	s	gbtrs	general	banded	http://www.netlib.org/lapack/single/sgbtrs.f	1	using LU factorization	265
86	d	gbtrs	general	banded	http://www.netlib.org/lapack/double/dgbtrs.f	1	using LU factorization	266
87	c	gbtrs	general	banded	http://www.netlib.org/lapack/complex/cgbtrs.f	1	using LU factorization	267
88	z	gbtrs	general	banded	http://www.netlib.org/lapack/complex16/zgbtrs.f	1	using LU factorization	268
89	s	gttrs	general	tridiagonal	http://www.netlib.org/lapack/single/sgttrs.f	1	using LU factorization	269
90	d	gttrs	general	tridiagonal	http://www.netlib.org/lapack/double/dgttrs.f	1	using LU factorization	270
91	c	gttrs	general	tridiagonal	http://www.netlib.org/lapack/complex/cgttrs.f	1	using LU factorization	271
92	z	gttrs	general	tridiagonal	http://www.netlib.org/lapack/complex16/zgttrs.f	1	using LU factorization	272
93	s	potrs	SPD	full	http://www.netlib.org/lapack/single/spotrs.f	1	using Cholesky factorization	273
94	d	potrs	SPD	full	http://www.netlib.org/lapack/double/dpotrs.f	1	using Cholesky factorization	274
95	c	potrs	HPD	full	http://www.netlib.org/lapack/complex/cpotrs.f	1	using Cholesky factorization	275
96	z	potrs	HPD	full	http://www.netlib.org/lapack/complex16/zpotrs.f	1	using Cholesky factorization	276
97	s	pptrs	SPD	packed	http://www.netlib.org/lapack/single/spptrs.f	1	using Cholesky factorization	277
98	d	pptrs	SPD	packed	http://www.netlib.org/lapack/double/dpptrs.f	1	using Cholesky factorization	278
99	c	pptrs	HPD	packed	http://www.netlib.org/lapack/complex/cpptrs.f	1	using Cholesky factorization	279
100	z	pptrs	HPD	packed	http://www.netlib.org/lapack/complex16/zpptrs.f	1	using Cholesky factorization	280
101	s	pbtrs	SPD	banded	http://www.netlib.org/lapack/single/spbtrs.f	1	using Cholesky factorization	281
102	d	pbtrs	SPD	banded	http://www.netlib.org/lapack/double/dpbtrs.f	1	using Cholesky factorization	282
103	c	pbtrs	HPD	banded	http://www.netlib.org/lapack/complex/cpbtrs.f	1	using Cholesky factorization	283
104	z	pbtrs	HPD	banded	http://www.netlib.org/lapack/complex16/zpbtrs.f	1	using Cholesky factorization	284
105	s	pttrs	SPD	tridiagonal	http://www.netlib.org/lapack/single/spttrs.f	1	using the L*D*L**T factorization	285
106	d	pttrs	SPD	tridiagonal	http://www.netlib.org/lapack/double/dpttrs.f	1	using the L*D*L**T factorization	286
107	c	pttrs	HPD	tridiagonal	http://www.netlib.org/lapack/complex/cpttrs.f	1	using the factorization A = U**H*D*U or A = L*D*L**H	287
108	z	pttrs	HPD	tridiagonal	http://www.netlib.org/lapack/complex16/zpttrs.f	1	using the factorization A = U**H*D*U or A = L*D*L**H	288
109	s	sytrs	symmetric	full	http://www.netlib.org/lapack/single/ssytrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	289
110	d	sytrs	symmetric	full	http://www.netlib.org/lapack/double/dsytrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	290
111	c	hetrs	Hermitian	full	http://www.netlib.org/lapack/complex/chetrs.f	1	using U*D*U*H or L*D*L*H factorization	291
112	z	hetrs	Hermitian	full	http://www.netlib.org/lapack/complex16/zhetrs.f	1	using U*D*U*H or L*D*L*H factorization	292
113	c	sytrs	symmetric	full	http://www.netlib.org/lapack/complex/csytrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	293
114	z	sytrs	symmetric	full	http://www.netlib.org/lapack/complex16/zsytrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	294
115	s	sptrs	symmetric	packed	http://www.netlib.org/lapack/single/ssptrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	295
116	d	sptrs	symmetric	packed	http://www.netlib.org/lapack/double/dsptrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	296
117	c	hptrs	Hermitian	packed	http://www.netlib.org/lapack/complex/chptrs.f	1	using U*D*U*H or L*D*L*H factorization	297
118	z	hptrs	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhptrs.f	1	using U*D*U*H or L*D*L*H factorization	298
119	c	sptrs	symmetric	packed	http://www.netlib.org/lapack/complex/csptrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	299
120	z	sptrs	symmetric	packed	http://www.netlib.org/lapack/complex16/zsptrs.f	1	using A = U*D*U**T or A = L*D*L**T factorization	300
121	s	trtrs	triangular	full	http://www.netlib.org/lapack/single/strtrs.f	1	using factorization, B is an N-by-NRHS matrix	301
122	d	trtrs	triangular	full	http://www.netlib.org/lapack/double/dtrtrs.f	1	using factorization, B is an N-by-NRHS matrix	302
123	c	trtrs	triangular	full	http://www.netlib.org/lapack/complex/ctrtrs.f	1	using factorization, B is an N-by-NRHS matrix	303
124	z	trtrs	triangular	full	http://www.netlib.org/lapack/complex16/ztrtrs.f	1	using factorization, B is an N-by-NRHS matrix	304
125	s	tptrs	triangular	packed	http://www.netlib.org/lapack/single/stptrs.f	1	using factorization, B is an N-by-NRHS matrix	305
126	d	tptrs	triangular	packed	http://www.netlib.org/lapack/double/dtptrs.f	1	using factorization, B is an N-by-NRHS matrix	306
127	c	tptrs	triangular	packed	http://www.netlib.org/lapack/complex/ctptrs.f	1	using factorization, B is an N-by-NRHS matrix	307
128	z	tptrs	triangular	packed	http://www.netlib.org/lapack/complex16/ztptrs.f	1	using factorization, B is an N-by-NRHS matrix	308
129	s	tbtrs	triangular	banded	http://www.netlib.org/lapack/single/stbtrs.f	1	using factorization, B is an N-by-NRHS matrix	309
130	d	tbtrs	triangular	banded	http://www.netlib.org/lapack/double/dtbtrs.f	1	using factorization, B is an N-by-NRHS matrix	310
131	c	tbtrs	triangular	banded	http://www.netlib.org/lapack/complex/ctbtrs.f	1	using factorization, B is an N-by-NRHS matrix	311
132	z	tbtrs	triangular	banded	http://www.netlib.org/lapack/complex16/ztbtrs.f	1	using factorization, B is an N-by-NRHS matrix	312
