avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,time,solver,matrix_name,predicted_class,actual_class,default_time,Time Difference,Comparison,SpeedUp
43,124.7753,5.39564,1,5.39564,2.573104,45869639,0.000041,t2dal_bci,good,good,0.000152,-73.03,-73.03 % less time of default solver time,3.707317073
43,124.7753,5.39564,1,5.39564,2.573104,37052868,0.000041,t2dal_bci,good,good,0.000152,-73.03,-73.03 % less time of default solver time,3.707317073
43,124.7753,5.39564,1,5.39564,2.573104,45869639,0.000041,t2dal_bci,good,good,0.000152,-73.03,-73.03 % less time of default solver time,3.707317073
1306.618,741945.3,13.73005,2,10.60104,1.50273,37052868,0.000057,extr1b_A_06,good,good,0.00021,-72.86,-72.86 % less time of default solver time,3.684210526
6721.03,67963.69,32.88357,1,32.95132,1.871946,45869639,0.000496,cbuckle,good,good,0.001799,-72.43,-72.43 % less time of default solver time,3.627016129
7482.938,8.59932,19.86382,1,19.86382,3.418892,45869639,0.000259,Dubcova1,good,good,0.000939,-72.42,-72.42 % less time of default solver time,3.625482625
43,124.7753,5.39564,1,5.39564,2.573104,45869639,0.000042,t2dal_bci,good,good,0.000152,-72.37,-72.37 % less time of default solver time,3.619047619
43,124.7753,5.39564,1,5.39564,2.573104,37052868,0.000042,t2dal_bci,good,good,0.000152,-72.37,-72.37 % less time of default solver time,3.619047619
699.6599,3.079712,22.05622,1,22.05622,262.8166,45869639,0.000033,plat1919,good,good,0.000119,-72.27,-72.27 % less time of default solver time,3.606060606
793.6791,7.749682,261.0569,2,261.0569,263.5557,32168837,0.000108,adder_dcop_07,good,good,0.000383,-71.8,-71.8 % less time of default solver time,3.546296296
1306.618,741299.6,13.80673,2,10.67681,1.447031,37052868,0.000057,extr1b_A_01,good,good,0.000202,-71.78,-71.78 % less time of default solver time,3.543859649
793.6791,7.749682,261.0569,2,261.0569,263.5557,7285382,0.000109,adder_dcop_07,good,good,0.000383,-71.54,-71.54 % less time of default solver time,3.513761468
1295.338,62078.49,14.38436,2,10.0177,8.008613,37052868,0.000033,extr1b_A_25,good,good,0.000114,-71.05,-71.05 % less time of default solver time,3.454545455
4441.235,5.05E+11,18.3202,1,18.20671,2.747541,45869639,0.001051,raefsky4,good,good,0.003524,-70.18,-70.18 % less time of default solver time,3.352997146
793.8216,1.837046,174.2405,2,174.2405,63.17217,7285382,0.000103,adder_dcop_20,good,good,0.000341,-69.79,-69.79 % less time of default solver time,3.310679612
793.6791,7.749682,261.0569,2,261.0569,263.5557,36025721,0.000117,adder_dcop_07,good,good,0.000383,-69.45,-69.45 % less time of default solver time,3.273504274
793.8216,1.837046,174.2405,2,174.2405,63.17217,36025721,0.000106,adder_dcop_20,good,good,0.000341,-68.91,-68.91 % less time of default solver time,3.216981132
176.6775,1306,1.740363,2,1.740363,18376.04,32168837,0.000351,CAG_mat364,good,good,0.001115,-68.52,-68.52 % less time of default solver time,3.176638177
1295.338,62073.03,13.73004,2,9.192277,7.882301,37052868,0.000034,extr1b_A_11,good,good,0.000106,-67.92,-67.92 % less time of default solver time,3.117647059
16611.6,652456.5,22.1473,2,22.1473,116374.7,37052868,0.001151,rajat15,good,good,0.003519,-67.29,-67.29 % less time of default solver time,3.057341442
125.9652,844961.1,50.57422,1,50.57422,17787.55,45869639,0.000162,s1rmt3m1,good,good,0.000486,-66.67,-66.67 % less time of default solver time,3
115.0087,272.2243,7.553177,1,7.550828,2.717751,37052868,0.000147,t2dah_a,good,good,0.000439,-66.51,-66.51 % less time of default solver time,2.986394558
793.8216,1.663496,98.94544,2,98.94544,61.85733,36025721,0.000118,adder_dcop_29,good,good,0.000349,-66.19,-66.19 % less time of default solver time,2.957627119
1295.211,62073.03,13.73004,2,9.192277,7.882301,37052868,0.000033,extr1b_A_14,good,good,0.000096,-65.62,-65.62 % less time of default solver time,2.909090909
1295.338,62078.17,14.40508,2,10.00717,8.03372,37052868,0.000039,extr1b_A_30,good,good,0.000113,-65.49,-65.49 % less time of default solver time,2.897435897
793.8216,1.663846,98.94544,2,98.94544,102.4476,36025721,0.000108,adder_dcop_45,good,good,0.000312,-65.38,-65.38 % less time of default solver time,2.888888889
2.5,4.42E+13,5.300943,1,5.300943,0,45869639,0.000106,LFAT5000,good,good,0.000306,-65.36,-65.36 % less time of default solver time,2.886792453
1295.338,62076.88,14.43918,2,9.970199,8.272068,37052868,0.000033,extr1b_A_43,good,good,0.000095,-65.26,-65.26 % less time of default solver time,2.878787879
1371.345,1212874000,47.45047,2,47.45047,3.480313,37052868,0.000049,bayer09,good,good,0.000141,-65.25,-65.25 % less time of default solver time,2.87755102
115.0087,272.2243,7.553177,1,7.550828,2.717751,45869639,0.000153,t2dah_a,good,good,0.000439,-65.15,-65.15 % less time of default solver time,2.869281046
793.8216,1.644563,98.94545,2,98.94545,101.9362,36025721,0.000106,adder_dcop_56,good,good,0.000303,-65.02,-65.02 % less time of default solver time,2.858490566
115.0087,272.2243,7.553177,1,7.550828,2.717751,45869639,0.000154,t2dah_a,good,good,0.000439,-64.92,-64.92 % less time of default solver time,2.850649351
59.6,5.01005,1.147373,1,1.147373,1.903725,45869639,0.000087,fv2,good,good,0.000246,-64.63,-64.63 % less time of default solver time,2.827586207
2384.389,28.84677,12.3596,1,12.3596,3.272459,45869639,0.000667,Si10H16,good,good,0.001817,-63.29,-63.29 % less time of default solver time,2.724137931
2407.734,2321754,27.37574,2,27.43293,237.9745,69654763,0.000135,hydr1c_A_37,good,good,0.000366,-63.11,-63.11 % less time of default solver time,2.711111111
5196.848,4.10E+11,22.0291,1,22.6031,4.935064,45869639,0.000301,vibrobox,good,good,0.000808,-62.75,-62.75 % less time of default solver time,2.684385382
4647.173,2,4,1,4,33.05747,37052868,0.000392,poli_large,good,good,0.001039,-62.27,-62.27 % less time of default solver time,2.650510204
2407.844,2338560,30.17246,2,30.12502,287.0132,69654763,0.000135,hydr1c_A_50,good,good,0.000356,-62.08,-62.08 % less time of default solver time,2.637037037
6735.32,288,0,1,0,3.861687,37052868,0.000705,cyl6,good,good,0.001858,-62.06,-62.06 % less time of default solver time,2.635460993
66.22222,654304.8,1.293912,4,1.550128,1.483663,32168837,0.004478,t2d_q9_A_29,good,good,0.011776,-61.97,-61.97 % less time of default solver time,2.629745422
16272.73,265860.7,17.52817,1,16.55665,2801.486,45869639,0.000212,c-50,good,good,0.000557,-61.94,-61.94 % less time of default solver time,2.627358491
793.8216,1.644563,98.94544,2,98.94544,101.9363,36025721,0.000116,adder_dcop_56,good,good,0.000303,-61.72,-61.72 % less time of default solver time,2.612068966
66.22222,4590210,1.554096,4,2.030542,1.506811,36025721,0.004292,t2d_q9_A_38,good,good,0.011163,-61.55,-61.55 % less time of default solver time,2.600885368
66.22222,654304.8,1.293912,4,1.550128,1.483663,36025721,0.004541,t2d_q9_A_29,good,good,0.011776,-61.44,-61.44 % less time of default solver time,2.593261396
2407.844,2306860,29.04164,2,31.08353,199.3418,69654763,0.000135,hydr1c_A_40,good,good,0.00035,-61.43,-61.43 % less time of default solver time,2.592592593
124.9746,528795.3,19.8144,1,19.59884,33026.31,45869639,0.000204,s1rmq4m1,good,good,0.000527,-61.29,-61.29 % less time of default solver time,2.583333333
6645.678,0.000079,8.240137,1,8.240137,7.514873,45869639,0.00018,rail_20209,good,good,0.000462,-61.04,-61.04 % less time of default solver time,2.566666667
66.22222,107.8268,1.027002,4,1.144468,19993.33,36025721,0.004816,t2d_q9_A_05,good,good,0.012345,-60.99,-60.99 % less time of default solver time,2.563330565
66.22222,4791.044,1.199713,4,1.354117,396403.8,36025721,0.004817,t2d_q9_A_12,good,good,0.012326,-60.92,-60.92 % less time of default solver time,2.558854059
793.8216,1.663467,98.94543,2,98.94543,102.4223,36025721,0.000106,adder_dcop_44,good,good,0.000269,-60.59,-60.59 % less time of default solver time,2.537735849
793.8216,1.663543,98.94544,2,98.94544,102.4152,36025721,0.000106,adder_dcop_44,good,good,0.000269,-60.59,-60.59 % less time of default solver time,2.537735849
2420.837,2298394,19.90817,2,19.05196,1.699392,37052868,0.000162,hydr1c_A_05,good,good,0.000411,-60.58,-60.58 % less time of default solver time,2.537037037
793.8216,1.66481,98.92375,2,98.92375,63.33827,36025721,0.000107,adder_dcop_35,good,good,0.000271,-60.52,-60.52 % less time of default solver time,2.53271028
793.8216,1.663608,98.94544,2,98.94544,62.22572,36025721,0.000107,adder_dcop_31,good,good,0.000269,-60.22,-60.22 % less time of default solver time,2.514018692
66.22222,84463.15,1.096194,4,1.393384,179662.1,36025721,0.004566,t2d_q4_A_44,good,good,0.011432,-60.06,-60.06 % less time of default solver time,2.503723171
1295.338,62078.87,14.34498,2,10.01098,7.931625,37052868,0.000044,extr1b_A_20,good,good,0.00011,-60,-60.0 % less time of default solver time,2.5
66.22222,4590210,1.554096,4,2.030542,1.506811,36025721,0.004467,t2d_q9_A_38,good,good,0.011163,-59.98,-59.98 % less time of default solver time,2.498992612
3331.368,47.57771,13.61307,1,13.60808,2.911578,45869639,0.000546,Si5H12,good,good,0.001352,-59.62,-59.62 % less time of default solver time,2.476190476
2614.427,2111.702,8,1,9.262202,3.043978,45869639,0.000049,c-25,good,good,0.000121,-59.5,-59.5 % less time of default solver time,2.469387755
296.5,1.26E+12,15.91356,1,15.9278,305.7557,45869639,0.00078,olafu,good,good,0.001916,-59.29,-59.29 % less time of default solver time,2.456410256
8280.763,65290.55,23.36005,1,22.81788,283.5863,45869639,0.000112,c-43,good,good,0.000275,-59.27,-59.27 % less time of default solver time,2.455357143
2427.003,45711.66,29.76966,2,28.43969,1.21084,37052868,0.000139,hydr1c_A_76,good,good,0.000341,-59.24,-59.24 % less time of default solver time,2.45323741
2427.031,45348.06,29.3272,2,27.41537,1.571096,69654763,0.000177,hydr1c_A_22,good,good,0.000432,-59.03,-59.03 % less time of default solver time,2.440677966
22713.02,5362.887,27.4413,1,27.33239,145.5021,45869639,0.000328,c-53,good,good,0.000794,-58.69,-58.69 % less time of default solver time,2.420731707
2420.837,2298394,19.90817,2,19.05196,1.699392,69654763,0.00017,hydr1c_A_05,good,good,0.000411,-58.64,-58.64 % less time of default solver time,2.417647059
751.1841,1.221141,18.62187,1,18.62187,4986.502,45869639,0.000396,t3dl,good,good,0.000955,-58.53,-58.53 % less time of default solver time,2.411616162
1295.338,62073.03,13.73004,2,9.192277,7.882301,37052868,0.000044,extr1b_A_11,good,good,0.000106,-58.49,-58.49 % less time of default solver time,2.409090909
3695.335,2228051,8,1,9.417835,2.47E+14,45869639,0.000049,c-29,good,good,0.000118,-58.47,-58.47 % less time of default solver time,2.408163265
124.9746,52852.89,21.59572,1,21.59572,1.557572,45869639,0.0002,s2rmq4m1,good,good,0.000479,-58.25,-58.25 % less time of default solver time,2.395
1913.373,6743057000,27.93371,1,27.42213,1173.671,45869639,0.000777,gyro,good,good,0.001858,-58.18,-58.18 % less time of default solver time,2.391248391
1903.612,9984.465,54.5609,1,54.55913,2.046673,45869639,0.000162,s3rmt3m3,good,good,0.000386,-58.03,-58.03 % less time of default solver time,2.382716049
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,45869639,0.000174,c-49,good,good,0.000412,-57.77,-57.77 % less time of default solver time,2.367816092
429.5,185108600,32.86176,1,32.75399,48801.85,45869639,0.000131,nasa2910,good,good,0.00031,-57.74,-57.74 % less time of default solver time,2.366412214
3044.998,51113.18,8,1,9.144222,5.10E+12,45869639,0.000041,c-24,good,good,0.000097,-57.73,-57.73 % less time of default solver time,2.365853659
793.8216,1.663667,98.94544,2,98.94544,95.33113,36025721,0.000111,adder_dcop_39,good,good,0.000262,-57.63,-57.63 % less time of default solver time,2.36036036
793.8216,1.644563,98.94544,2,98.94544,101.9363,36025721,0.000129,adder_dcop_56,good,good,0.000303,-57.43,-57.43 % less time of default solver time,2.348837209
7028.901,47878.38,17.95576,1,16.55665,6394431,45869639,0.0001,c-41,good,good,0.000234,-57.26,-57.26 % less time of default solver time,2.34
751.1841,1.221141,18.62187,1,18.62187,1.532423,45869639,0.000421,t3dl_a,good,good,0.000978,-56.95,-56.95 % less time of default solver time,2.32304038
2407.643,2318570,28.0523,2,26.14339,202.0765,36025721,0.000159,hydr1c_A_44,good,good,0.000369,-56.91,-56.91 % less time of default solver time,2.320754717
2407.643,2318570,28.0523,2,26.14339,202.0765,19932321,0.000159,hydr1c_A_44,good,good,0.000369,-56.91,-56.91 % less time of default solver time,2.320754717
10023.11,369568.3,9.367503,1,9.80618,391321400,45869639,0.000154,c-45,good,good,0.000356,-56.74,-56.74 % less time of default solver time,2.311688312
20.59524,0.171015,6.981426,1,6.981426,1.036928,37052868,0.000309,nemeth03,good,good,0.000712,-56.6,-56.6 % less time of default solver time,2.30420712
2407.734,2321754,27.37574,2,27.43293,237.9745,19932321,0.000159,hydr1c_A_37,good,good,0.000366,-56.56,-56.56 % less time of default solver time,2.301886792
20.59524,0.171015,6.981426,1,6.981426,1.036928,45869639,0.00031,nemeth03,good,good,0.000712,-56.46,-56.46 % less time of default solver time,2.296774194
1953.308,0.000298,6.660474,1,6.660474,170.6343,45869639,0.000051,rail_5177_E,good,good,0.000117,-56.41,-56.41 % less time of default solver time,2.294117647
2407.734,2321754,27.37574,2,27.43293,237.9745,36025721,0.00016,hydr1c_A_37,good,good,0.000366,-56.28,-56.28 % less time of default solver time,2.2875
6645.135,0.000075,7.262534,1,7.262534,147.4421,45869639,0.00018,rail_20209_E,good,good,0.000411,-56.2,-56.2 % less time of default solver time,2.283333333
0,0.000011,9.743589,1,9.743589,1.062902,45869639,0.000072,chipcool0_E,good,good,0.000162,-55.56,-55.56 % less time of default solver time,2.25
793.8216,1.663552,98.94544,2,98.94544,102.4188,36025721,0.00012,adder_dcop_44,good,good,0.000269,-55.39,-55.39 % less time of default solver time,2.241666667
2.5,4.42E+11,5.300943,1,5.300943,0,45869639,0.000112,LFAT5000_E,good,good,0.000251,-55.38,-55.38 % less time of default solver time,2.241071429
1306.277,741960.4,13.72844,2,10.59945,1.506988,37052868,0.00005,extr1b_A_04,good,good,0.000112,-55.36,-55.36 % less time of default solver time,2.24
2407.844,2338560,30.17246,2,30.12502,287.0132,36025721,0.000159,hydr1c_A_50,good,good,0.000356,-55.34,-55.34 % less time of default solver time,2.238993711
793.8216,1.664105,98.94544,2,98.94544,88.05684,36025721,0.000122,adder_dcop_38,good,good,0.000272,-55.15,-55.15 % less time of default solver time,2.229508197
3137.309,366869700,7.027274,2,4.933308,1.230537,37052868,0.000105,fd15,good,good,0.000234,-55.13,-55.13 % less time of default solver time,2.228571429
3298.002,19187.95,8,1,9.098086,489.0298,45869639,0.000043,c-27,good,good,0.000095,-54.74,-54.74 % less time of default solver time,2.209302326
2407.284,2270087,28.94268,2,26.7714,203.6607,19932321,0.000159,hydr1c_A_21,good,good,0.00035,-54.57,-54.57 % less time of default solver time,2.201257862
2407.844,2306860,29.04164,2,31.08353,199.3418,19932321,0.00016,hydr1c_A_40,good,good,0.00035,-54.29,-54.29 % less time of default solver time,2.1875
2423.849,2298395,26.96212,2,24.47935,1.451678,37052868,0.000137,hydr1c_A_01,good,good,0.000298,-54.03,-54.03 % less time of default solver time,2.175182482
4088.432,64.34781,12.69067,1,12.69067,3.379986,45869639,0.001185,SiO,good,good,0.002576,-54,-54.0 % less time of default solver time,2.173839662
2407.643,2318570,28.0523,2,26.14339,202.0765,69654763,0.00017,hydr1c_A_44,good,good,0.000369,-53.93,-53.93 % less time of default solver time,2.170588235
13386.58,2670,0.60206,1,0.60206,2580026,37052868,0.000569,as-caida_G_121,good,good,0.001232,-53.81,-53.81 % less time of default solver time,2.165202109
1295.338,62078.87,14.34569,2,10.01171,7.947941,37052868,0.000044,extr1b_A_22,good,good,0.000095,-53.68,-53.68 % less time of default solver time,2.159090909
13386.58,2670,0.60206,1,0.60206,2580026,37052868,0.000572,as-caida_G_121,good,good,0.001232,-53.57,-53.57 % less time of default solver time,2.153846154
13399.17,2687,0.60206,1,0.60206,2665851,37052868,0.000567,as-caida_G_122,good,good,0.001217,-53.41,-53.41 % less time of default solver time,2.14638448
4480.759,929504400,7.426279,2,5.294551,1.709329,37052868,0.000147,fd18,good,good,0.000313,-53.04,-53.04 % less time of default solver time,2.129251701
2407.734,2306860,28.73782,2,26.20832,199.3481,19932321,0.000168,hydr1c_A_39,good,good,0.000352,-52.27,-52.27 % less time of default solver time,2.095238095
1295.211,62079.12,14.31667,2,9.977814,7.961173,37052868,0.000045,extr1b_A_18,good,good,0.000094,-52.13,-52.13 % less time of default solver time,2.088888889
102,1050,0,1,0,3.337764,37052868,0.00029,t520,good,good,0.000602,-51.83,-51.83 % less time of default solver time,2.075862069
6645.678,0.000079,8.240137,1,8.240137,7.514873,37052868,0.000223,rail_20209,good,good,0.000462,-51.73,-51.73 % less time of default solver time,2.071748879
2425.989,2298395,26.96212,2,24.47935,1.367163,37052868,0.000142,hydr1,good,good,0.000293,-51.54,-51.54 % less time of default solver time,2.063380282
0,0.000011,9.743589,1,9.743589,5281.914,45869639,0.000072,chipcool1_E,good,good,0.000147,-51.02,-51.02 % less time of default solver time,2.041666667
7787.034,168,0,1,0,10.72919,45869639,0.00071,tube2,good,good,0.001447,-50.93,-50.93 % less time of default solver time,2.038028169
1913.373,6743057000,27.93371,1,27.42213,1174.046,45869639,0.000784,gyro_k,good,good,0.001594,-50.82,-50.82 % less time of default solver time,2.033163265
793.8216,4.910904,270.5304,2,270.5304,164.5511,7285382,0.000107,adder_dcop_10,good,good,0.000217,-50.69,-50.69 % less time of default solver time,2.028037383
5837.478,888.1629,8,1,9.655902,60847670000,45869639,0.000079,c-38,good,good,0.00016,-50.63,-50.63 % less time of default solver time,2.025316456
20.10811,1,8.705163,1,8.705163,11177070,45869639,0.000148,ted_B,good,good,0.000298,-50.34,-50.34 % less time of default solver time,2.013513514
1145.818,22.89451,16.67064,1,16.66817,2.87792,45869639,0.000219,Na5,good,good,0.000438,-50,-50.0 % less time of default solver time,2
1953.318,0.000074,8.240137,1,8.240137,6.656732,45869639,0.000051,rail_5177,good,good,0.000102,-50,-50.0 % less time of default solver time,2
3967.619,54941,10.75529,1,11.29441,43267210,45869639,0.000068,c-31,good,good,0.000136,-50,-50.0 % less time of default solver time,2
1011.535,26.7979,7.989364,1,7.989364,2.957964,45869639,0.000139,SiH4,good,good,0.000277,-49.82,-49.82 % less time of default solver time,1.992805755
6771.777,252568.1,8,1,9.028773,513.3033,45869639,0.000116,c-39,good,good,0.000231,-49.78,-49.78 % less time of default solver time,1.99137931
66.22222,107.8268,1.027002,4,1.144468,19993.33,45869639,0.006203,t2d_q9_A_05,good,good,0.012345,-49.75,-49.75 % less time of default solver time,1.990166049
7899.428,37329.74,14.48836,1,15.90564,52201110,45869639,0.000095,c-44,good,good,0.000189,-49.74,-49.74 % less time of default solver time,1.989473684
59,5.010152,1.147386,1,1.147386,1.912751,45869639,0.000081,fv1,good,good,0.000161,-49.69,-49.69 % less time of default solver time,1.987654321
1102.48,21.61641,16.66971,1,16.6707,2.942074,45869639,0.000159,SiNa,good,good,0.000316,-49.68,-49.68 % less time of default solver time,1.987421384
11243.25,2096.167,8,1,10.04766,418732.3,45869639,0.000134,c-46,good,good,0.000266,-49.62,-49.62 % less time of default solver time,1.985074627
2407.643,2318570,28.0523,2,26.14339,202.0765,37052868,0.000186,hydr1c_A_44,good,good,0.000369,-49.59,-49.59 % less time of default solver time,1.983870968
4496.157,7004.436,8,1,10.35017,8670535,45869639,0.000053,c-32,good,good,0.000105,-49.52,-49.52 % less time of default solver time,1.981132075
124.9746,5260.175,23.49056,1,23.49056,1.59468,45869639,0.000203,s3rmq4m1,good,good,0.000402,-49.5,-49.5 % less time of default solver time,1.980295567
17562.99,1.94E+15,18.08109,1,16.85768,1.79E+16,45869639,0.00021,c-52,good,good,0.000415,-49.4,-49.4 % less time of default solver time,1.976190476
2875.458,1214.7,8,1,9.727277,2632249,45869639,0.000036,c-23,good,good,0.000071,-49.3,-49.3 % less time of default solver time,1.972222222
267.2793,2815.21,15.0572,1,15.2769,41489.66,37052868,0.000072,flowmeter0,good,good,0.000142,-49.3,-49.3 % less time of default solver time,1.972222222
10958.44,375384.1,8,1,9.681241,1130046000,45869639,0.000179,c-47,good,good,0.000353,-49.29,-49.29 % less time of default solver time,1.972067039
2407.734,2321754,27.37574,2,27.43293,237.9745,37052868,0.000186,hydr1c_A_37,good,good,0.000366,-49.18,-49.18 % less time of default solver time,1.967741935
813.4031,2086.87,5.173044,1,6.190687,553.3918,37052868,0.000138,rdist1,good,good,0.000271,-49.08,-49.08 % less time of default solver time,1.963768116
1295.338,62073.03,13.73004,2,9.192277,7.882301,37052868,0.000054,extr1b_A_11,good,good,0.000106,-49.06,-49.06 % less time of default solver time,1.962962963
211.5,209042600,17.18651,1,17.64372,3.605757,45869639,0.000107,nasa4704,good,good,0.00021,-49.05,-49.05 % less time of default solver time,1.962616822
4682.132,205057,16.33092,1,17.5344,36963920,45869639,0.000061,c-33,good,good,0.000119,-48.74,-48.74 % less time of default solver time,1.950819672
3357.687,2947531,15.80011,1,16.29494,4404925000,45869639,0.00004,c-28,good,good,0.000078,-48.72,-48.72 % less time of default solver time,1.95
3019.319,518813.7,8,1,9.809822,335474900,45869639,0.00004,c-26,good,good,0.000078,-48.72,-48.72 % less time of default solver time,1.95
2817.264,64187.34,16.75002,1,16.15871,19.09824,45869639,0.000036,c-22,good,good,0.00007,-48.57,-48.57 % less time of default solver time,1.944444444
2466.726,5973.283,17.99744,1,16.85768,6.02E+11,45869639,0.000036,c-21,good,good,0.00007,-48.57,-48.57 % less time of default solver time,1.944444444
2427.031,45348.06,29.3272,2,27.41537,1.571096,37052868,0.000223,hydr1c_A_22,good,good,0.000432,-48.38,-48.38 % less time of default solver time,1.937219731
38.95714,1910030,18.25266,1,18.25266,764.9927,45869639,0.000031,plbuckle,good,good,0.00006,-48.33,-48.33 % less time of default solver time,1.935483871
3481.943,34.01084,225.8378,1,225.8378,1.311844,37052868,0.000503,lhr14,good,good,0.00097,-48.14,-48.14 % less time of default solver time,1.928429423
1615.923,18505.34,8,1,9.446362,8058892,45869639,0.000027,c-19,good,good,0.000052,-48.08,-48.08 % less time of default solver time,1.925925926
20.10811,1,12.5357,1,12.5357,75647910000,45869639,0.000154,ted_B_unscaled,good,good,0.000295,-47.8,-47.8 % less time of default solver time,1.915584416
2407.844,2338560,30.17246,2,30.12502,287.0132,37052868,0.000186,hydr1c_A_50,good,good,0.000356,-47.75,-47.75 % less time of default solver time,1.913978495
59.6,4.5,1.079181,1,1.079181,2.19206,45869639,0.000086,fv3,good,good,0.000164,-47.56,-47.56 % less time of default solver time,1.906976744
32167.9,42523.32,18.38216,1,16.85768,7.007406,45869639,0.000342,c-60,good,good,0.000652,-47.55,-47.55 % less time of default solver time,1.906432749
22.24719,5346.91,1.998053,4,1.998053,1.286327,36025721,0.00068,piston,good,good,0.001295,-47.49,-47.49 % less time of default solver time,1.904411765
32002.21,117191.4,17.52817,1,16.55665,211253900,45869639,0.000362,c-61,good,good,0.000689,-47.46,-47.46 % less time of default solver time,1.903314917
49.47826,28583180,8.080593,1,7.532238,67.13312,45869639,0.000062,nasa2146,good,good,0.000118,-47.46,-47.46 % less time of default solver time,1.903225806
2407.734,2306860,28.73782,2,26.20832,199.3481,69654763,0.000185,hydr1c_A_39,good,good,0.000352,-47.44,-47.44 % less time of default solver time,1.902702703
7733.021,42005.41,23.91838,1,20.9297,121.2217,45869639,0.00011,c-42,good,good,0.000209,-47.37,-47.37 % less time of default solver time,1.9
23666.59,182553400,30.76654,1,30.3247,2.40E+11,45869639,0.000352,c-54,good,good,0.000668,-47.31,-47.31 % less time of default solver time,1.897727273
17111.48,5304.473,19.62762,1,16.55665,5.36E+11,45869639,0.000212,c-51,good,good,0.000402,-47.26,-47.26 % less time of default solver time,1.896226415
7923.373,1102,44.8878,1,44.8878,38.38146,37052868,0.000487,shermanACb,good,good,0.000923,-47.24,-47.24 % less time of default solver time,1.895277207
28475.76,84608.88,19.83686,1,18.2338,11026330,45869639,0.000378,c-57,good,good,0.000714,-47.06,-47.06 % less time of default solver time,1.888888889
4245.215,40,1.146128,1,1.146128,10,45869639,0.000121,nopoly,good,good,0.000228,-46.93,-46.93 % less time of default solver time,1.884297521
6003.076,44090.57,8,1,9.225167,22695430,45869639,0.000082,c-37,good,good,0.000154,-46.75,-46.75 % less time of default solver time,1.87804878
5621.066,8742.118,8,1,9.681241,2258318,45869639,0.000073,c-36,good,good,0.000137,-46.72,-46.72 % less time of default solver time,1.876712329
2408.001,2316742,31.49234,2,28.97118,183.7635,37052868,0.000125,hydr1c_A_13,good,good,0.000234,-46.58,-46.58 % less time of default solver time,1.872
82.5,13519480000,18.61094,1,17.11548,1.703306,45869639,0.000069,ex13,good,good,0.000129,-46.51,-46.51 % less time of default solver time,1.869565217
26578.7,120696,18.97533,1,17.60487,225.3689,45869639,0.000375,c-56,good,good,0.000701,-46.5,-46.5 % less time of default solver time,1.869333333
66.22222,4590210,1.554096,4,2.030542,1.506811,69654763,0.005984,t2d_q9_A_38,good,good,0.011163,-46.39,-46.39 % less time of default solver time,1.865474599
66.22222,4590210,1.554096,4,2.030542,1.506811,69654763,0.005985,t2d_q9_A_38,good,good,0.011163,-46.39,-46.39 % less time of default solver time,1.865162907
4016.853,4681992,8,1,10.26951,4.70E+14,45869639,0.000062,c-30,good,good,0.000115,-46.09,-46.09 % less time of default solver time,1.85483871
793.8216,4.910904,270.5304,2,270.5304,164.5511,36025721,0.000119,adder_dcop_10,good,good,0.000217,-45.16,-45.16 % less time of default solver time,1.823529412
793.8216,2.432901,231.392,2,231.392,10.0628,7285382,0.000104,adder_dcop_14,good,good,0.000187,-44.39,-44.39 % less time of default solver time,1.798076923
793.8216,1.664904,98.94544,2,98.94544,72.25599,36025721,0.000106,adder_dcop_22,good,good,0.00019,-44.21,-44.21 % less time of default solver time,1.79245283
793.8216,1.664105,98.94544,2,98.94544,88.05684,32168837,0.000153,adder_dcop_38,good,good,0.000272,-43.75,-43.75 % less time of default solver time,1.777777778
2423.849,2298395,26.96212,2,24.47935,1.451678,69654763,0.000168,hydr1c_A_01,good,good,0.000298,-43.62,-43.62 % less time of default solver time,1.773809524
2425.989,2298395,26.96212,2,24.47935,1.323501,37052868,0.000156,hydr1c,good,good,0.000276,-43.48,-43.48 % less time of default solver time,1.769230769
751.1841,1.221141,18.62187,1,18.62187,4986.502,37052868,0.000542,t3dl,good,good,0.000955,-43.25,-43.25 % less time of default solver time,1.76199262
793.8216,1.664052,98.94544,2,98.94544,83.51729,32168837,0.000103,adder_dcop_21,good,good,0.000181,-43.09,-43.09 % less time of default solver time,1.757281553
2421.551,2298394,24.87432,2,23.60266,1.255207,37052868,0.000135,hydr1c_A_09,good,good,0.000235,-42.55,-42.55 % less time of default solver time,1.740740741
4550.602,18710.87,8,1,9.653214,6.244176,45869639,0.000074,c-35,good,good,0.000128,-42.19,-42.19 % less time of default solver time,1.72972973
22.24719,5346.91,1.998053,4,1.998053,1.286327,32168837,0.000753,piston,good,good,0.001295,-41.85,-41.85 % less time of default solver time,1.719787517
2408.001,2316742,31.56401,2,29.0309,184.4178,37052868,0.000124,hydr1c_A_12,good,good,0.00021,-40.95,-40.95 % less time of default solver time,1.693548387
2406.893,2269721,29.17585,2,26.63972,180.7404,37052868,0.000125,hydr1c_A_71,good,good,0.00021,-40.48,-40.48 % less time of default solver time,1.68
2407.453,2321284,29.65389,2,29.02894,186.7466,37052868,0.000123,hydr1c_A_31,good,good,0.000206,-40.29,-40.29 % less time of default solver time,1.674796748
793.8216,1.904575,215.6511,2,215.6511,64.03587,32168837,0.000104,adder_dcop_19,good,good,0.000174,-40.23,-40.23 % less time of default solver time,1.673076923
