avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,time,solver,matrix_name,predicted_class,actual_class,default_time,Time Difference,Comparison,SpeedUp
382.5217,19.01436,20.6992,1,20.6992,1.100813,32168839,0.000095,lhr02,good,bad,0.000095,0,0.0 % less time of default solver time,1
2407.697,2291018,29.40353,2,31.23805,186.3414,32168839,0.000183,hydr1c_A_53,good,bad,0.000183,0,0.0 % less time of default solver time,1
66.22222,12789.05,1.122296,4,1.252157,1.503853,32168839,0.006444,t2d_q9_A_22,good,bad,0.006344,1.58,1.58 % more time of default solver time,0.984481688
2408.001,2331310,29.49455,2,27.02648,195.2486,69654763,0.000214,hydr1c_A_33,good,bad,0.000207,3.38,3.38 % more time of default solver time,0.96728972
2407.734,2331432,27.58426,2,27.18556,293.2835,37052868,0.00021,hydr1c_A_46,good,bad,0.000203,3.45,3.45 % more time of default solver time,0.966666667
125.9652,84355.69,53.78986,1,54.09089,1.476556,36564232,0.000488,s2rmt3m1,good,bad,0.000464,5.17,5.17 % more time of default solver time,0.950819672
66.22222,91833.2,1.096194,4,1.393384,192450.7,45869639,0.00636,t2d_q4_A_43,good,bad,0.006026,5.54,5.54 % more time of default solver time,0.947484277
2420.041,2298395,22.54251,2,21.92608,1.365806,69654763,0.000218,hydr1c_A_03,good,bad,0.000205,6.34,6.34 % more time of default solver time,0.940366972
2407.696,2276611,29.69753,2,31.74282,184.4341,37052868,0.000199,hydr1c_A_24,good,bad,0.000186,6.99,6.99 % more time of default solver time,0.934673367
2408.001,2316819,30.06439,2,27.71961,183.7612,36025721,0.000202,hydr1c_A_55,good,bad,0.000187,8.02,8.02 % more time of default solver time,0.925742574
2427.536,46523.68,29.49883,2,27.77095,1.288774,36025721,0.000251,hydr1c_A_35,good,bad,0.000229,9.61,9.61 % more time of default solver time,0.912350598
2408.001,2273545,28.62337,2,26.90774,178.5168,36025721,0.000204,hydr1c_A_66,good,bad,0.000185,10.27,10.27 % more time of default solver time,0.906862745
2427.288,58138.05,29.40351,2,27.58136,1.183745,36025721,0.000245,hydr1c_A_54,good,bad,0.000221,10.86,10.86 % more time of default solver time,0.902040816
836.108,340858.3,10.57672,1,10.58338,250639.5,36564232,0.025954,airfoil_2d,good,bad,0.022197,16.93,16.93 % more time of default solver time,0.855243893
2427.857,52685.83,28.91176,2,26.91073,1.174209,29030070,0.000261,hydr1c_A_65,good,bad,0.000222,17.57,17.57 % more time of default solver time,0.850574713
2427.286,45443.18,27.41011,2,27.05915,1.229103,36025721,0.000245,hydr1c_A_29,good,bad,0.000205,19.51,19.51 % more time of default solver time,0.836734694
125.9652,8295.152,54.30694,1,54.30694,1.486916,36564232,0.000485,s3rmt3m1,good,bad,0.000396,22.47,22.47 % more time of default solver time,0.816494845
17492.32,4.089752,3.210354,3,3.210354,2.10608,36025721,0.005749,Zhao1,good,bad,0.004691,22.55,22.55 % more time of default solver time,0.815967994
2427.391,45386.36,28.93934,2,27.24262,1.195174,37052868,0.000279,hydr1c_A_25,good,bad,0.000222,25.68,25.68 % more time of default solver time,0.795698925
2427.511,66035.28,30.66095,2,28.79542,1.293485,37052868,0.000271,hydr1c_A_57,good,bad,0.000204,32.84,32.84 % more time of default solver time,0.752767528
66.22222,1819.361,1.115002,4,1.257349,155824.7,36564232,0.008973,t2d_q4_A_13,good,bad,0.006342,41.49,41.49 % more time of default solver time,0.706787028
2955.838,13,0,1,0,9.773147,36564232,0.000133,G61,good,bad,0.000094,41.49,41.49 % more time of default solver time,0.706766917
793.8216,2.932791,248.7111,2,248.7111,70.99239,36564232,0.000126,adder_dcop_11,good,bad,0.000089,41.57,41.57 % more time of default solver time,0.706349206
211.4095,589.945,6.873879,1,6.873879,21.2988,69654763,0.000037,radfr1,good,bad,0.000026,42.31,42.31 % more time of default solver time,0.702702703
6310.585,9403,2.872156,1,2.872156,20.96123,37052868,0.000504,Reuters911,good,bad,0.000354,42.37,42.37 % more time of default solver time,0.702380952
380.9263,19.01436,20.6992,1,20.6992,1.168659,37052868,0.000053,lhr01,good,bad,0.000037,43.24,43.24 % more time of default solver time,0.698113208
207.3176,6.921513,21.49807,24,21.49807,3465.853,36564232,0.020049,raefsky2,good,bad,0.013656,46.81,46.81 % more time of default solver time,0.681131228
3190.871,2942.475,6.730955,3,6.730955,3.396799,36564232,0.000397,TSOPF_RS_b162_c1,good,bad,0.00027,47.04,47.04 % more time of default solver time,0.680100756
1766.2,34.00327,115.0295,1,115.0295,2.234751,37052868,0.000331,lhr07,good,bad,0.000225,47.11,47.11 % more time of default solver time,0.679758308
793.8216,2.932791,248.7111,2,248.7111,70.99239,11256941,0.000131,adder_dcop_11,good,bad,0.000089,47.19,47.19 % more time of default solver time,0.679389313
9171.338,3379670000,255.4039,2,257.1909,9.845392,36025721,0.001512,bayer04,good,bad,0.001025,47.51,47.51 % more time of default solver time,0.677910053
1089.52,32.81664,54.32055,1,54.32055,1.603471,37052868,0.000185,lhr04,good,bad,0.000125,48,48.0 % more time of default solver time,0.675675676
2423.3,2298394,23.83116,2,22.62323,1.210466,37052868,0.000341,hydr1c_A_08,good,bad,0.000225,51.56,51.56 % more time of default solver time,0.659824047
121.0667,4.778741,6.438518,4,6.438518,8790.966,36025721,0.002156,wang1,good,bad,0.001407,53.23,53.23 % more time of default solver time,0.652597403
8917.951,1208498,75.74329,1,77.4584,670.0852,29030070,0.000959,rajat22,fair,bad,5.4974,-99.98,-99.98 % less time of default solver time,5732.429614
3150.77,3.04E+12,21.66378,2,30.9457,102.736,29030070,0.001199,ted_A_unscaled,fair,bad,6.1725,-99.98,-99.98 % less time of default solver time,5148.040033
1306.123,4843.661,14.34498,2,13.33393,31017.24,29030070,0.000073,extr1b_A_21,fair,bad,0.37072,-99.98,-99.98 % less time of default solver time,5078.356164
1306.123,4840.153,14.43798,2,13.4357,42220.34,29030070,0.000073,extr1b_A_42,fair,bad,0.36607,-99.98,-99.98 % less time of default solver time,5014.657534
531.1134,12208740,21.60955,2,18.71334,90.24236,36025721,0.000561,mark3jac020,fair,bad,1.63,-99.97,-99.97 % less time of default solver time,2905.525847
6827.318,138457900,25.59061,2,19.77358,9874.285,29030070,0.001414,g7jac100,fair,bad,4.0286,-99.96,-99.96 % less time of default solver time,2849.080622
6827.318,108614.4,17.59421,2,17.9674,88.41066,29030070,0.001421,g7jac060sc,fair,bad,3.637,-99.96,-99.96 % less time of default solver time,2559.465165
157.7643,62.81284,18.42593,1,18.4186,33.32586,29030070,0.000503,cavity15,fair,bad,1.0658,-99.95,-99.95 % less time of default solver time,2118.88668
157.7643,58.65648,18.34624,9,18.33773,39.12101,29030070,0.000539,cavity14,fair,bad,0.52393,-99.9,-99.9 % less time of default solver time,972.0408163
6827.318,108619.2,17.56695,2,17.89277,274.3253,29030070,0.01145,g7jac120sc,fair,bad,10.208,-99.89,-99.89 % less time of default solver time,891.5283843
16291.27,81.4602,9,5,9,173.334,29030070,0.001125,viscoplastic2_C_3,fair,bad,0.13963,-99.19,-99.19 % less time of default solver time,124.1155556
69.28571,17593.46,27.07343,1,27.07248,50383.9,29030070,0.000114,cz1268,fair,bad,0.012165,-99.06,-99.06 % less time of default solver time,106.7105263
215.1551,44.55077,18.46773,1,18.46773,55.48681,36025721,0.016144,cavity25,fair,bad,1.4848,-98.91,-98.91 % less time of default solver time,91.97224975
89.06944,3.18624,25.07409,1,25.07409,7176.636,29030070,0.000094,utm1700b,fair,bad,0.006861,-98.63,-98.63 % less time of default solver time,72.9893617
944.6253,1925.895,6.89293,2,7.738028,691356.6,29030070,0.000067,rajat12,fair,bad,0.002426,-97.24,-97.24 % less time of default solver time,36.20895522
157.7643,23.0264,18.33547,1,18.33547,1.467786,69654763,0.007211,cavity11,fair,bad,0.20657,-96.51,-96.51 % less time of default solver time,28.64651227
2344.653,1319897,18.02107,2,18.02107,148937.5,29030070,0.000705,jan99jac080,fair,bad,0.018235,-96.13,-96.13 % less time of default solver time,25.86524823
53.16667,63,18.37362,1,18.37362,16421840000,29030070,0.000063,watt_2,fair,bad,0.00156,-95.96,-95.96 % less time of default solver time,24.76190476
138.2495,2785983000,16.79706,8,16.79706,1.372742,29030070,0.000184,ex7,fair,bad,0.00174,-89.43,-89.43 % less time of default solver time,9.456521739
790.0977,1.075141,11.9998,2,11.9998,12464210,36025721,0.000275,adder_dcop_01,fair,bad,0.002383,-88.46,-88.46 % less time of default solver time,8.665454545
1024.006,20004,24.46265,3,24.46265,50605.8,36564232,0.000446,Chebyshev2,fair,bad,0.002548,-82.5,-82.5 % less time of default solver time,5.713004484
793.8216,1.644563,98.9454,2,98.9454,101.9332,37052868,0.000175,adder_dcop_54,fair,bad,0.000849,-79.39,-79.39 % less time of default solver time,4.851428571
793.8216,1.663283,98.94544,2,98.94544,102.4127,37052868,0.000175,adder_dcop_50,fair,bad,0.000847,-79.34,-79.34 % less time of default solver time,4.84
1306.463,4838.612,13.73004,2,12.73824,57612.42,29030070,0.000081,extr1b_A_07,fair,bad,0.000358,-77.37,-77.37 % less time of default solver time,4.419753086
793.8216,1.644563,98.94544,2,98.94544,62.8272,37052868,0.000175,adder_dcop_69,fair,bad,0.000673,-74,-74.0 % less time of default solver time,3.845714286
793.8216,1.663809,98.94544,2,98.94544,62.03566,37052868,0.000175,adder_dcop_30,fair,bad,0.000662,-73.56,-73.56 % less time of default solver time,3.782857143
1303.823,5.214336,15,2,15,67641.69,29030070,0.000193,circuit_1,fair,bad,0.000563,-65.72,-65.72 % less time of default solver time,2.917098446
793.8216,1.663817,98.94544,2,98.94544,95.3427,37052868,0.000185,adder_dcop_41,fair,bad,0.000504,-63.29,-63.29 % less time of default solver time,2.724324324
1306.618,741945.3,13.73005,2,10.60104,1.50273,29030070,0.000081,extr1b_A_06,fair,bad,0.00021,-61.43,-61.43 % less time of default solver time,2.592592593
1306.618,741299.6,13.80673,2,10.67681,1.447031,29030070,0.00008,extr1b_A_01,fair,bad,0.000202,-60.4,-60.4 % less time of default solver time,2.525
1306.618,741299.6,13.80673,2,10.67681,1.447031,69654763,0.000087,extr1b_A_01,fair,bad,0.000202,-56.93,-56.93 % less time of default solver time,2.32183908
793.8216,1.663496,98.94544,2,98.94544,61.85733,37052868,0.000176,adder_dcop_29,fair,bad,0.000349,-49.57,-49.57 % less time of default solver time,1.982954545
2420.837,2298394,19.90817,2,19.05196,1.699392,36025721,0.00023,hydr1c_A_05,fair,bad,0.000411,-44.04,-44.04 % less time of default solver time,1.786956522
2420.837,2298394,19.90817,2,19.05196,1.699392,19932321,0.000231,hydr1c_A_05,fair,bad,0.000411,-43.8,-43.8 % less time of default solver time,1.779220779
1295.338,62078.87,14.34498,2,10.01098,7.931625,29030070,0.000062,extr1b_A_20,fair,bad,0.00011,-43.64,-43.64 % less time of default solver time,1.774193548
6735.32,288,0,1,0,3.861687,29030070,0.001062,cyl6,fair,bad,0.001858,-42.84,-42.84 % less time of default solver time,1.74952919
2407.844,2338560,30.17246,2,30.12502,287.0132,19932321,0.00021,hydr1c_A_50,fair,bad,0.000356,-41.01,-41.01 % less time of default solver time,1.695238095
2427.031,45348.06,29.3272,2,27.41537,1.571096,19932321,0.000255,hydr1c_A_22,fair,bad,0.000432,-40.97,-40.97 % less time of default solver time,1.694117647
793.8216,1.644563,98.94544,2,98.94544,101.9363,37052868,0.000179,adder_dcop_56,fair,bad,0.000303,-40.92,-40.92 % less time of default solver time,1.69273743
1306.277,741960.4,13.72844,2,10.59945,1.506988,29030070,0.000072,extr1b_A_04,fair,bad,0.000112,-35.71,-35.71 % less time of default solver time,1.555555556
793.8216,1.664105,98.94544,2,98.94544,88.05684,37052868,0.000182,adder_dcop_38,fair,bad,0.000272,-33.09,-33.09 % less time of default solver time,1.494505495
793.8216,1.663552,98.94544,2,98.94544,102.4188,37052868,0.00018,adder_dcop_44,fair,bad,0.000269,-33.09,-33.09 % less time of default solver time,1.494444444
793.8216,1.644563,98.94544,2,98.94544,101.9363,7285382,0.000204,adder_dcop_56,fair,bad,0.000303,-32.67,-32.67 % less time of default solver time,1.485294118
102,1050,0,1,0,3.337764,32168837,0.000412,t520,fair,bad,0.000602,-31.56,-31.56 % less time of default solver time,1.461165049
793.8216,4.910904,270.5304,2,270.5304,164.5511,69654763,0.000153,adder_dcop_10,fair,bad,0.000217,-29.49,-29.49 % less time of default solver time,1.418300654
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,0.000078,extr1b_A_11,fair,bad,0.000106,-26.42,-26.42 % less time of default solver time,1.358974359
1295.338,62078.87,14.34569,2,10.01171,7.947941,29030070,0.00007,extr1b_A_22,fair,bad,0.000095,-26.32,-26.32 % less time of default solver time,1.357142857
1295.211,62079.12,14.31667,2,9.977814,7.961173,69654763,0.000071,extr1b_A_18,fair,bad,0.000094,-24.47,-24.47 % less time of default solver time,1.323943662
793.8216,1.904575,215.6511,2,215.6511,64.03587,69654763,0.000152,adder_dcop_19,fair,bad,0.000174,-12.64,-12.64 % less time of default solver time,1.144736842
991.5098,2.03E+11,18.11538,1,18.34993,7024.303,36025721,0.001169,raefsky5,fair,bad,0.001255,-6.85,-6.85 % less time of default solver time,1.073567151
2001.442,106752800,9.833284,2,5.777977,2.713555,36564232,0.000565,sinc12,fair,bad,0.000591,-4.4,-4.4 % less time of default solver time,1.046017699
29452.07,3100350,14.29831,1,17.23892,2837443000,32168839,0.001015,c-62,fair,bad,0.001015,0,0.0 % less time of default solver time,1
68.69663,1.00E+15,13.58398,1,14.24393,3.19E+12,32168839,0.000308,aft01,fair,bad,0.000308,0,0.0 % less time of default solver time,1
2408.001,2331432,27.59381,2,26.44863,177.9206,32168839,0.000291,hydr1c_A_47,fair,bad,0.000291,0,0.0 % less time of default solver time,1
2426.774,45363.79,30.24021,2,30.74187,1.185981,32168839,0.000254,hydr1c_A_11,fair,bad,0.000254,0,0.0 % less time of default solver time,1
2422.776,2298394,19.30598,2,17.62564,1.371454,32168839,0.000204,hydr1c_A_02,fair,bad,0.000204,0,0.0 % less time of default solver time,1
2407.108,2296333,27.27038,2,26.60902,188.4794,32168839,0.000218,hydr1c_A_28,fair,bad,0.000218,0,0.0 % less time of default solver time,1
1766.2,34.00427,300.1218,1,300.1485,2.024221,32168839,0.00034,lhr07c,fair,bad,0.00034,0,0.0 % less time of default solver time,1
315.2407,729364000,20.04573,1,20.96626,70.65166,32168839,0.001451,Zd_Jac6_db,fair,bad,0.001451,0,0.0 % less time of default solver time,1
2.5,0.000071,15.58133,1,15.58133,0,32168839,0.001364,LFAT5000_M,fair,bad,0.001364,0,0.0 % less time of default solver time,1
1.5,0.000141,15.88285,1,15.88285,1.000124,36025721,0.00091,LF10000_M,fair,bad,0.000862,5.57,5.57 % more time of default solver time,0.947252747
29452.07,3100350,14.29831,1,17.23892,2837443000,29030070,0.001079,c-62,fair,bad,0.001015,6.31,6.31 % more time of default solver time,0.94068582
2408.001,2331432,27.59381,2,26.44863,177.9206,19932321,0.00031,hydr1c_A_47,fair,bad,0.000291,6.53,6.53 % more time of default solver time,0.938709677
2407.43,2296333,27.93044,2,29.9565,192.0068,19932321,0.000201,hydr1c_A_27,fair,bad,0.000184,9.24,9.24 % more time of default solver time,0.915422886
2407.252,2413750,29.76382,2,30.09399,176.4484,36025721,0.000205,hydr1c_A_74,fair,bad,0.000186,10.22,10.22 % more time of default solver time,0.907317073
2406.948,2413750,29.77364,2,27.25337,180.7405,29030070,0.000237,hydr1c_A_75,fair,bad,0.000209,13.4,13.4 % more time of default solver time,0.88185654
2408.001,2318570,28.0523,2,25.91142,172.6967,29030070,0.000235,hydr1c_A_43,fair,bad,0.000203,15.76,15.76 % more time of default solver time,0.863829787
836.108,340858.3,10.57672,1,10.58338,250639.5,11256941,0.026097,airfoil_2d,fair,bad,0.022197,17.57,17.57 % more time of default solver time,0.850557535
1437.555,3.98E+14,32.7151,1,32.71392,2876.779,36564232,0.001342,raefsky6,fair,bad,0.001105,21.45,21.45 % more time of default solver time,0.823397914
6737.537,1,1.865141,3,1.865141,10.06588,36564232,0.006622,cage11,fair,bad,0.005368,23.36,23.36 % more time of default solver time,0.810631229
2427.571,49243.2,27.83406,2,26.08,1.188687,19932321,0.000252,hydr1c_A_38,fair,bad,0.000204,23.53,23.53 % more time of default solver time,0.80952381
2427.288,58138.05,29.40351,2,27.58136,1.183745,29030070,0.000273,hydr1c_A_54,fair,bad,0.000221,23.53,23.53 % more time of default solver time,0.80952381
836.5486,14.95449,23.64811,2,23.64811,4926.92,36564232,0.000305,adder_trans_01,fair,bad,0.000245,24.49,24.49 % more time of default solver time,0.803278689
2426.756,45584.64,29.17576,2,27.64187,1.15578,36025721,0.000361,hydr1c_A_72,fair,bad,0.000277,30.32,30.32 % more time of default solver time,0.767313019
1002.23,0.995896,12.06679,2,12.06679,3897.84,36564232,0.006604,add20,fair,bad,0.004999,32.11,32.11 % more time of default solver time,0.756965475
792.7765,2.957396,295.84,2,295.84,512.5285,37052868,0.000173,adder_dcop_04,fair,bad,0.00013,33.08,33.08 % more time of default solver time,0.751445087
10596.47,2942.475,13.4054,3,13.4054,3.497701,29030070,0.001543,TSOPF_RS_b162_c3,fair,bad,0.001141,35.23,35.23 % more time of default solver time,0.739468568
66.22222,39.41596,0.91895,4,0.932924,7523.403,36564232,0.00903,t2d_q9_A_07,fair,bad,0.006516,38.58,38.58 % more time of default solver time,0.721594684
4781.382,1.00E+12,44.25141,1,44.25141,411.785,36564232,0.00096,bips07_3078,fair,bad,0.000688,39.53,39.53 % more time of default solver time,0.716666667
2423.3,2298394,23.83116,2,22.62323,1.210466,36025721,0.000316,hydr1c_A_08,fair,bad,0.000225,40.44,40.44 % more time of default solver time,0.712025316
66.22222,388.2367,0.963853,4,1.012551,33970.96,36564232,0.008978,t2d_q4_A_15,fair,bad,0.00636,41.16,41.16 % more time of default solver time,0.708398307
66.22222,273.16,0.923498,4,0.960462,24106.41,36564232,0.008989,t2d_q4_A_16,fair,bad,0.006341,41.76,41.76 % more time of default solver time,0.705417733
66.22222,760.8224,1.032237,4,1.140008,65554.59,36564232,0.009203,t2d_q4_A_14,fair,bad,0.006471,42.22,42.22 % more time of default solver time,0.70314028
66.22222,1819.361,1.115002,4,1.257349,155824.7,36564232,0.009034,t2d_q4_A_13,fair,bad,0.006342,42.45,42.45 % more time of default solver time,0.702014611
593.2381,0.337057,6.527448,4,6.527448,3957.661,69654763,0.03519,wang3,fair,bad,0.024596,43.07,43.07 % more time of default solver time,0.698948565
2619.653,34.01184,300.0004,1,300.0004,1.355457,37052868,0.000699,lhr10c,fair,bad,0.000487,43.53,43.53 % more time of default solver time,0.696709585
2407.856,2323054,28.34875,2,27.77982,185.8541,36564232,0.000291,hydr1c_A_59,fair,bad,0.000202,44.06,44.06 % more time of default solver time,0.694158076
1766.2,34.00327,115.0295,1,115.0295,2.234751,36564232,0.000329,lhr07,fair,bad,0.000225,46.22,46.22 % more time of default solver time,0.683890578
2408.001,2258658,28.5598,2,29.56166,177.4435,36564232,0.000274,hydr1c_A_63,fair,bad,0.000187,46.52,46.52 % more time of default solver time,0.682481752
2048.003,2000004,26.87428,3,26.87428,313286.2,36025721,0.001032,Chebyshev3,fair,bad,0.000701,47.22,47.22 % more time of default solver time,0.679263566
4190.584,70683.06,16.36722,1,16.28987,23.79075,36564232,0.000533,bodyy6,fair,bad,0.000354,50.56,50.56 % more time of default solver time,0.664165103
1423.545,811.5562,18.31588,1,18.75513,262.0247,19932321,0.000285,shermanACa,fair,bad,0.000187,52.41,52.41 % more time of default solver time,0.656140351
207.3176,6.921513,21.49807,24,21.49807,3465.853,32168837,0.021045,raefsky2,fair,bad,0.013656,54.11,54.11 % more time of default solver time,0.648895225
9171.338,3379670000,255.4039,2,257.1909,9.845392,19932321,0.001594,bayer04,fair,bad,0.001025,55.51,55.51 % more time of default solver time,0.643036386
2427.3,49867.88,28.28591,2,26.49244,1.175393,36025721,0.000356,hydr1c_A_45,fair,bad,0.000223,59.64,59.64 % more time of default solver time,0.626404494
793.8216,1.644563,98.94544,2,98.94544,62.8272,37052868,0.00018,adder_dcop_69,bad,bad,0.000673,-73.25,-73.25 % less time of default solver time,3.738888889
793.8216,1.664518,98.94544,2,98.94544,84.28226,69654763,0.000168,adder_dcop_23,bad,bad,0.000416,-59.62,-59.62 % less time of default solver time,2.476190476
793.8216,1.837046,174.2405,2,174.2405,63.17217,69654763,0.000162,adder_dcop_20,bad,bad,0.000341,-52.49,-52.49 % less time of default solver time,2.104938272
66.22222,654304.8,1.293912,4,1.550128,1.483663,45869639,0.006377,t2d_q9_A_29,bad,bad,0.011776,-45.85,-45.85 % less time of default solver time,1.846636349
66.22222,654304.8,1.293912,4,1.550128,1.483663,69654763,0.00644,t2d_q9_A_29,bad,bad,0.011776,-45.31,-45.31 % less time of default solver time,1.828571429
66.22222,4791.044,1.199713,4,1.354117,396403.8,69654763,0.00691,t2d_q9_A_12,bad,bad,0.012326,-43.94,-43.94 % less time of default solver time,1.783791606
66.22222,107.8268,1.027002,4,1.144468,19993.33,69654763,0.006938,t2d_q9_A_05,bad,bad,0.012345,-43.8,-43.8 % less time of default solver time,1.779331219
2407.844,2306860,29.04164,2,31.08353,199.3418,37052868,0.000202,hydr1c_A_40,bad,bad,0.00035,-42.29,-42.29 % less time of default solver time,1.732673267
2407.844,2306860,29.04164,2,31.08353,199.3418,36025721,0.000203,hydr1c_A_40,bad,bad,0.00035,-42,-42.0 % less time of default solver time,1.724137931
66.22222,84463.15,1.096194,4,1.393384,179662.1,45869639,0.006641,t2d_q4_A_44,bad,bad,0.011432,-41.91,-41.91 % less time of default solver time,1.721427496
66.22222,107.8268,1.027002,4,1.144468,19993.33,7285382,0.007252,t2d_q9_A_05,bad,bad,0.012345,-41.26,-41.26 % less time of default solver time,1.702289024
793.8216,1.644563,98.94544,2,98.94544,101.9363,37052868,0.000183,adder_dcop_56,bad,bad,0.000303,-39.6,-39.6 % less time of default solver time,1.655737705
793.8216,1.664904,98.94544,2,98.94544,72.25599,69654763,0.000154,adder_dcop_22,bad,bad,0.00019,-18.95,-18.95 % less time of default solver time,1.233766234
793.8216,1.664052,98.94544,2,98.94544,83.51729,69654763,0.000152,adder_dcop_21,bad,bad,0.000181,-16.02,-16.02 % less time of default solver time,1.190789474
793.8216,1.664904,98.94544,2,98.94544,72.25599,7285382,0.000163,adder_dcop_22,bad,bad,0.00019,-14.21,-14.21 % less time of default solver time,1.165644172
2407.744,2331310,29.49899,2,30.09026,174.474,36025721,0.000202,hydr1c_A_34,bad,bad,0.000218,-7.34,-7.34 % less time of default solver time,1.079207921
66.22222,2710.358,0.968866,4,1.071601,84802.24,45869639,0.006384,t2d_q4_A_24,bad,bad,0.006635,-3.78,-3.78 % less time of default solver time,1.039317043
66.22222,93191.72,1.283613,4,1.420731,1.403883,69654763,0.006465,t2d_q4_A_20,bad,bad,0.006556,-1.39,-1.39 % less time of default solver time,1.014075793
