@relation solvers_anamod_30RS1

@attribute n-nonzero-diags numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute ' time' numeric
@attribute ' solver' numeric
@attribute ' class' {good,bad}

@data
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000368,45869640,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,1.79769313486E308,68908713,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000709,7285383,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000459,75830645,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,1.79769313486E308,81986705,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001077,29553942,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001081,69654762,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001442,19932323,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001078,80361466,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001075,80361467,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.001431,49834420,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000919,38678401,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.00092,38678402,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000909,38678403,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.000715,36025721,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.011006,85490472,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.006406,37052869,bad
7,1.714286,120004,50.63281,16.62039,4,16.62039,66.44774,0.006403,37052868,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000772,90197667,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000121,45869639,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000121,45869638,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.00024,89269803,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000239,89269801,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000272,7285381,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000288,7285384,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000544,59072884,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000599,49598910,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000544,49598912,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000239,30870721,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000239,30870720,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,1.79769313486E308,44526267,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000239,32168838,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000272,95762352,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.00056,57331598,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.00012,88865079,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000497,49834418,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000121,88865076,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000662,57331600,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.001431,43373442,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.003919,91068410,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000145,18868441,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.003899,91068408,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.003717,47942864,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,1.79769313486E308,90783920,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000271,99720138,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000831,29030072,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000336,26415433,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000121,45869640,good
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,1.79769313486E308,68908713,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000271,7285383,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000179,75830645,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,1.79769313486E308,81986705,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000375,29553942,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000365,69654762,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000478,19932323,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000482,49834420,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000317,38678401,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000289,38678402,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.00029,38678403,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000238,36025721,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.003686,85490472,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.000839,37052869,bad
3,0.666667,30001,0.640389,1.625188,2,1.625188,3.582398,0.00084,37052868,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.24548,90197667,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000362,45869639,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000362,45869638,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000729,89269803,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000719,89269801,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000716,7285381,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000718,7285384,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.031414,59072884,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.032471,49598910,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.03255,49598912,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000718,30870721,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000731,30870720,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,1.79769313486E308,44526267,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000713,32168838,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000721,95762352,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000362,88865079,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001446,49834418,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000361,88865076,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.11692,43373442,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000462,18868441,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.011127,47942864,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,1.79769313486E308,90783920,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000711,99720138,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.005661,29030072,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.03292,26415433,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000359,45869640,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000713,7285383,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000458,75830645,good
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001087,29553942,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001078,69654762,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001431,19932323,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001078,80361467,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.001428,49834420,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000912,38678401,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000925,38678402,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.000925,38678403,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.00072,36025721,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.011138,85490472,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.005778,37052869,bad
7,1.714286,120004,245.9162,3.15724,4,2.15724,8280.612,0.005672,37052868,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.004543,90197667,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000356,45869639,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000357,45869638,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000718,89269803,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000718,89269801,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000724,7285381,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000715,7285384,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000727,59072884,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000479,49598910,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000483,49598912,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000727,30870721,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000711,30870720,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,1.79769313486E308,44526267,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000719,32168838,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000724,95762352,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000484,57331598,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000364,88865079,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001442,49834418,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000356,88865076,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000484,57331600,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000957,43373442,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.007483,91068411,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.00744,91068410,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000456,18868441,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.00741,91068408,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.011035,47942864,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,1.79769313486E308,90783920,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000719,99720138,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.006726,29030072,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.00025,26415433,good
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000362,45869640,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,1.79769313486E308,68908713,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000718,7285383,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000459,75830645,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,1.79769313486E308,81986705,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001066,29553942,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001078,69654762,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001451,19932323,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001083,80361467,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.001435,49834420,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000954,38678401,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.00092,38678402,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000918,38678403,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.000722,36025721,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.011133,85490472,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.00679,37052869,bad
7,1.714286,120004,88.3012,16.85731,4,16.85731,80.48381,0.006834,37052868,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.24086,90197667,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000363,45869639,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000361,45869638,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000721,89269803,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000721,89269801,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000716,7285381,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000714,7285384,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.02978,59072884,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.033303,49598910,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.033092,49598912,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000716,30870721,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000719,30870720,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,1.79769313486E308,44526267,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000719,32168838,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000717,95762352,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000356,88865079,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001448,49834418,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000366,88865076,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.10679,43373442,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000458,18868441,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.010995,47942864,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,1.79769313486E308,90783920,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000716,99720138,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.005741,29030072,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.033716,26415433,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000357,45869640,good
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000721,7285383,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000465,75830645,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001079,29553942,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001084,69654762,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001454,19932323,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001072,80361467,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.001434,49834420,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000911,38678401,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000915,38678402,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000916,38678403,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.000715,36025721,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.011029,85490472,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.005775,37052869,bad
7,1.714286,120004,246.8564,3.161254,4,2.161254,8384.45,0.005745,37052868,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.006887,90197667,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000357,45869639,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000357,45869638,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000719,89269803,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000712,89269801,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000715,7285381,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.00072,7285384,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000722,59072884,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000484,49598910,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000482,49598912,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000715,30870721,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000724,30870720,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,1.79769313486E308,44526267,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000721,32168838,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000779,95762352,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000484,57331598,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000357,88865079,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001452,49834418,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000357,88865076,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000482,57331600,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.00096,43373442,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.007609,91068410,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000458,18868441,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.007421,91068408,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.011216,47942864,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,1.79769313486E308,90783920,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000716,99720138,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.010467,29030072,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000249,26415433,good
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000367,45869640,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,1.79769313486E308,68908713,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000717,7285383,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000462,75830645,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,1.79769313486E308,81986705,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001074,29553942,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001073,69654762,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001437,19932323,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001087,80361467,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.001436,49834420,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000915,38678401,bad
7,1.714286,120004,248.8373,16.97473,4,16.97473,152.7357,0.000918,38678402,bad
