55	c	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex/chpsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	55
56	z	hpsvx	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	56
57	s	posvx	SPD	full	http://www.netlib.org/lapack/single/sposvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	57
58	d	posvx	SPD	full	http://www.netlib.org/lapack/double/dposvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	58
59	c	posvx	HPD	full	http://www.netlib.org/lapack/complex/cposvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	59
60	z	posvx	HPD	full	http://www.netlib.org/lapack/complex16/zposvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	60
61	s	pbsvx	SPD	band	http://www.netlib.org/lapack/single/spbsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	61
62	d	pbsvx	SPD	band	http://www.netlib.org/lapack/double/dpbsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	62
63	c	pbsvx	HPD	band	http://www.netlib.org/lapack/complex/cpbsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	63
64	z	pbsvx	HPD	band	http://www.netlib.org/lapack/complex16/zpbsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	64
65	s	ppsvx	SPD	packed	http://www.netlib.org/lapack/single/sppsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	65
66	d	ppsvx	SPD	packed	http://www.netlib.org/lapack/double/dppsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	66
67	c	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex/cppsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	67
68	z	ppsvx	HPD	packed	http://www.netlib.org/lapack/complex16/zppsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor, Equilibrate	68
69	s	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/single/sptsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	69
70	d	ptsvx	SPD	tridiagonal	http://www.netlib.org/lapack/double/dptsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	70
71	c	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex/cptsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	71
72	z	ptsvx	HPD	tridiagonal	http://www.netlib.org/lapack/complex16/zptsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	72
73	s	sysvx	symmetric	full	http://www.netlib.org/lapack/single/ssysvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	73
74	d	sysvx	symmetric	full	http://www.netlib.org/lapack/double/dsysvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	74
75	c	sysvx	symmetric	full	http://www.netlib.org/lapack/complex/csysvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	75
76	z	sysvx	symmetric	full	http://www.netlib.org/lapack/complex16/zsysvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	76
77	s	spsvx	symmetric	packed	http://www.netlib.org/lapack/single/sspsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	77
78	d	spsvx	symmetric	packed	http://www.netlib.org/lapack/double/dspsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	78
79	c	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex/cspsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	79
80	z	spsvx	symmetric	packed	http://www.netlib.org/lapack/complex16/zspsvx.f	expert driver, A*X = B, Condition Number, Error Bounds, Refine, Factor	80
