config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g1e3,24,45869637,fgmres/asm/overlap2,KSPSolve,2,5.6,2.800000e+00,3.51e+11,3.1e+06,7.3e+03,2.9e+04,14742,1.3548384911550821,135.4838491155082
s1000_g1e3,24,18524981,ibcgs/bjacobi,KSPSolve,4,1.0,2.500000e-01,1.73e+11,8.4e+05,6.7e+03,1.1e+04,39267,0.5,200.0
s1000_g1e3,24,12321508,fgmres/bjacobi,KSPSolve,2,5.5,2.750000e+00,3.69e+11,1.2e+06,6.7e+03,3.1e+04,16058,1.114864714207471,111.48647142074711
s1000_g1e3,24,95762353,cg/asm/overlap2,KSPSolve,1,2.9,2.900000e+00,1.53e+11,2.1e+06,7.3e+03,3.0e+04,12268,0.4461538461538461,1.858974358974359
s1000_g1e3,24,90783920,gmres/jacobi,KSPSolve,1,2.5,2.500000e+00,1.81e+11,7.9e+05,6.7e+03,2.0e+04,16823,1.0,100.0
s1000_g1e3,24,80361466,bcgs/asm/overlap0,KSPSolve,4,3.0,7.500000e-01,1.61e+11,8.3e+05,6.7e+03,2.2e+04,12828,1.7307693639053359,7.211539016272233
s1000_g1e3,24,80361467,bcgs/asm/overlap1,KSPSolve,4,2.7,6.750000e-01,1.46e+11,1.5e+06,6.8e+03,2.0e+04,12625,1.4464284681122523,6.026785283801051
s1000_g1e3,24,80361464,bcgs/asm/overlap2,KSPSolve,4,2.9,7.250000e-01,1.54e+11,2.2e+06,7.3e+03,2.0e+04,12587,1.5535713176020487,6.47321382334187
s1000_g1e3,24,80361465,bcgs/asm/overlap3,KSPSolve,4,3.3,8.250000e-01,1.75e+11,2.4e+06,9.8e+03,2.3e+04,12582,1.9038463002958692,7.9326929178994545
s1000_g1e3,24,75830647,ibcgs/asm/overlap1,KSPSolve,3,7.0,2.333333e+00,1.04e+11,1.0e+06,6.8e+03,6.6e+03,35645,1.3725488235294119,137.2548823529412
s1000_g1e3,24,19481960,bicg/none,KSPSolve,1,1.4,1.400000e+00,8.01e+09,7.7e+04,6.7e+03,1.5e+03,13241,1.6861984655593962,7.025826939830818
s1000_g1e3,24,8520536,bcgs/jacobi,KSPSolve,2,1.2,6.000000e-01,7.55e+10,6.7e+05,6.7e+03,1.8e+04,14508,0.6,60.0
s1000_g1e3,24,1216556,ibcgs/jacobi,KSPSolve,1,4.3,4.300000e+00,7.67e+10,6.2e+05,6.7e+03,8.2e+03,41852,1.7916666666666667,179.16666666666669
s1000_g1e3,24,96689089,cg/none,KSPSolve,1,1.3,1.300000e+00,8.52e+10,7.6e+05,6.7e+03,3.0e+04,14780,2.032647445118519,8.469364354660495
s1000_g1e3,24,49542066,bcgs/none,KSPSolve,4,4.9,1.225000e+00,3.04e+11,2.8e+06,6.7e+03,7.3e+04,14576,1.515545163245865,6.3147715135244376
s1000_g1e3,24,44526267,fgmres/jacobi,KSPSolve,1,2.5,2.500000e+00,1.81e+11,7.9e+05,6.7e+03,2.0e+04,16849,1.0,100.0
s1000_g1e3,24,91036839,bcgs/bjacobi,KSPSolve,4,2.7,6.750000e-01,1.61e+11,8.3e+05,6.7e+03,2.2e+04,14143,1.5576924275148023,6.49038511464501
s1000_g1e3,24,30870723,gmres/asm/overlap1,KSPSolve,2,5.6,2.800000e+00,3.50e+11,2.2e+06,6.7e+03,2.9e+04,14672,1.4736842105263157,147.36842105263156
s1000_g1e3,24,30870722,gmres/asm/overlap0,KSPSolve,2,5.7,2.850000e+00,3.59e+11,1.1e+06,6.7e+03,3.0e+04,14873,1.0961538461538463,109.61538461538463
s1000_g1e3,24,30870721,gmres/asm/overlap3,KSPSolve,2,5.7,2.850000e+00,3.52e+11,3.1e+06,9.7e+03,2.9e+04,14623,1.5000000000000002,150.00000000000003
s1000_g1e3,24,30870720,gmres/asm/overlap2,KSPSolve,2,5.8,2.900000e+00,3.51e+11,3.1e+06,7.3e+03,2.9e+04,14324,1.5000002586207342,150.00002586207341
s1000_g1e3,24,45869639,fgmres/asm/overlap0,KSPSolve,2,5.8,2.900000e+00,3.55e+11,1.1e+06,6.7e+03,3.0e+04,14589,1.101265962185565,110.1265962185565
s1000_g1e3,24,36564233,bicg/asm/overlap1,KSPSolve,1,4.8,4.800000e+00,2.26e+09,2.4e+04,7.3e+03,2.5e+02,11124,0.8275862068965517,3.4482758620689653
s1000_g1e3,24,36564232,bicg/asm/overlap0,KSPSolve,1,4.8,4.800000e+00,2.24e+09,1.2e+04,6.7e+03,2.5e+02,11082,0.8421052631578947,3.508771929824561
s1000_g1e3,24,36564235,bicg/asm/overlap3,KSPSolve,1,8.0,8.000000e+00,3.84e+09,5.6e+04,1.0e+04,4.1e+02,11318,1.3793103448275863,5.74712643678161
s1000_g1e3,24,36564234,bicg/asm/overlap2,KSPSolve,1,8.3,8.300000e+00,4.01e+09,5.9e+04,7.7e+03,4.3e+02,11469,1.456140350877193,6.067251461988304
s1000_g1e3,24,13323659,bicg/bjacobi,KSPSolve,1,4.0,4.000000e+00,2.24e+09,1.2e+04,6.7e+03,2.4e+02,13296,0.7843137254901962,3.2679738562091507
s1000_g1e3,24,75830646,ibcgs/asm/overlap0,KSPSolve,4,1.2,3.000000e-01,1.84e+11,8.9e+05,6.7e+03,1.2e+04,36293,0.15384615384615385,15.384615384615385
s1000_g1e3,24,95762355,cg/asm/overlap0,KSPSolve,1,2.8,2.800000e+00,1.50e+11,7.6e+05,6.7e+03,3.0e+04,12660,0.4444444444444444,1.8518518518518516
s1000_g1e3,24,95762354,cg/asm/overlap1,KSPSolve,1,2.8,2.800000e+00,1.51e+11,1.5e+06,6.7e+03,3.0e+04,12525,0.43749999999999994,1.8229166666666665
s1000_g1e3,24,44673503,fgmres/none,KSPSolve,1,2.5,2.500000e+00,1.79e+11,7.9e+05,6.7e+03,2.0e+04,16764,1.4705882352941178,6.127450980392157
s1000_g1e3,24,95762352,cg/asm/overlap3,KSPSolve,1,2.9,2.900000e+00,1.54e+11,2.1e+06,9.7e+03,3.0e+04,12237,0.45312499999999994,1.8880208333333333
s1000_g1e3,24,45869640,fgmres/asm/overlap1,KSPSolve,2,5.6,2.800000e+00,3.51e+11,2.2e+06,6.7e+03,2.9e+04,14753,1.253731530407691,125.3731530407691
s1000_g1e3,24,25185158,ibcgs/none,KSPSolve,3,1.4,4.666667e-01,2.56e+11,2.1e+06,6.7e+03,2.8e+04,42003,0.12612613513513513,12.612613513513512
s1000_g1e3,96,7481378,tfqmr/none,KSPSolve,1,7.2,7.200000e+00,4.33e+10,6.9e+06,3.3e+03,3.0e+04,57064,1.0,100.0
s1000_g1e3,96,75830645,ibcgs/asm/overlap3,KSPSolve,4,8.3,2.075000e+00,4.58e+10,1.1e+07,4.7e+03,1.1e+04,52152,1.152777777777778,28.819444444444446
s1000_g1e3,96,75830644,ibcgs/asm/overlap2,KSPSolve,4,7.3,1.825000e+00,4.09e+10,1.0e+07,3.5e+03,1.0e+04,52450,1.042857142857143,26.071428571428573
s1000_g1e3,96,11256942,tfqmr/asm/overlap0,KSPSolve,4,1.0,2.500000e-01,5.39e+10,4.9e+06,3.3e+03,2.1e+04,50236,0.3000000120000005,7.500000300000012
s1000_g1e3,96,11256943,tfqmr/asm/overlap3,KSPSolve,4,9.6,2.400000e+00,4.97e+10,1.2e+07,4.7e+03,1.9e+04,49066,0.3870967741935484,9.67741935483871
s1000_g1e3,96,11256941,tfqmr/asm/overlap1,KSPSolve,4,1.2,3.000000e-01,6.47e+10,1.2e+07,3.4e+03,2.5e+04,49730,0.29032267429763686,7.258066857440921
s1000_g1e3,96,42851841,gmres/bjacobi,KSPSolve,2,1.2,6.000000e-01,9.33e+10,5.4e+06,3.3e+03,3.1e+04,70840,0.2608695652173913,6.521739130434782
s1000_g1e3,96,81986705,cg/jacobi,KSPSolve,1,2.4,2.400000e+00,1.61e+09,2.5e+05,3.3e+03,2.2e+03,62200,5.550801396951685,5.782084788491338
s1000_g1e3,96,82456576,tfqmr/jacobi,KSPSolve,1,7.3,7.300000e+00,4.41e+10,6.9e+06,3.3e+03,3.0e+04,56898,2.28125,57.03125
s1000_g1e3,96,53362206,bicg/jacobi,KSPSolve,1,5.5403e-01,5.540300e-01,3.30e+08,5.6e+04,3.3e+03,2.6e+02,56689,0.5036636363636363,0.5246496212121212
s1000_g1e3,96,45869638,fgmres/asm/overlap3,KSPSolve,2,1.3,6.500000e-01,9.07e+10,1.4e+07,4.7e+03,2.9e+04,64516,0.27857146836735264,6.964286709183816
s1000_g1e3,96,45869637,fgmres/asm/overlap2,KSPSolve,2,1.2,6.000000e-01,8.85e+10,1.4e+07,3.5e+03,2.9e+04,65201,0.2903225338189462,7.258063345473655
s1000_g1e3,96,18524981,ibcgs/bjacobi,KSPSolve,4,8.4,2.100000e+00,5.20e+10,4.5e+06,3.3e+03,1.3e+04,58657,4.2,420.0
s1000_g1e3,96,12321508,fgmres/bjacobi,KSPSolve,2,1.2,6.000000e-01,9.01e+10,5.2e+06,3.3e+03,3.0e+04,69410,0.24324321037253913,6.081080259313478
s1000_g1e3,96,75830647,ibcgs/asm/overlap1,KSPSolve,4,7.3,1.825000e+00,4.10e+10,7.1e+06,3.4e+03,1.0e+04,52783,1.0735294117647058,26.838235294117645
s1000_g1e3,96,44673503,fgmres/none,KSPSolve,1,5.3,5.300000e+00,4.51e+10,3.6e+06,3.3e+03,2.0e+04,79968,3.1176470588235294,3.2475490196078436
s1000_g1e3,96,99720138,cg/bjacobi,KSPSolve,1,6.2,6.200000e+00,3.77e+10,3.4e+06,3.3e+03,3.0e+04,57521,2.3846153846153846,59.61538461538461
s1000_g1e3,96,80361466,bcgs/asm/overlap0,KSPSolve,4,7.8,1.950000e+00,4.24e+10,3.9e+06,3.3e+03,2.3e+04,51521,4.500000346153873,4.6875003605769505
s1000_g1e3,96,80361465,bcgs/asm/overlap3,KSPSolve,1,9.2,9.200000e+00,4.99e+10,1.3e+07,4.7e+03,2.5e+04,51081,21.23077086390545,22.115386316568177
s1000_g1e3,96,80361464,bcgs/asm/overlap2,KSPSolve,4,1.2,3.000000e-01,6.92e+10,1.8e+07,3.5e+03,3.6e+04,50681,0.6428570969387788,0.6696428093112279
s1000_g1e3,96,19481960,bicg/none,KSPSolve,1,3.3,3.300000e+00,2.01e+09,3.5e+05,3.3e+03,1.5e+03,57112,3.974610668818577,4.140219446686018
s1000_g1e3,96,8520536,bcgs/jacobi,KSPSolve,4,1.3,3.250000e-01,8.72e+10,1.4e+07,3.3e+03,8.1e+04,61012,0.325,8.125
s1000_g1e3,96,1216556,ibcgs/jacobi,KSPSolve,1,3.0,3.000000e+00,1.99e+10,2.9e+06,3.3e+03,8.5e+03,63032,1.25,31.25
s1000_g1e3,96,96689089,cg/none,KSPSolve,1,3.3,3.300000e+00,2.14e+10,3.4e+06,3.3e+03,3.0e+04,61036,5.159797360685471,5.374788917380699
s1000_g1e3,96,53302993,tfqmr/bjacobi,KSPSolve,4,9.2,2.300000e+00,5.39e+10,4.9e+06,3.3e+03,2.1e+04,55324,2.999999869565223,74.99999673913057
s1000_g1e3,96,49542066,bcgs/none,KSPSolve,1,6.5,6.500000e+00,4.20e+10,6.9e+06,3.3e+03,4.0e+04,61283,8.041668213141323,8.376737722022211
s1000_g1e3,96,75830646,ibcgs/asm/overlap0,KSPSolve,4,8.5,2.125000e+00,4.82e+10,4.2e+06,3.3e+03,1.2e+04,53701,1.0897435897435899,27.243589743589748
s1000_g1e3,96,44526267,fgmres/jacobi,KSPSolve,1,5.4,5.400000e+00,4.56e+10,3.6e+06,3.3e+03,2.0e+04,78962,2.16,54.0
s1000_g1e3,96,91036839,bcgs/bjacobi,KSPSolve,4,7.0,1.750000e+00,4.24e+10,3.9e+06,3.3e+03,2.3e+04,57345,4.03846184911245,4.2067310928254695
s1000_g1e3,96,11256944,tfqmr/asm/overlap2,KSPSolve,1,1.5,1.500000e+00,7.84e+10,2.0e+07,3.5e+03,3.0e+04,49489,0.24590163934426232,6.147540983606558
s1000_g1e3,96,90783920,gmres/jacobi,KSPSolve,1,5.4,5.400000e+00,4.56e+10,3.6e+06,3.3e+03,2.0e+04,79029,2.16,54.0
s1000_g1e3,96,30870722,gmres/asm/overlap0,KSPSolve,2,1.3,6.500000e-01,9.25e+10,5.3e+06,3.3e+03,3.0e+04,66422,0.25,6.25
s1000_g1e3,96,30870721,gmres/asm/overlap3,KSPSolve,2,1.3,6.500000e-01,9.03e+10,1.5e+07,4.7e+03,2.9e+04,64814,0.34210526315789475,8.552631578947368
s1000_g1e3,96,30870720,gmres/asm/overlap2,KSPSolve,2,1.3,6.500000e-01,9.03e+10,1.5e+07,3.5e+03,2.9e+04,65635,0.33620695451844046,8.40517386296101
s1000_g1e3,96,45869639,fgmres/asm/overlap0,KSPSolve,2,1.2,6.000000e-01,8.98e+10,5.2e+06,3.3e+03,3.0e+04,66654,0.22784813010735824,5.696203252683956
s1000_g1e3,96,30870723,gmres/asm/overlap1,KSPSolve,2,1.2,6.000000e-01,8.90e+10,1.0e+07,3.4e+03,2.9e+04,65525,0.3157894736842105,7.894736842105263
s1000_g1e3,96,69323954,gmres/none,KSPSolve,1,5.3,5.300000e+00,4.51e+10,3.6e+06,3.3e+03,2.0e+04,80190,2.12,53.0
s1000_g1e3,96,36564233,bicg/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,7.92e+08,1.5e+05,3.5e+03,3.4e+02,46717,0.27586206896551724,0.28735632183908044
s1000_g1e3,96,36564232,bicg/asm/overlap0,KSPSolve,1,7.8510e-01,7.851000e-01,3.80e+08,3.5e+04,3.3e+03,1.7e+02,46078,0.13773684210526316,0.14347587719298244
s1000_g1e3,96,36564235,bicg/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,8.90e+08,2.4e+05,5.0e+03,3.7e+02,45353,0.3103448275862069,0.3232758620689655
s1000_g1e3,96,36564234,bicg/asm/overlap2,KSPSolve,1,1.9,1.900000e+00,9.57e+08,2.6e+05,3.7e+03,4.0e+02,46483,0.3333333333333333,0.3472222222222222
s1000_g1e3,96,13323659,bicg/bjacobi,KSPSolve,1,6.7693e-01,6.769300e-01,3.80e+08,3.5e+04,3.3e+03,1.7e+02,53441,0.13273137254901962,0.13826184640522876
s1000_g1e3,96,95762355,cg/asm/overlap0,KSPSolve,1,6.8,6.800000e+00,3.77e+10,3.4e+06,3.3e+03,3.0e+04,51995,1.0793650793650793,1.1243386243386242
s1000_g1e3,96,95762354,cg/asm/overlap1,KSPSolve,1,7.0,7.000000e+00,3.83e+10,6.9e+06,3.4e+03,3.0e+04,51991,1.09375,1.1393229166666665
s1000_g1e3,96,95762353,cg/asm/overlap2,KSPSolve,1,7.2,7.200000e+00,3.90e+10,1.0e+07,3.5e+03,3.0e+04,50940,1.1076923076923078,1.153846153846154
s1000_g1e3,96,95762352,cg/asm/overlap3,KSPSolve,1,7.4,7.400000e+00,3.96e+10,1.0e+07,4.7e+03,3.0e+04,50706,1.15625,1.2044270833333335
s1000_g1e3,96,45869640,fgmres/asm/overlap1,KSPSolve,2,1.2,6.000000e-01,8.84e+10,1.0e+07,3.4e+03,2.9e+04,65649,0.2686567565159338,6.7164189128983445
s1000_g1e3,96,25185158,ibcgs/none,KSPSolve,1,6.5,6.500000e+00,4.34e+10,6.5e+06,3.3e+03,1.9e+04,63466,1.7567567567567566,43.91891891891891
s1000_g1e3,192,7481378,tfqmr/none,KSPSolve,1,3.6,3.600000e+00,2.18e+10,1.4e+07,2.3e+03,3.0e+04,112885,0.5,25.0
s1000_g1e3,192,75830645,ibcgs/asm/overlap3,KSPSolve,4,1.2,3.000000e-01,2.23e+10,2.2e+07,3.2e+03,1.1e+04,337531,0.16666666666666666,2.083333333333333
s1000_g1e3,192,75830644,ibcgs/asm/overlap2,KSPSolve,4,1.1,2.750000e-01,2.00e+10,2.0e+07,2.4e+03,9.7e+03,337887,0.15714285714285717,1.9642857142857146
s1000_g1e3,192,11256942,tfqmr/asm/overlap0,KSPSolve,4,5.6,1.400000e+00,3.08e+10,1.1e+07,2.3e+03,2.4e+04,102036,1.6800000672000024,21.00000084000003
s1000_g1e3,192,11256943,tfqmr/asm/overlap3,KSPSolve,3,1.0,3.333333e-01,5.43e+10,5.5e+07,3.2e+03,4.0e+04,97957,0.05376343548387097,0.6720429435483871
s1000_g1e3,192,11256941,tfqmr/asm/overlap1,KSPSolve,5,6.9,1.380000e+00,3.72e+10,2.7e+07,2.3e+03,2.9e+04,100274,1.3354843017691294,16.693553772114118
s1000_g1e3,192,42851841,gmres/bjacobi,KSPSolve,2,6.2,3.100000e+00,4.73e+10,1.1e+07,2.3e+03,3.1e+04,143172,1.347826086956522,16.847826086956523
s1000_g1e3,192,81986705,cg/jacobi,KSPSolve,1,1.3,1.300000e+00,8.10e+08,5.2e+05,2.3e+03,2.2e+03,117112,3.0066840900154963,1.5659812968830709
s1000_g1e3,192,82456576,tfqmr/jacobi,KSPSolve,1,3.7,3.700000e+00,2.22e+10,1.4e+07,2.3e+03,3.0e+04,111846,1.15625,14.453125
s1000_g1e3,192,53362206,bicg/jacobi,KSPSolve,1,2.7883e-01,2.788300e-01,1.66e+08,1.2e+05,2.3e+03,2.6e+02,112641,0.2534818181818182,0.1320217803030303
s1000_g1e3,192,45869638,fgmres/asm/overlap3,KSPSolve,2,6.5,3.250000e+00,4.55e+10,3.0e+07,3.2e+03,2.9e+04,130902,1.3928573418367631,17.41071677295954
s1000_g1e3,192,45869637,fgmres/asm/overlap2,KSPSolve,2,6.3,3.150000e+00,4.49e+10,3.0e+07,2.4e+03,2.9e+04,132867,1.5241933025494674,19.052416281868343
s1000_g1e3,192,18524981,ibcgs/bjacobi,KSPSolve,4,1.4,3.500000e-01,3.03e+10,1.1e+07,2.3e+03,1.5e+04,384037,0.7,35.0
s1000_g1e3,192,12321508,fgmres/bjacobi,KSPSolve,2,5.9,2.950000e+00,4.55e+10,1.1e+07,2.3e+03,3.0e+04,144247,1.1959457843316508,14.949322304145635
s1000_g1e3,192,75830647,ibcgs/asm/overlap1,KSPSolve,4,1.2,3.000000e-01,2.25e+10,1.6e+07,2.3e+03,1.1e+04,346492,0.17647058823529413,2.2058823529411766
s1000_g1e3,192,44673503,fgmres/none,KSPSolve,1,2.6,2.600000e+00,2.27e+10,7.4e+06,2.3e+03,2.0e+04,164341,1.5294117647058825,0.7965686274509806
s1000_g1e3,192,99720138,cg/bjacobi,KSPSolve,1,3.1,3.100000e+00,1.90e+10,7.1e+06,2.3e+03,3.0e+04,113984,1.1923076923076923,14.903846153846153
s1000_g1e3,192,80361466,bcgs/asm/overlap0,KSPSolve,4,3.9,9.750000e-01,2.21e+10,8.4e+06,2.3e+03,2.4e+04,105227,2.2500001730769363,1.1718750901442376
s1000_g1e3,192,80361467,bcgs/asm/overlap1,KSPSolve,4,3.9,9.750000e-01,2.17e+10,1.6e+07,2.3e+03,2.3e+04,102985,2.089285565051031,1.0881695651307455
s1000_g1e3,192,80361465,bcgs/asm/overlap3,KSPSolve,4,3.6,9.000000e-01,1.94e+10,2.0e+07,3.2e+03,1.9e+04,100884,2.0769232366864028,1.0817308524408347
s1000_g1e3,192,80361464,bcgs/asm/overlap2,KSPSolve,4,3.6,9.000000e-01,1.99e+10,2.1e+07,2.4e+03,2.0e+04,102094,1.9285712908163364,1.0044642139668418
s1000_g1e3,192,19481960,bicg/none,KSPSolve,1,1.6,1.600000e+00,1.02e+09,7.2e+05,2.3e+03,1.5e+03,113969,1.9270839606393104,1.003689562832974
s1000_g1e3,192,8520536,bcgs/jacobi,KSPSolve,4,5.6,1.400000e+00,3.62e+10,2.4e+07,2.3e+03,6.7e+04,121305,1.4,17.5
s1000_g1e3,192,1216556,ibcgs/jacobi,KSPSolve,2,7.1,3.550000e+00,1.47e+10,8.8e+06,2.3e+03,1.2e+04,389587,1.4791666666666667,18.489583333333336
s1000_g1e3,192,96689089,cg/none,KSPSolve,1,1.7,1.700000e+00,1.08e+10,7.1e+06,2.3e+03,3.0e+04,118783,2.6580774282319095,1.3844153272041195
s1000_g1e3,192,53302993,tfqmr/bjacobi,KSPSolve,4,5.2,1.300000e+00,3.08e+10,1.1e+07,2.3e+03,2.4e+04,110371,1.695652100189039,21.19565125236299
s1000_g1e3,192,49542066,bcgs/none,KSPSolve,4,5.8,1.450000e+00,3.80e+10,2.6e+07,2.3e+03,7.2e+04,122621,1.7939106013930644,0.9343284382255543
s1000_g1e3,192,75830646,ibcgs/asm/overlap0,KSPSolve,4,1.5,3.750000e-01,2.64e+10,9.5e+06,2.3e+03,1.3e+04,324204,0.19230769230769232,2.403846153846154
s1000_g1e3,192,44526267,fgmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,160672,1.04,13.0
s1000_g1e3,192,91036839,bcgs/bjacobi,KSPSolve,4,3.6,9.000000e-01,2.21e+10,8.4e+06,2.3e+03,2.4e+04,115120,2.0769232366864028,1.0817308524408347
s1000_g1e3,192,11256944,tfqmr/asm/overlap2,KSPSolve,4,6.4,1.600000e+00,3.39e+10,3.5e+07,2.4e+03,2.5e+04,98860,0.26229508196721313,3.278688524590164
s1000_g1e3,192,90783920,gmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,162262,1.04,13.0
s1000_g1e3,192,30870722,gmres/asm/overlap0,KSPSolve,2,6.7,3.350000e+00,4.70e+10,1.1e+07,2.3e+03,3.1e+04,132448,1.2884615384615385,16.105769230769234
s1000_g1e3,192,30870721,gmres/asm/overlap3,KSPSolve,2,6.8,3.400000e+00,4.56e+10,3.0e+07,3.2e+03,2.8e+04,126201,1.7894736842105263,22.36842105263158
s1000_g1e3,192,30870720,gmres/asm/overlap2,KSPSolve,2,6.4,3.200000e+00,4.55e+10,3.0e+07,2.4e+03,2.9e+04,132576,1.655172699167707,20.689658739596336
s1000_g1e3,192,45869639,fgmres/asm/overlap0,KSPSolve,2,6.2,3.100000e+00,4.57e+10,1.1e+07,2.3e+03,3.0e+04,137813,1.1772153388880175,14.71519173610022
s1000_g1e3,192,30870723,gmres/asm/overlap1,KSPSolve,2,6.4,3.200000e+00,4.56e+10,2.1e+07,2.3e+03,2.9e+04,134206,1.6842105263157896,21.05263157894737
s1000_g1e3,192,69323954,gmres/none,KSPSolve,1,2.6,2.600000e+00,2.28e+10,7.4e+06,2.3e+03,2.0e+04,164371,1.04,13.0
s1000_g1e3,192,36564233,bicg/asm/overlap1,KSPSolve,1,9.3483e-01,9.348300e-01,4.65e+08,3.6e+05,2.5e+03,3.9e+02,93817,0.16117758620689657,0.08394665948275863
s1000_g1e3,192,36564232,bicg/asm/overlap0,KSPSolve,1,5.3837e-01,5.383700e-01,2.71e+08,1.0e+05,2.3e+03,2.4e+02,95206,0.09445087719298245,0.049193165204678355
s1000_g1e3,192,36564235,bicg/asm/overlap3,KSPSolve,1,9.8858e-01,9.885800e-01,4.81e+08,5.3e+05,3.4e+03,3.9e+02,91428,0.1704448275862069,0.08877334770114943
