config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g1e5,96,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.0,1.000000e+00,2.20e+10,5.3e+06,4.7e+03,5.4e+03,190270,0.5555555555555556,13.88888888888889
s1000_g1e5,96,75830644,ibcgs/asm/overlap2,KSPSolve,1,1.5,1.500000e+00,3.15e+10,7.7e+06,3.5e+03,7.8e+03,194678,0.8571428571428571,21.428571428571427
s1000_g1e5,96,11256942,tfqmr/asm/overlap0,KSPSolve,1,1.4,1.400000e+00,7.58e+10,6.9e+06,3.3e+03,3.0e+04,50694,1.6800000672000024,42.00000168000006
s1000_g1e5,96,11256943,tfqmr/asm/overlap3,KSPSolve,1,1.5,1.500000e+00,7.97e+10,2.0e+07,4.7e+03,3.0e+04,49541,0.24193548387096772,6.048387096774193
s1000_g1e5,96,11256941,tfqmr/asm/overlap1,KSPSolve,1,1.4,1.400000e+00,7.71e+10,1.4e+07,3.4e+03,3.0e+04,50165,1.3548391467223053,33.87097866805763
s1000_g1e5,96,11256944,tfqmr/asm/overlap2,KSPSolve,1,1.4,1.400000e+00,7.84e+10,2.0e+07,3.5e+03,3.0e+04,49653,0.22950819672131148,5.737704918032787
s1000_g1e5,96,45869639,fgmres/asm/overlap0,KSPSolve,1,8.8,8.800000e+00,6.14e+10,3.6e+06,3.3e+03,2.0e+04,66203,3.3417725749079215,83.54431437269804
s1000_g1e5,96,45869638,fgmres/asm/overlap3,KSPSolve,1,9.2,9.200000e+00,6.34e+10,1.0e+07,4.6e+03,2.0e+04,64733,3.942857706122529,98.57144265306323
s1000_g1e5,96,45869637,fgmres/asm/overlap2,KSPSolve,1,9.1,9.100000e+00,6.27e+10,1.0e+07,3.5e+03,2.0e+04,65092,4.403225096254017,110.08062740635043
s1000_g1e5,96,18524981,ibcgs/bjacobi,KSPSolve,1,3.4,3.400000e+00,7.87e+10,6.9e+06,3.3e+03,2.0e+04,216363,6.8,680.0
s1000_g1e5,96,1216556,ibcgs/jacobi,KSPSolve,1,8.0,8.000000e+00,1.97e+10,2.9e+06,3.3e+03,8.4e+03,232793,3.3333333333333335,83.33333333333334
s1000_g1e5,96,30870723,gmres/asm/overlap1,KSPSolve,1,9.0,9.000000e+00,6.26e+10,7.1e+06,3.4e+03,2.0e+04,66060,4.736842105263158,118.42105263157896
s1000_g1e5,96,30870722,gmres/asm/overlap0,KSPSolve,1,8.7,8.700000e+00,6.19e+10,3.6e+06,3.3e+03,2.0e+04,67113,3.346153846153846,83.65384615384615
s1000_g1e5,96,30870721,gmres/asm/overlap3,KSPSolve,1,9.3,9.300000e+00,6.40e+10,1.0e+07,4.7e+03,2.0e+04,64973,4.894736842105264,122.36842105263159
s1000_g1e5,96,30870720,gmres/asm/overlap2,KSPSolve,1,9.2,9.200000e+00,6.33e+10,1.0e+07,3.5e+03,2.0e+04,64937,4.758621510107156,118.96553775267891
s1000_g1e5,96,36564233,bicg/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.08e+09,2.0e+05,3.5e+03,4.6e+02,47673,0.3620689655172414,0.3771551724137931
s1000_g1e5,96,36564232,bicg/asm/overlap0,KSPSolve,1,9.8800e-01,9.880000e-01,4.81e+08,4.5e+04,3.3e+03,2.2e+02,46381,0.17333333333333334,0.18055555555555558
s1000_g1e5,96,36564235,bicg/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.12e+09,3.0e+05,4.9e+03,4.6e+02,46049,0.396551724137931,0.41307471264367807
s1000_g1e5,96,36564234,bicg/asm/overlap2,KSPSolve,1,2.1,2.100000e+00,1.05e+09,2.8e+05,3.7e+03,4.4e+02,46700,0.3684210526315789,0.3837719298245614
s1000_g1e5,96,75830647,ibcgs/asm/overlap1,KSPSolve,1,3.8,3.800000e+00,8.00e+10,1.4e+07,3.4e+03,2.0e+04,198175,2.235294117647059,55.88235294117647
s1000_g1e5,96,75830646,ibcgs/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,6.88e+10,6.0e+06,3.3e+03,1.8e+04,206404,1.5897435897435899,39.743589743589745
s1000_g1e5,96,95762355,cg/asm/overlap0,KSPSolve,1,6.8,6.800000e+00,3.77e+10,3.4e+06,3.3e+03,3.0e+04,52273,1.0793650793650793,1.1243386243386242
s1000_g1e5,96,95762354,cg/asm/overlap1,KSPSolve,1,7.0,7.000000e+00,3.83e+10,6.9e+06,3.4e+03,3.0e+04,51985,1.09375,1.1393229166666665
s1000_g1e5,96,95762353,cg/asm/overlap2,KSPSolve,1,7.1,7.100000e+00,3.90e+10,1.0e+07,3.5e+03,3.0e+04,51444,1.0923076923076922,1.1378205128205128
s1000_g1e5,96,95762352,cg/asm/overlap3,KSPSolve,1,7.3,7.300000e+00,3.96e+10,1.0e+07,4.7e+03,3.0e+04,51349,1.140625,1.1881510416666665
s1000_g1e5,96,45869640,fgmres/asm/overlap1,KSPSolve,1,9.0,9.000000e+00,6.20e+10,7.0e+06,3.4e+03,2.0e+04,65030,4.029851347739007,100.74628369347518
s1000_g1e5,96,25185158,ibcgs/none,KSPSolve,1,1.7,1.700000e+00,4.26e+10,6.3e+06,3.3e+03,1.8e+04,236192,0.45945945945945943,11.486486486486486
s1000_g1e5,192,75830645,ibcgs/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,4.24e+10,4.2e+07,3.2e+03,2.0e+04,343298,1.2777777777777777,15.972222222222221
s1000_g1e5,192,75830644,ibcgs/asm/overlap2,KSPSolve,1,1.1,1.100000e+00,2.10e+10,2.1e+07,2.4e+03,1.0e+04,335453,0.6285714285714287,7.8571428571428585
s1000_g1e5,192,11256942,tfqmr/asm/overlap0,KSPSolve,1,7.0,7.000000e+00,3.81e+10,1.4e+07,2.3e+03,3.0e+04,102777,8.400000336000012,105.00000420000015
s1000_g1e5,192,11256943,tfqmr/asm/overlap3,KSPSolve,1,7.7,7.700000e+00,4.09e+10,4.2e+07,3.2e+03,3.0e+04,98727,1.2419354838709677,15.524193548387096
s1000_g1e5,192,11256941,tfqmr/asm/overlap1,KSPSolve,1,7.3,7.300000e+00,3.90e+10,2.8e+07,2.3e+03,3.0e+04,100497,7.064518407909163,88.30648009886454
s1000_g1e5,192,11256944,tfqmr/asm/overlap2,KSPSolve,1,7.6,7.600000e+00,4.00e+10,4.2e+07,2.4e+03,3.0e+04,98608,1.2459016393442623,15.573770491803279
s1000_g1e5,192,45869639,fgmres/asm/overlap0,KSPSolve,1,4.2,4.200000e+00,3.09e+10,7.4e+06,2.3e+03,2.0e+04,137240,1.594936910751508,19.93671138439385
s1000_g1e5,192,45869638,fgmres/asm/overlap3,KSPSolve,1,4.6,4.600000e+00,3.23e+10,2.1e+07,3.2e+03,2.0e+04,131383,1.9714288530612645,24.642860663265807
s1000_g1e5,192,45869637,fgmres/asm/overlap2,KSPSolve,1,4.5,4.500000e+00,3.18e+10,2.1e+07,2.4e+03,2.0e+04,132518,2.1774190036420964,27.217737545526205
s1000_g1e5,192,18524981,ibcgs/bjacobi,KSPSolve,1,5.2,5.200000e+00,1.07e+10,3.8e+06,2.3e+03,5.4e+03,386675,10.4,520.0
s1000_g1e5,192,1216556,ibcgs/jacobi,KSPSolve,1,7.0,7.000000e+00,1.52e+10,9.1e+06,2.3e+03,1.3e+04,407238,2.916666666666667,36.458333333333336
s1000_g1e5,192,30870723,gmres/asm/overlap1,KSPSolve,1,4.4,4.400000e+00,3.17e+10,1.5e+07,2.3e+03,2.0e+04,134453,2.3157894736842106,28.947368421052634
s1000_g1e5,192,30870722,gmres/asm/overlap0,KSPSolve,1,4.3,4.300000e+00,3.12e+10,7.4e+06,2.3e+03,2.0e+04,137010,1.6538461538461537,20.673076923076923
s1000_g1e5,192,30870721,gmres/asm/overlap3,KSPSolve,1,4.7,4.700000e+00,3.26e+10,2.2e+07,3.2e+03,2.0e+04,130701,2.473684210526316,30.92105263157895
s1000_g1e5,192,30870720,gmres/asm/overlap2,KSPSolve,1,4.5,4.500000e+00,3.21e+10,2.2e+07,2.4e+03,2.0e+04,132092,2.3275866082045877,29.094832602557346
s1000_g1e5,192,36564233,bicg/asm/overlap1,KSPSolve,1,1.0,1.000000e+00,5.40e+08,4.1e+05,2.4e+03,4.5e+02,95451,0.1724137931034483,0.08979885057471265
s1000_g1e5,192,36564232,bicg/asm/overlap0,KSPSolve,1,4.6165e-01,4.616500e-01,2.31e+08,8.8e+04,2.3e+03,2.1e+02,94631,0.08099122807017543,0.04218293128654971
s1000_g1e5,192,36564235,bicg/asm/overlap3,KSPSolve,1,1.2,1.200000e+00,5.94e+08,6.5e+05,3.4e+03,4.8e+02,92706,0.20689655172413793,0.10775862068965517
s1000_g1e5,192,36564234,bicg/asm/overlap2,KSPSolve,1,1.0,1.000000e+00,5.46e+08,6.0e+05,2.5e+03,4.5e+02,94508,0.17543859649122806,0.09137426900584794
s1000_g1e5,192,75830647,ibcgs/asm/overlap1,KSPSolve,1,2.2,2.200000e+00,4.05e+10,2.8e+07,2.3e+03,2.0e+04,346071,1.2941176470588236,16.176470588235293
s1000_g1e5,192,75830646,ibcgs/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,3.96e+10,1.4e+07,2.3e+03,2.0e+04,376380,0.9743589743589743,12.179487179487179
s1000_g1e5,192,95762355,cg/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.90e+10,7.1e+06,2.3e+03,3.0e+04,106848,0.5238095238095238,0.27281746031746035
s1000_g1e5,192,95762354,cg/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.94e+10,1.4e+07,2.3e+03,3.0e+04,104139,0.546875,0.28483072916666663
s1000_g1e5,192,95762353,cg/asm/overlap2,KSPSolve,1,3.6,3.600000e+00,1.99e+10,2.1e+07,2.4e+03,3.0e+04,102259,0.5538461538461539,0.2884615384615385
s1000_g1e5,192,95762352,cg/asm/overlap3,KSPSolve,1,3.7,3.700000e+00,2.03e+10,2.1e+07,3.2e+03,3.0e+04,101810,0.578125,0.30110677083333337
s1000_g1e5,192,45869640,fgmres/asm/overlap1,KSPSolve,1,4.3,4.300000e+00,3.14e+10,1.4e+07,2.3e+03,2.0e+04,134641,1.9253734216975256,24.06716777121907
s1000_g1e5,192,25185158,ibcgs/none,KSPSolve,1,2.7,2.700000e+00,5.78e+09,3.5e+06,2.3e+03,5.0e+03,393224,0.7297297297297297,9.121621621621621
s1000_g1e5,384,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.4,1.400000e+00,2.18e+10,8.6e+07,2.3e+03,2.0e+04,579371,0.7777777777777777,4.861111111111111
s1000_g1e5,384,75830644,ibcgs/asm/overlap2,KSPSolve,1,4.2,4.200000e+00,6.19e+09,2.5e+07,1.7e+03,5.9e+03,547386,2.4,15.0
s1000_g1e5,384,11256942,tfqmr/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.90e+10,2.9e+07,1.7e+03,3.0e+04,211881,3.960000158400006,24.750000990000036
s1000_g1e5,384,11256943,tfqmr/asm/overlap3,KSPSolve,1,3.9,3.900000e+00,2.10e+10,8.6e+07,2.3e+03,3.0e+04,198676,0.6290322580645161,3.931451612903226
s1000_g1e5,384,11256941,tfqmr/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.97e+10,5.8e+07,1.7e+03,3.0e+04,207181,3.3870978668057634,21.16936166753602
s1000_g1e5,384,11256944,tfqmr/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,2.03e+10,8.6e+07,1.7e+03,3.0e+04,203849,0.6065573770491804,3.790983606557378
s1000_g1e5,384,45869639,fgmres/asm/overlap0,KSPSolve,1,2.0,2.000000e+00,1.54e+10,1.5e+07,1.7e+03,2.0e+04,284772,0.7594937670245275,4.746836043903297
s1000_g1e5,384,45869638,fgmres/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.64e+10,4.3e+07,2.3e+03,2.0e+04,267358,0.9857144265306322,6.160715165816452
s1000_g1e5,384,45869637,fgmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,1.61e+10,4.3e+07,1.7e+03,2.0e+04,272876,1.064515957336136,6.65322473335085
s1000_g1e5,384,18524981,ibcgs/bjacobi,KSPSolve,1,2.5,2.500000e+00,4.53e+09,6.7e+06,1.7e+03,4.6e+03,665481,5.0,125.0
s1000_g1e5,384,1216556,ibcgs/jacobi,KSPSolve,1,2.7,2.700000e+00,4.83e+09,1.2e+07,1.7e+03,8.2e+03,665324,1.1250000000000002,7.031250000000002
s1000_g1e5,384,30870723,gmres/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.59e+10,3.0e+07,1.7e+03,2.0e+04,275847,1.105263157894737,6.907894736842106
s1000_g1e5,384,30870722,gmres/asm/overlap0,KSPSolve,1,2.0,2.000000e+00,1.56e+10,1.5e+07,1.7e+03,2.0e+04,285974,0.7692307692307692,4.8076923076923075
s1000_g1e5,384,30870721,gmres/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.66e+10,4.4e+07,2.3e+03,2.0e+04,266211,1.2105263157894737,7.565789473684211
s1000_g1e5,384,30870720,gmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,1.63e+10,4.4e+07,1.7e+03,2.0e+04,268829,1.1379312306777984,7.11207019173624
s1000_g1e5,384,36564233,bicg/asm/overlap1,KSPSolve,1,4.2101e-01,4.210100e-01,2.34e+08,7.3e+05,1.8e+03,3.9e+02,210064,0.07258793103448276,0.018903107040229884
s1000_g1e5,384,36564232,bicg/asm/overlap0,KSPSolve,1,1.9169e-01,1.916900e-01,1.15e+08,1.8e+05,1.7e+03,2.1e+02,227364,0.03362982456140351,0.008757766812865497
s1000_g1e5,384,36564235,bicg/asm/overlap3,KSPSolve,1,5.7443e-01,5.744300e-01,2.98e+08,1.3e+06,2.4e+03,4.6e+02,194962,0.0990396551724138,0.025791576867816093
s1000_g1e5,384,36564234,bicg/asm/overlap2,KSPSolve,1,7.6416e-01,7.641600e-01,2.93e+08,1.3e+06,1.8e+03,4.7e+02,144673,0.13406315789473683,0.03491228070175438
s1000_g1e5,384,75830647,ibcgs/asm/overlap1,KSPSolve,1,1.3,1.300000e+00,2.04e+10,5.8e+07,1.7e+03,2.0e+04,582936,0.7647058823529412,4.779411764705883
s1000_g1e5,384,75830646,ibcgs/asm/overlap0,KSPSolve,1,1.1,1.100000e+00,1.98e+10,2.9e+07,1.7e+03,2.0e+04,631316,0.5641025641025642,3.5256410256410264
s1000_g1e5,384,95762355,cg/asm/overlap0,KSPSolve,1,1.5,1.500000e+00,9.46e+09,1.5e+07,1.7e+03,3.0e+04,225286,0.2380952380952381,0.06200396825396826
s1000_g1e5,384,95762354,cg/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,9.79e+09,2.9e+07,1.7e+03,3.0e+04,220898,0.25,0.06510416666666666
s1000_g1e5,384,95762353,cg/asm/overlap2,KSPSolve,1,1.8,1.800000e+00,1.01e+10,4.3e+07,1.7e+03,3.0e+04,210656,0.27692307692307694,0.07211538461538462
s1000_g1e5,384,95762352,cg/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,1.05e+10,4.3e+07,2.3e+03,3.0e+04,209450,0.28125,0.0732421875
s1000_g1e5,384,45869640,fgmres/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.58e+10,3.0e+07,1.7e+03,2.0e+04,281788,0.9402986478057683,5.876866548786052
s1000_g1e5,384,25185158,ibcgs/none,KSPSolve,1,2.0,2.000000e+00,3.61e+09,9.0e+06,1.7e+03,6.2e+03,655664,0.5405405405405405,3.378378378378378
s1000_g1e5,768,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.4,1.400000e+00,1.73e+09,2.7e+07,1.6e+03,3.1e+03,862004,0.7777777777777777,2.4305555555555554
s1000_g1e5,768,75830644,ibcgs/asm/overlap2,KSPSolve,1,2.9,2.900000e+00,3.57e+09,5.7e+07,1.2e+03,6.6e+03,889545,1.657142857142857,5.178571428571428
s1000_g1e5,768,11256942,tfqmr/asm/overlap0,KSPSolve,1,1.1,1.100000e+00,9.64e+09,5.9e+07,1.2e+03,3.0e+04,628006,1.3200000528000022,4.1250001650000065
s1000_g1e5,768,11256943,tfqmr/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,1.10e+10,1.8e+08,1.6e+03,3.0e+04,454973,0.2903225806451613,0.9072580645161291
s1000_g1e5,768,11256941,tfqmr/asm/overlap1,KSPSolve,1,1.3,1.300000e+00,1.01e+10,1.2e+08,1.2e+03,3.0e+04,554537,1.2580649219564264,3.9314528811138323
s1000_g1e5,768,11256944,tfqmr/asm/overlap2,KSPSolve,1,1.6,1.600000e+00,1.06e+10,1.8e+08,1.2e+03,3.0e+04,487091,0.26229508196721313,0.819672131147541
s1000_g1e5,768,45869639,fgmres/asm/overlap0,KSPSolve,1,8.6,8.600000e+00,7.83e+09,3.1e+07,1.2e+03,2.0e+04,674323,3.265823198205468,10.205697494392089
s1000_g1e5,768,45869638,fgmres/asm/overlap3,KSPSolve,1,1.1,1.100000e+00,8.53e+09,8.9e+07,1.6e+03,2.0e+04,550849,0.4714286387755198,1.4732144961734994
s1000_g1e5,768,45869637,fgmres/asm/overlap2,KSPSolve,1,1.0,1.000000e+00,8.29e+09,8.9e+07,1.2e+03,2.0e+04,576808,0.48387088969824366,1.5120965303070115
s1000_g1e5,768,18524981,ibcgs/bjacobi,KSPSolve,1,5.3,5.300000e+00,7.74e+09,4.6e+07,1.2e+03,1.5e+04,1074600,10.6,132.5
s1000_g1e5,768,1216556,ibcgs/jacobi,KSPSolve,1,2.4,2.400000e+00,3.27e+09,3.2e+07,1.2e+03,1.1e+04,1001434,1.0,3.125
s1000_g1e5,768,30870723,gmres/asm/overlap1,KSPSolve,1,9.2,9.200000e+00,8.13e+09,6.1e+07,1.2e+03,2.0e+04,654673,4.842105263157895,15.131578947368421
s1000_g1e5,768,30870722,gmres/asm/overlap0,KSPSolve,1,8.2,8.200000e+00,7.90e+09,3.1e+07,1.2e+03,2.0e+04,709092,3.1538461538461533,9.85576923076923
s1000_g1e5,768,30870721,gmres/asm/overlap3,KSPSolve,1,1.1,1.100000e+00,8.62e+09,9.1e+07,1.6e+03,2.0e+04,562620,0.5789473684210527,1.8092105263157896
s1000_g1e5,768,30870720,gmres/asm/overlap2,KSPSolve,1,1.0,1.000000e+00,8.38e+09,9.1e+07,1.2e+03,2.0e+04,583650,0.5172414684899084,1.6163795890309636
s1000_g1e5,768,36564233,bicg/asm/overlap1,KSPSolve,1,1.9071e-01,1.907100e-01,1.32e+08,1.6e+06,1.2e+03,4.3e+02,514029,0.03288103448275862,0.004281384698275862
s1000_g1e5,768,36564232,bicg/asm/overlap0,KSPSolve,1,8.1879e-02,8.187900e-02,6.12e+07,3.8e+05,1.2e+03,2.2e+02,555688,0.014364736842105262,0.0018704084429824561
s1000_g1e5,768,36564235,bicg/asm/overlap3,KSPSolve,1,1.2071e-01,1.207100e-01,4.32e+07,7.7e+05,1.9e+03,1.4e+02,265478,0.020812068965517242,0.002709904813218391
s1000_g1e5,768,36564234,bicg/asm/overlap2,KSPSolve,1,2.3456e-01,2.345600e-01,1.43e+08,2.5e+06,1.3e+03,4.4e+02,454137,0.04115087719298245,0.005358187134502923
s1000_g1e5,768,75830647,ibcgs/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,2.03e+09,2.3e+07,1.2e+03,3.9e+03,928795,0.9411764705882354,2.9411764705882355
s1000_g1e5,768,75830646,ibcgs/asm/overlap0,KSPSolve,1,4.5,4.500000e+00,6.36e+09,3.8e+07,1.2e+03,1.3e+04,1030963,2.307692307692308,7.211538461538463
s1000_g1e5,768,95762355,cg/asm/overlap0,KSPSolve,1,4.9,4.900000e+00,4.79e+09,3.0e+07,1.2e+03,3.0e+04,714153,0.7777777777777779,0.10127314814814817
s1000_g1e5,768,95762354,cg/asm/overlap1,KSPSolve,1,6.1,6.100000e+00,5.02e+09,5.9e+07,1.2e+03,3.0e+04,610010,0.9531249999999999,0.12410481770833333
s1000_g1e5,768,95762353,cg/asm/overlap2,KSPSolve,1,7.5,7.500000e+00,5.26e+09,8.8e+07,1.2e+03,3.0e+04,517990,1.1538461538461537,0.1502403846153846
