config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g1,192,18524981,ibcgs/bjacobi,KSPSolve,2,8.7,4.350000e+00,1.04e+10,3.7e+06,2.3e+03,5.3e+03,223949,8.7,434.99999999999994
s1000_g1,192,75830645,ibcgs/asm/overlap3,KSPSolve,2,7.9,3.950000e+00,8.04e+09,7.9e+06,3.3e+03,3.8e+03,191035,2.1944444444444446,27.430555555555557
s1000_g1,192,75830644,ibcgs/asm/overlap2,KSPSolve,2,7.0,3.500000e+00,7.28e+09,7.3e+06,2.4e+03,3.5e+03,193146,2.0,25.0
s1000_g1,192,75830647,ibcgs/asm/overlap1,KSPSolve,2,8.9,4.450000e+00,9.35e+09,6.6e+06,2.3e+03,4.6e+03,196691,2.6176470588235294,32.720588235294116
s1000_g1,192,75830646,ibcgs/asm/overlap0,KSPSolve,2,8.8,4.400000e+00,9.62e+09,3.5e+06,2.3e+03,4.9e+03,205474,2.256410256410257,28.20512820512821
s1000_g1,192,1216556,ibcgs/jacobi,KSPSolve,2,1.0,5.000000e-01,1.69e+10,1.0e+07,2.3e+03,1.4e+04,292168,0.20833333333333334,2.604166666666667
s1000_g1,192,25185158,ibcgs/none,KSPSolve,2,9.3,4.650000e+00,1.48e+10,9.1e+06,2.3e+03,1.3e+04,299267,1.2567567567567568,15.70945945945946
s1000_g1,384,18524981,ibcgs/bjacobi,KSPSolve,2,1.0,5.000000e-01,6.76e+09,1.0e+07,1.7e+03,6.9e+03,240239,1.0,25.0
s1000_g1,384,75830645,ibcgs/asm/overlap3,KSPSolve,2,7.6,3.800000e+00,4.19e+09,1.7e+07,2.3e+03,3.9e+03,205345,2.111111111111111,13.194444444444445
s1000_g1,384,75830644,ibcgs/asm/overlap2,KSPSolve,2,6.9,3.450000e+00,3.63e+09,1.5e+07,1.7e+03,3.5e+03,196027,1.9714285714285715,12.321428571428573
s1000_g1,384,75830647,ibcgs/asm/overlap1,KSPSolve,2,3.8,1.900000e+00,4.30e+09,1.2e+07,1.7e+03,4.2e+03,426242,1.1176470588235294,6.985294117647059
s1000_g1,384,75830646,ibcgs/asm/overlap0,KSPSolve,2,9.2,4.600000e+00,5.42e+09,8.0e+06,1.7e+03,5.5e+03,222367,2.358974358974359,14.743589743589745
s1000_g1,384,1216556,ibcgs/jacobi,KSPSolve,2,1.0,5.000000e-01,9.61e+09,2.4e+07,1.7e+03,1.6e+04,332769,0.20833333333333334,1.3020833333333335
s1000_g1,384,25185158,ibcgs/none,KSPSolve,2,7.6,3.800000e+00,8.73e+09,2.2e+07,1.7e+03,1.5e+04,431463,1.027027027027027,6.418918918918918
s1000_g1,768,18524981,ibcgs/bjacobi,KSPSolve,2,2.4,1.200000e+00,2.11e+09,1.2e+07,1.2e+03,4.2e+03,639681,2.4,30.0
s1000_g1,768,75830645,ibcgs/asm/overlap3,KSPSolve,2,3.2,1.600000e+00,2.30e+09,3.5e+07,1.6e+03,4.1e+03,529286,0.888888888888889,2.777777777777778
s1000_g1,768,75830644,ibcgs/asm/overlap2,KSPSolve,2,3.0,1.500000e+00,2.17e+09,3.5e+07,1.2e+03,4.0e+03,530432,0.8571428571428571,2.6785714285714284
s1000_g1,768,75830647,ibcgs/asm/overlap1,KSPSolve,2,3.0,1.500000e+00,2.13e+09,2.4e+07,1.2e+03,4.1e+03,525631,0.8823529411764706,2.7573529411764706
s1000_g1,768,75830646,ibcgs/asm/overlap0,KSPSolve,2,3.1,1.550000e+00,2.72e+09,1.6e+07,1.2e+03,5.5e+03,636353,0.7948717948717949,2.483974358974359
s1000_g1,768,1216556,ibcgs/jacobi,KSPSolve,2,7.0,3.500000e+00,3.68e+09,3.6e+07,1.2e+03,1.2e+04,390347,1.4583333333333335,4.557291666666667
s1000_g1,768,25185158,ibcgs/none,KSPSolve,2,6.0,3.000000e+00,4.02e+09,4.0e+07,1.2e+03,1.4e+04,496449,0.8108108108108107,2.5337837837837838
s1000_g1,1536,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,1.40e+09,3.4e+07,8.3e+02,5.6e+03,731089,2.8,17.5
s1000_g1,1536,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.6,1.300000e+00,1.14e+09,6.7e+07,1.2e+03,3.8e+03,638153,0.7222222222222222,1.128472222222222
s1000_g1,1536,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.6,1.300000e+00,1.09e+09,6.9e+07,8.6e+02,3.9e+03,621141,0.7428571428571429,1.1607142857142858
s1000_g1,1536,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.9,1.450000e+00,1.18e+09,5.3e+07,8.4e+02,4.5e+03,594574,0.8529411764705882,1.3327205882352942
s1000_g1,1536,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.7,1.350000e+00,1.36e+09,3.3e+07,8.3e+02,5.5e+03,731669,0.6923076923076924,1.0817307692307694
s1000_g1,1536,1216556,ibcgs/jacobi,KSPSolve,2,7.8,3.900000e+00,2.82e+09,1.1e+08,8.3e+02,1.9e+04,534803,1.625,2.5390625
s1000_g1,1536,25185158,ibcgs/none,KSPSolve,2,5.2,2.600000e+00,1.85e+09,7.5e+07,8.3e+02,1.3e+04,527346,0.7027027027027027,1.097972972972973
s1000_g1,3072,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,7.69e+08,7.5e+07,5.8e+02,6.2e+03,816032,2.8,8.75
s1000_g1,3072,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.8,1.400000e+00,6.80e+08,1.5e+08,8.2e+02,4.3e+03,701934,0.7777777777777777,0.6076388888888888
s1000_g1,3072,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.3,1.150000e+00,5.54e+08,1.4e+08,6.0e+02,3.8e+03,695182,0.6571428571428571,0.5133928571428571
s1000_g1,3072,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.9,1.450000e+00,6.70e+08,1.2e+08,5.9e+02,5.0e+03,684539,0.8529411764705882,0.6663602941176471
s1000_g1,3072,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.8,1.400000e+00,7.63e+08,7.4e+07,5.8e+02,6.2e+03,796776,0.717948717948718,0.5608974358974359
s1000_g1,3072,1216556,ibcgs/jacobi,KSPSolve,1,1.7,1.700000e+00,2.83e+08,4.5e+07,5.8e+02,3.8e+03,493135,0.7083333333333334,0.5533854166666667
s1000_g1,3072,25185158,ibcgs/none,KSPSolve,2,5.4,2.700000e+00,9.87e+08,1.6e+08,5.8e+02,1.3e+04,537162,0.7297297297297297,0.5701013513513513
s1000_g1,6144,18524981,ibcgs/bjacobi,KSPSolve,2,2.8,1.400000e+00,4.50e+08,1.7e+08,4.2e+02,7.0e+03,909501,2.8,4.375
s1000_g1,6144,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.2,1.100000e+00,3.69e+08,2.9e+08,6.0e+02,4.1e+03,940363,0.6111111111111112,0.2387152777777778
s1000_g1,6144,75830644,ibcgs/asm/overlap2,KSPSolve,2,2.5,1.250000e+00,3.70e+08,3.3e+08,4.3e+02,4.6e+03,833424,0.7142857142857143,0.27901785714285715
s1000_g1,6144,75830647,ibcgs/asm/overlap1,KSPSolve,2,2.3,1.150000e+00,3.53e+08,2.4e+08,4.2e+02,4.9e+03,858093,0.676470588235294,0.26424632352941174
s1000_g1,6144,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.7,1.350000e+00,4.15e+08,1.6e+08,4.2e+02,6.5e+03,854423,0.6923076923076924,0.27043269230769235
s1000_g1,6144,1216556,ibcgs/jacobi,KSPSolve,2,6.0,3.000000e+00,6.21e+08,3.8e+08,4.2e+02,1.6e+04,586776,1.25,0.48828125
s1000_g1,6144,25185158,ibcgs/none,KSPSolve,2,6.7,3.350000e+00,6.97e+08,4.4e+08,4.2e+02,1.8e+04,589143,0.9054054054054054,0.35367398648648646
