config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g1e2,24,13323659,bicg/bjacobi,KSPSolve,1,1.5,1.500000e+00,8.23e+08,4.1e+03,6.7e+03,9.4e+01,13012,0.29411764705882354,1.2254901960784315
s1000_g1e2,24,95762355,cg/asm/overlap0,KSPSolve,1,2.9,2.900000e+00,1.56e+10,7.9e+04,6.7e+03,3.1e+03,12710,0.4603174603174603,1.917989417989418
s1000_g1e2,24,95762354,cg/asm/overlap1,KSPSolve,1,7.1,7.100000e+00,3.52e+09,3.6e+04,7.1e+03,7.1e+02,11774,1.1093749999999998,4.622395833333332
s1000_g1e2,24,95762353,cg/asm/overlap2,KSPSolve,1,8.3,8.300000e+00,4.22e+09,5.9e+04,7.7e+03,8.4e+02,12100,1.276923076923077,5.320512820512821
s1000_g1e2,24,95762352,cg/asm/overlap3,KSPSolve,1,8.8,8.800000e+00,4.46e+09,6.3e+04,1.0e+04,8.8e+02,11950,1.375,5.729166666666666
s1000_g1e2,24,45869640,fgmres/asm/overlap1,KSPSolve,3,6.7,2.233333e+00,4.16e+11,2.6e+06,6.8e+03,3.5e+04,14849,1.0,100.0
s1000_g1e2,24,25185158,ibcgs/none,KSPSolve,1,4.5771e-02,4.577100e-02,6.25e+07,5.3e+02,6.7e+03,2.6e+01,32665,0.01237054054054054,1.237054054054054
s1000_g1e2,96,7481378,tfqmr/none,KSPSolve,1,7.2,7.200000e+00,4.33e+10,6.9e+06,3.3e+03,3.0e+04,56706,1.0,100.0
s1000_g1e2,96,75830645,ibcgs/asm/overlap3,KSPSolve,3,2.9,9.666667e-01,3.02e+10,7.3e+06,4.7e+03,7.3e+03,96948,0.5370370555555556,13.42592638888889
s1000_g1e2,96,75830644,ibcgs/asm/overlap2,KSPSolve,3,2.7,9.000000e-01,2.83e+10,6.9e+06,3.5e+03,7.0e+03,97944,0.5142857142857143,12.85714285714286
s1000_g1e2,96,11256942,tfqmr/asm/overlap0,KSPSolve,3,5.8,1.933333e+00,3.11e+10,2.8e+06,3.3e+03,1.2e+04,50292,2.3199996927999873,57.999992319999684
s1000_g1e2,96,11256943,tfqmr/asm/overlap3,KSPSolve,1,1.5,1.500000e+00,7.97e+10,2.0e+07,4.7e+03,3.0e+04,49386,0.24193548387096772,6.048387096774193
s1000_g1e2,96,11256941,tfqmr/asm/overlap1,KSPSolve,1,1.4,1.400000e+00,7.71e+10,1.4e+07,3.4e+03,3.0e+04,49593,1.3548391467223053,33.87097866805763
s1000_g1e2,96,42851841,gmres/bjacobi,KSPSolve,3,1.6,5.333333e-01,1.22e+11,7.0e+06,3.3e+03,4.0e+04,71028,0.2318840434782609,5.7971010869565225
s1000_g1e2,96,81986705,cg/jacobi,KSPSolve,1,1.8422e-02,1.842200e-02,4.41e+06,6.9e+02,3.3e+03,1.5e+01,22785,0.04260702638943498,0.04438231915566144
s1000_g1e2,96,82456576,tfqmr/jacobi,KSPSolve,1,7.3,7.300000e+00,4.41e+10,6.9e+06,3.3e+03,3.0e+04,57097,2.28125,57.03125
s1000_g1e2,96,53362206,bicg/jacobi,KSPSolve,1,3.5748e-01,3.574800e-01,2.12e+08,3.6e+04,3.3e+03,1.7e+02,56403,0.32498181818181815,0.33852272727272725
s1000_g1e2,96,45869638,fgmres/asm/overlap3,KSPSolve,3,1.5,5.000000e-01,1.08e+11,1.7e+07,4.7e+03,3.5e+04,64459,0.21428574489796354,5.3571436224490885
s1000_g1e2,96,45869637,fgmres/asm/overlap2,KSPSolve,3,1.6,5.333333e-01,1.11e+11,1.8e+07,3.5e+03,3.6e+04,65275,0.2580644583767003,6.451611459417507
s1000_g1e2,96,18524981,ibcgs/bjacobi,KSPSolve,3,2.5,8.333333e-01,2.96e+10,2.6e+06,3.3e+03,7.5e+03,111530,1.6666666,166.66666
s1000_g1e2,96,12321508,fgmres/bjacobi,KSPSolve,3,1.6,5.333333e-01,1.25e+11,7.2e+06,3.3e+03,4.1e+04,71169,0.21621617348430086,5.405404337107521
s1000_g1e2,96,75830647,ibcgs/asm/overlap1,KSPSolve,3,2.8,9.333333e-01,2.93e+10,5.0e+06,3.4e+03,7.4e+03,99188,0.5490195882352942,13.725489705882355
s1000_g1e2,96,44673503,fgmres/none,KSPSolve,1,5.4,5.400000e+00,4.51e+10,3.6e+06,3.3e+03,2.0e+04,79220,3.1764705882352944,3.308823529411765
s1000_g1e2,96,99720138,cg/bjacobi,KSPSolve,1,3.2,3.200000e+00,1.97e+09,1.8e+05,3.3e+03,1.6e+03,57249,1.2307692307692308,30.76923076923077
s1000_g1e2,96,80361466,bcgs/asm/overlap0,KSPSolve,3,5.1,1.700000e+00,2.85e+10,2.6e+06,3.3e+03,1.5e+04,52282,3.9230772248520944,4.086538775887599
s1000_g1e2,96,80361465,bcgs/asm/overlap3,KSPSolve,3,4.9,1.633333e+00,2.63e+10,6.7e+06,4.7e+03,1.3e+04,50651,3.7692302899407917,3.9262815520216576
s1000_g1e2,96,80361464,bcgs/asm/overlap2,KSPSolve,3,4.8,1.600000e+00,2.60e+10,6.7e+06,3.5e+03,1.4e+04,50830,3.4285711836734873,3.571428316326549
s1000_g1e2,96,19481960,bicg/none,KSPSolve,1,2.4711e-02,2.471100e-02,1.18e+07,2.1e+03,3.3e+03,2.1e+01,45455,0.02976260734459875,0.031002715983957027
s1000_g1e2,96,8520536,bcgs/jacobi,KSPSolve,3,7.1,2.366667e+00,4.54e+10,7.3e+06,3.3e+03,4.2e+04,60462,2.366667,59.166675000000005
s1000_g1e2,96,1216556,ibcgs/jacobi,KSPSolve,1,8.5,8.500000e+00,1.07e+10,1.6e+06,3.3e+03,4.6e+03,119362,3.541666666666667,88.54166666666667
s1000_g1e2,96,96689089,cg/none,KSPSolve,1,2.3724e-02,2.372400e-02,1.06e+07,1.7e+03,3.3e+03,2.1e+01,42630,0.037094252298455185,0.03863984614422415
s1000_g1e2,96,53302993,tfqmr/bjacobi,KSPSolve,3,5.3,1.766667e+00,3.11e+10,2.8e+06,3.3e+03,1.2e+04,55089,2.3043481606805147,57.60870401701287
s1000_g1e2,96,49542066,bcgs/none,KSPSolve,1,2.3123e-02,2.312300e-02,1.26e+07,2.1e+03,3.3e+03,2.4e+01,51863,0.028607306783456434,0.029799277899433787
s1000_g1e2,96,75830646,ibcgs/asm/overlap0,KSPSolve,3,3.0,1.000000e+00,3.21e+10,2.8e+06,3.3e+03,8.2e+03,101762,0.5128205128205129,12.820512820512823
s1000_g1e2,96,44526267,fgmres/jacobi,KSPSolve,1,5.4,5.400000e+00,4.56e+10,3.6e+06,3.3e+03,2.0e+04,79160,2.16,54.0
s1000_g1e2,96,91036839,bcgs/bjacobi,KSPSolve,3,4.7,1.566667e+00,2.85e+10,2.6e+06,3.3e+03,1.5e+04,56680,3.6153856627219745,3.766026732002057
s1000_g1e2,96,11256944,tfqmr/asm/overlap2,KSPSolve,3,7.1,2.366667e+00,3.62e+10,9.2e+06,3.5e+03,1.4e+04,48272,0.3879781967213115,9.699454918032787
s1000_g1e2,96,90783920,gmres/jacobi,KSPSolve,1,5.4,5.400000e+00,4.56e+10,3.6e+06,3.3e+03,2.0e+04,80082,2.16,54.0
s1000_g1e2,96,30870722,gmres/asm/overlap0,KSPSolve,3,1.7,5.666667e-01,1.24e+11,7.1e+06,3.3e+03,4.1e+04,66741,0.21794873076923074,5.448718269230769
s1000_g1e2,96,30870721,gmres/asm/overlap3,KSPSolve,3,1.5,5.000000e-01,1.05e+11,1.7e+07,4.7e+03,3.3e+04,65208,0.2631578947368421,6.578947368421052
s1000_g1e2,96,30870720,gmres/asm/overlap2,KSPSolve,3,1.6,5.333333e-01,1.11e+11,1.8e+07,3.5e+03,3.6e+04,65414,0.27586209928656885,6.896552482164221
s1000_g1e2,96,45869639,fgmres/asm/overlap0,KSPSolve,3,1.7,5.666667e-01,1.21e+11,7.0e+06,3.3e+03,4.0e+04,66428,0.2151899133151789,5.379747832879472
s1000_g1e2,96,30870723,gmres/asm/overlap1,KSPSolve,3,1.3,4.333333e-01,9.13e+10,1.0e+07,3.4e+03,3.0e+04,65687,0.22807015789473684,5.701753947368421
s1000_g1e2,96,69323954,gmres/none,KSPSolve,1,5.3,5.300000e+00,4.51e+10,3.6e+06,3.3e+03,2.0e+04,80125,2.12,53.0
s1000_g1e2,96,36564233,bicg/asm/overlap1,KSPSolve,1,1.7,1.700000e+00,8.51e+08,1.6e+05,3.5e+03,3.7e+02,46899,0.29310344827586204,0.305316091954023
s1000_g1e2,96,36564232,bicg/asm/overlap0,KSPSolve,1,1.1,1.100000e+00,5.61e+08,5.2e+04,3.3e+03,2.5e+02,47067,0.1929824561403509,0.20102339181286552
s1000_g1e2,96,36564235,bicg/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,8.90e+08,2.4e+05,5.0e+03,3.7e+02,45628,0.3103448275862069,0.3232758620689655
s1000_g1e2,96,36564234,bicg/asm/overlap2,KSPSolve,1,9.7266e-01,9.726600e-01,4.47e+08,1.2e+05,3.9e+03,2.0e+02,43570,0.17064210526315787,0.17775219298245612
s1000_g1e2,96,13323659,bicg/bjacobi,KSPSolve,1,9.9068e-01,9.906800e-01,5.61e+08,5.2e+04,3.3e+03,2.4e+02,53908,0.19425098039215688,0.2023447712418301
s1000_g1e2,96,95762355,cg/asm/overlap0,KSPSolve,1,3.6,3.600000e+00,1.97e+09,1.8e+05,3.3e+03,1.6e+03,51423,0.5714285714285715,0.5952380952380953
s1000_g1e2,96,95762354,cg/asm/overlap1,KSPSolve,1,2.0,2.000000e+00,1.06e+09,1.9e+05,3.5e+03,8.4e+02,49108,0.3125,0.32552083333333337
s1000_g1e2,96,95762353,cg/asm/overlap2,KSPSolve,1,1.9,1.900000e+00,1.02e+09,2.6e+05,3.7e+03,7.9e+02,48470,0.29230769230769227,0.30448717948717946
s1000_g1e2,96,95762352,cg/asm/overlap3,KSPSolve,1,2.2,2.200000e+00,1.13e+09,2.9e+05,4.9e+03,8.7e+02,48031,0.34375,0.35807291666666663
s1000_g1e2,96,45869640,fgmres/asm/overlap1,KSPSolve,3,1.3,4.333333e-01,9.31e+10,1.1e+07,3.4e+03,3.1e+04,65418,0.19402986478057682,4.85074661951442
s1000_g1e2,96,25185158,ibcgs/none,KSPSolve,1,1.9369e-02,1.936900e-02,1.57e+07,2.4e+03,3.3e+03,2.6e+01,77190,0.005234864864864865,0.13087162162162164
s1000_g1e2,192,7481378,tfqmr/none,KSPSolve,1,3.5,3.500000e+00,2.18e+10,1.4e+07,2.3e+03,3.0e+04,114700,0.4861111111111111,24.305555555555554
s1000_g1e2,192,75830645,ibcgs/asm/overlap3,KSPSolve,3,2.6,8.666667e-01,1.48e+10,1.5e+07,3.3e+03,7.0e+03,103648,0.4814815,6.01851875
s1000_g1e2,192,75830644,ibcgs/asm/overlap2,KSPSolve,3,2.3,7.666667e-01,1.32e+10,1.3e+07,2.4e+03,6.4e+03,104518,0.4380952571428572,5.476190714285715
s1000_g1e2,192,11256942,tfqmr/asm/overlap0,KSPSolve,3,4.4,1.466667e+00,2.35e+10,8.8e+06,2.3e+03,1.9e+04,99559,1.7600004704000187,22.000005880000234
s1000_g1e2,192,11256943,tfqmr/asm/overlap3,KSPSolve,4,6.1,1.525000e+00,3.12e+10,3.2e+07,3.2e+03,2.3e+04,95627,0.24596774193548385,3.074596774193548
s1000_g1e2,192,11256941,tfqmr/asm/overlap1,KSPSolve,3,3.2,1.066667e+00,1.69e+10,1.2e+07,2.3e+03,1.3e+04,97241,1.032258720083458,12.903234001043225
s1000_g1e2,192,42851841,gmres/bjacobi,KSPSolve,3,8.2,2.733333e+00,6.39e+10,1.5e+07,2.3e+03,4.2e+04,146633,1.1884056521739133,14.855070652173916
s1000_g1e2,192,81986705,cg/jacobi,KSPSolve,1,1.2612e-02,1.261200e-02,2.22e+06,1.4e+03,2.3e+03,1.5e+01,33281,0.029169461340981105,0.015192427781760992
s1000_g1e2,192,82456576,tfqmr/jacobi,KSPSolve,1,3.6,3.600000e+00,2.22e+10,1.4e+07,2.3e+03,3.0e+04,114479,1.125,14.0625
s1000_g1e2,192,53362206,bicg/jacobi,KSPSolve,1,1.8022e-01,1.802200e-01,1.07e+08,7.4e+04,2.3e+03,1.7e+02,111876,0.1638363636363636,0.08533143939393938
s1000_g1e2,192,45869638,fgmres/asm/overlap3,KSPSolve,3,7.3,2.433333e+00,4.95e+10,3.2e+07,3.2e+03,3.1e+04,127411,1.0428571489795928,13.03571436224491
s1000_g1e2,192,45869637,fgmres/asm/overlap2,KSPSolve,3,7.7,2.566667e+00,5.46e+10,3.6e+07,2.4e+03,3.5e+04,132082,1.2419354448491218,15.524193060614023
s1000_g1e2,192,18524981,ibcgs/bjacobi,KSPSolve,3,2.4,8.000000e-01,1.54e+10,5.5e+06,2.3e+03,7.8e+03,118945,1.6,80.0
s1000_g1e2,192,12321508,fgmres/bjacobi,KSPSolve,3,8.1,2.700000e+00,6.35e+10,1.5e+07,2.3e+03,4.2e+04,147406,1.0945944466764261,13.682430583455327
s1000_g1e2,192,75830647,ibcgs/asm/overlap1,KSPSolve,3,8.6,2.866667e+00,1.58e+10,1.1e+07,2.3e+03,7.8e+03,345091,1.686274705882353,21.078433823529412
s1000_g1e2,192,44673503,fgmres/none,KSPSolve,1,2.6,2.600000e+00,2.27e+10,7.4e+06,2.3e+03,2.0e+04,165247,1.5294117647058825,0.7965686274509806
s1000_g1e2,192,99720138,cg/bjacobi,KSPSolve,1,2.0,2.000000e+00,1.23e+10,4.6e+06,2.3e+03,2.0e+04,115755,0.7692307692307692,9.615384615384615
s1000_g1e2,192,80361466,bcgs/asm/overlap0,KSPSolve,3,2.7,9.000000e-01,1.54e+10,5.9e+06,2.3e+03,1.6e+04,105590,2.0769232366864028,1.0817308524408347
s1000_g1e2,192,80361467,bcgs/asm/overlap1,KSPSolve,3,2.5,8.333333e-01,1.38e+10,1.0e+07,2.3e+03,1.4e+04,102449,1.7857140867347083,0.9300594201743272
s1000_g1e2,192,80361465,bcgs/asm/overlap3,KSPSolve,3,2.4,8.000000e-01,1.32e+10,1.4e+07,3.3e+03,1.3e+04,100414,1.8461539881656917,0.9615385355029643
s1000_g1e2,192,80361464,bcgs/asm/overlap2,KSPSolve,3,2.5,8.333333e-01,1.39e+10,1.5e+07,2.4e+03,1.4e+04,101729,1.7857140867347083,0.9300594201743272
s1000_g1e2,192,19481960,bicg/none,KSPSolve,1,1.9404e-02,1.940400e-02,5.95e+06,4.3e+03,2.3e+03,2.1e+01,57886,0.023370710732653236,0.012172245173256893
s1000_g1e2,192,8520536,bcgs/jacobi,KSPSolve,3,3.8,1.266667e+00,2.46e+10,1.6e+07,2.3e+03,4.6e+04,121469,1.266667,15.833337499999999
s1000_g1e2,192,1216556,ibcgs/jacobi,KSPSolve,3,1.3,4.333333e-01,3.19e+10,1.9e+07,2.3e+03,2.7e+04,434301,0.18055554166666665,2.2569442708333334
s1000_g1e2,192,96689089,cg/none,KSPSolve,1,1.6293e-02,1.629300e-02,5.36e+06,3.6e+03,2.3e+03,2.1e+01,62073,0.025475326787166172,0.013268399368315713
s1000_g1e2,192,53302993,tfqmr/bjacobi,KSPSolve,3,3.9,1.300000e+00,2.35e+10,8.8e+06,2.3e+03,1.9e+04,111267,1.695652100189039,21.19565125236299
s1000_g1e2,192,49542066,bcgs/none,KSPSolve,1,1.2300e-02,1.230000e-02,6.35e+06,4.3e+03,2.3e+03,2.4e+01,97498,0.015217310618713582,0.007925682613913323
s1000_g1e2,192,75830646,ibcgs/asm/overlap0,KSPSolve,3,3.3,1.100000e+00,1.93e+10,6.9e+06,2.3e+03,9.8e+03,108889,0.5641025641025642,7.051282051282053
s1000_g1e2,192,44526267,fgmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,165036,1.04,13.0
s1000_g1e2,192,91036839,bcgs/bjacobi,KSPSolve,3,2.5,8.333333e-01,1.54e+10,5.9e+06,2.3e+03,1.6e+04,115299,1.9230769940828458,1.0016026010848156
s1000_g1e2,192,11256944,tfqmr/asm/overlap2,KSPSolve,3,3.5,1.166667e+00,1.83e+10,1.9e+07,2.4e+03,1.4e+04,98569,0.19125688524590162,2.3907110655737704
s1000_g1e2,192,90783920,gmres/jacobi,KSPSolve,1,2.6,2.600000e+00,2.30e+10,7.4e+06,2.3e+03,2.0e+04,163479,1.04,13.0
s1000_g1e2,192,30870722,gmres/asm/overlap0,KSPSolve,3,8.8,2.933333e+00,6.39e+10,1.5e+07,2.3e+03,4.2e+04,136323,1.1282050000000001,14.102562500000001
