config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g1e4,1,53362206,bicg/jacobi,KSPSolve,1,1.0,1.000000e+00,1.76e+11,0.0e+00,0.0e+00,0.0e+00,1745,0.9090909090909091,90.9090909090909
s1000_g1e4,1,19481960,bicg/none,KSPSolve,1,3.3,3.300000e+00,5.69e+10,0.0e+00,0.0e+00,0.0e+00,1710,3.974610668818577,397.46106688185773
s1000_g1e4,1,36564232,bicg/asm/overlap0,KSPSolve,1,7.2,7.200000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1420,1.263157894736842,126.3157894736842
s1000_g1e4,1,36564235,bicg/asm/overlap3,KSPSolve,1,7.3,7.300000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1407,1.2586206896551724,125.86206896551724
s1000_g1e4,1,36564234,bicg/asm/overlap2,KSPSolve,1,7.3,7.300000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1413,1.280701754385965,128.0701754385965
s1000_g1e4,1,13323659,bicg/bjacobi,KSPSolve,1,6.5,6.500000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1577,1.2745098039215688,127.45098039215688
s1000_g1e4,1,49542066,bcgs/none,KSPSolve,1,1.4,1.400000e+00,2.67e+11,0.0e+00,0.0e+00,0.0e+00,1829,1.732051615138131,173.20516151381312
s1000_g1e4,1,96689089,cg/none,KSPSolve,1,6.6,6.600000e+00,1.23e+12,0.0e+00,0.0e+00,0.0e+00,1860,10.319594721370942,1031.9594721370943
s1000_g1e4,1,44673503,fgmres/none,KSPSolve,1,1.8,1.800000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2359,1.0588235294117647,105.88235294117648
s1000_g1e4,1,81986705,cg/jacobi,KSPSolve,1,4.5,4.500000e+00,8.39e+11,0.0e+00,0.0e+00,0.0e+00,1861,10.407752619284409,1040.7752619284408
s1000_g1e4,1,44526267,fgmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2447,0.6799999999999999,1632.0
s1000_g1e4,1,36564233,bicg/asm/overlap1,KSPSolve,1,7.3,7.300000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1408,1.2586206896551724,125.86206896551724
s1000_g1e4,24,75830645,ibcgs/asm/overlap3,KSPSolve,6,2.5,4.166667e-01,3.86e+11,5.1e+06,9.7e+03,2.4e+04,35534,0.2314815,23.14815
s1000_g1e4,24,75830644,ibcgs/asm/overlap2,KSPSolve,6,2.7,4.500000e-01,4.17e+11,5.6e+06,7.3e+03,2.6e+04,35569,0.2571428571428572,25.71428571428572
s1000_g1e4,24,11256942,tfqmr/asm/overlap0,KSPSolve,6,1.1,1.833333e-01,5.68e+11,2.9e+06,6.7e+03,5.6e+04,11919,0.21999996879999875,21.999996879999877
s1000_g1e4,24,11256943,tfqmr/asm/overlap3,KSPSolve,1,6.2,6.200000e+00,3.10e+11,4.2e+06,9.7e+03,3.0e+04,11818,1.0,100.0
s1000_g1e4,24,11256941,tfqmr/asm/overlap1,KSPSolve,3,9.6,3.200000e+00,4.82e+11,4.8e+06,6.7e+03,4.8e+04,11882,3.096775192508127,309.6775192508127
s1000_g1e4,24,11256944,tfqmr/asm/overlap2,KSPSolve,4,1.1,2.750000e-01,5.80e+11,8.0e+06,7.3e+03,5.7e+04,11789,0.04508196721311476,4.508196721311476
s1000_g1e4,24,49542066,bcgs/none,KSPSolve,1,2.7,2.700000e+00,1.67e+11,1.5e+06,6.7e+03,4.0e+04,14342,3.340385257766396,13.918271907359983
s1000_g1e4,24,45869639,fgmres/asm/overlap0,KSPSolve,2,7.7,3.850000e+00,4.81e+11,1.5e+06,6.7e+03,4.0e+04,14837,1.4620255015222154,146.20255015222153
s1000_g1e4,24,45869638,fgmres/asm/overlap3,KSPSolve,2,7.3,3.650000e+00,4.52e+11,3.9e+06,9.7e+03,3.7e+04,14729,1.564285937755134,156.42859377551338
s1000_g1e4,24,45869637,fgmres/asm/overlap2,KSPSolve,2,7.1,3.550000e+00,4.42e+11,3.8e+06,7.3e+03,3.7e+04,14768,1.7177416584287648,171.77416584287647
s1000_g1e4,24,18524981,ibcgs/bjacobi,KSPSolve,1,5.4,5.400000e+00,8.97e+10,4.3e+05,6.7e+03,5.7e+03,39360,10.8,4320.0
s1000_g1e4,24,80361466,bcgs/asm/overlap0,KSPSolve,6,7.2,1.200000e+00,3.87e+11,2.0e+06,6.7e+03,5.2e+04,12837,2.769230982248537,11.538462426035572
s1000_g1e4,24,80361467,bcgs/asm/overlap1,KSPSolve,3,7.5,2.500000e+00,3.99e+11,4.1e+06,6.7e+03,5.3e+04,12618,5.357142474489823,22.32142697704093
s1000_g1e4,24,80361464,bcgs/asm/overlap2,KSPSolve,6,9.4,1.566667e+00,4.98e+11,7.0e+06,7.3e+03,6.6e+04,12604,3.3571433316326194,13.988097215135914
s1000_g1e4,24,80361465,bcgs/asm/overlap3,KSPSolve,6,1.3,2.166667e-01,6.92e+11,9.6e+06,9.7e+03,9.1e+04,12494,0.5000001153846243,2.0833338141026014
s1000_g1e4,24,8520536,bcgs/jacobi,KSPSolve,1,2.8,2.800000e+00,1.70e+11,1.5e+06,6.7e+03,4.0e+04,14490,2.8,280.0
s1000_g1e4,24,1216556,ibcgs/jacobi,KSPSolve,1,4.0,4.000000e+00,7.02e+10,5.7e+05,6.7e+03,7.5e+03,41899,1.6666666666666667,166.66666666666669
s1000_g1e4,24,91036839,bcgs/bjacobi,KSPSolve,6,6.5,1.083333e+00,3.87e+11,2.0e+06,6.7e+03,5.2e+04,14153,2.499999423076879,10.41666426282033
s1000_g1e4,24,30870723,gmres/asm/overlap1,KSPSolve,2,7.1,3.550000e+00,4.38e+11,2.8e+06,6.7e+03,3.6e+04,14718,1.868421052631579,186.8421052631579
s1000_g1e4,24,30870722,gmres/asm/overlap0,KSPSolve,1,4.0,4.000000e+00,2.47e+11,7.9e+05,6.7e+03,2.0e+04,14586,1.5384615384615383,153.84615384615384
s1000_g1e4,24,30870721,gmres/asm/overlap3,KSPSolve,2,7.7,3.850000e+00,4.65e+11,4.1e+06,9.7e+03,3.8e+04,14346,2.0263157894736845,202.63157894736844
s1000_g1e4,24,30870720,gmres/asm/overlap2,KSPSolve,2,7.7,3.850000e+00,4.75e+11,4.2e+06,7.3e+03,3.9e+04,14604,1.9913796536861472,199.13796536861472
s1000_g1e4,24,36564233,bicg/asm/overlap1,KSPSolve,1,3.4,3.400000e+00,1.56e+09,1.6e+04,7.5e+03,1.8e+02,10895,0.5862068965517241,2.442528735632184
s1000_g1e4,24,36564232,bicg/asm/overlap0,KSPSolve,1,4.3,4.300000e+00,2.09e+09,1.1e+04,6.7e+03,2.3e+02,11395,0.7543859649122806,3.143274853801169
s1000_g1e4,24,36564235,bicg/asm/overlap3,KSPSolve,1,9.2,9.200000e+00,4.46e+09,6.5e+04,1.0e+04,4.7e+02,11474,1.586206896551724,6.609195402298849
s1000_g1e4,24,36564234,bicg/asm/overlap2,KSPSolve,1,7.8,7.800000e+00,3.74e+09,5.5e+04,7.7e+03,4.0e+02,11377,1.368421052631579,5.701754385964913
s1000_g1e4,24,75830647,ibcgs/asm/overlap1,KSPSolve,6,2.3,3.833333e-01,3.58e+11,3.4e+06,6.8e+03,2.3e+04,35858,0.22549017647058822,22.54901764705882
s1000_g1e4,24,75830646,ibcgs/asm/overlap0,KSPSolve,3,1.6,5.333333e-01,2.51e+11,1.2e+06,6.7e+03,1.6e+04,36535,0.27350425641025644,27.350425641025645
s1000_g1e4,24,95762355,cg/asm/overlap0,KSPSolve,1,2.8,2.800000e+00,1.50e+11,7.6e+05,6.7e+03,3.0e+04,12759,0.4444444444444444,1.8518518518518516
s1000_g1e4,24,95762354,cg/asm/overlap1,KSPSolve,1,2.9,2.900000e+00,1.51e+11,1.5e+06,6.7e+03,3.0e+04,12447,0.45312499999999994,1.8880208333333333
s1000_g1e4,24,95762353,cg/asm/overlap2,KSPSolve,1,2.9,2.900000e+00,1.53e+11,2.1e+06,7.3e+03,3.0e+04,12477,0.4461538461538461,1.858974358974359
s1000_g1e4,24,95762352,cg/asm/overlap3,KSPSolve,1,2.9,2.900000e+00,1.54e+11,2.1e+06,9.7e+03,3.0e+04,12478,0.45312499999999994,1.8880208333333333
