config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s,speedup,efficiency
s1000_g10,3072,75830646,ibcgs/asm/overlap0,KSPSolve,2,2.1,1.050000e+00,7.89e+08,7.7e+07,5.8e+02,6.4e+03,1091643,0.5384615384615385,0.420673076923077
s1000_g10,3072,1216556,ibcgs/jacobi,KSPSolve,2,2.5,1.250000e+00,6.94e+08,1.1e+08,5.8e+02,9.2e+03,824067,0.5208333333333334,0.4069010416666667
s1000_g10,3072,25185158,ibcgs/none,KSPSolve,2,3.1,1.550000e+00,9.22e+08,1.5e+08,5.8e+02,1.2e+04,864470,0.4189189189189189,0.32728040540540543
s1000_g10,6144,18524981,ibcgs/bjacobi,KSPSolve,2,1.9,9.500000e-01,4.12e+08,1.5e+08,4.2e+02,6.4e+03,1178322,1.9,2.96875
s1000_g10,6144,75830645,ibcgs/asm/overlap3,KSPSolve,2,2.3,1.150000e+00,4.34e+08,3.5e+08,5.9e+02,4.8e+03,1077218,0.6388888888888888,0.2495659722222222
s1000_g10,6144,75830644,ibcgs/asm/overlap2,KSPSolve,2,1.9,9.500000e-01,3.44e+08,3.1e+08,4.3e+02,4.3e+03,1004504,0.5428571428571428,0.21205357142857142
s1000_g10,6144,75830647,ibcgs/asm/overlap1,KSPSolve,2,1.9,9.500000e-01,3.73e+08,2.5e+08,4.2e+02,5.2e+03,1062305,0.5588235294117647,0.2182904411764706
s1000_g10,6144,75830646,ibcgs/asm/overlap0,KSPSolve,3,3.5,1.166667e+00,7.26e+08,2.7e+08,4.2e+02,1.1e+04,1175785,0.5982907692307692,0.2337073317307692
s1000_g10,6144,1216556,ibcgs/jacobi,KSPSolve,2,3.3,1.650000e+00,4.72e+08,2.9e+08,4.2e+02,1.2e+04,799719,0.6875,0.2685546875
s1000_g10,6144,25185158,ibcgs/none,KSPSolve,1,4.4628e-01,4.462800e-01,5.46e+07,3.4e+07,4.2e+02,1.4e+03,695250,0.12061621621621621,0.047115709459459455
