@relation 'solvers_anamod_36-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1-11,14,16-24,26-31,33,35-40,42-43,45-56-weka.filters.unsupervised.attribute.Remove-R2,7'

@attribute avg-diag-dist numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute ' time' numeric
@attribute ' solver' numeric
@attribute ' class' {good,bad}

@data
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000169,69654763,good
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000187,37052868,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000222,32168839,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000515,29030070,bad
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000611,36564232,bad
2427.391,45386.36,28.93934,2,27.24262,1.195174,1.79769313486E308,81986705,bad
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000183,69654763,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000279,37052868,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.01792,36025724,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.089749,17734818,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.016615,32168839,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.037067,95762353,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.03226,95762354,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.040539,29030070,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.000278,36564232,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,1.79769313486E308,81986705,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,0.000135,69654763,good
2407.734,2276611,28.93907,2,26.49207,194.9634,0.000278,37052868,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,52.14923,45869638,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,52.15672,45869637,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.021561,30870721,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000432,32168839,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.035947,42851841,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.201721,5890862,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000411,29030070,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.032397,30870722,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000424,36564232,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,1.79769313486E308,81986705,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000177,69654763,good
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.035965,37052870,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.039957,37052869,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000223,37052868,good
2407.284,2270087,28.94268,2,26.7714,203.6607,0.021217,89269804,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.00035,32168839,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.016106,57331597,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,48.80587,12321508,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.076598,91068411,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.000596,29030070,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.040298,36564233,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.000279,36564232,good
2407.284,2270087,28.94268,2,26.7714,203.6607,1.79769313486E308,81986705,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.000224,69654763,good
2407.284,2270087,28.94268,2,26.7714,203.6607,0.032087,37052871,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.782743,44114476,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.030018,36564235,bad
2407.284,2270087,28.94268,2,26.7714,203.6607,0.000312,37052868,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.063531,91036839,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.045506,45869639,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.043849,45869638,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.04349,45869637,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.620053,47942867,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.044672,89269801,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.055581,89269804,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.045771,7285384,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.058337,30870721,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.048539,36025723,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.051467,36025722,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.047027,30870720,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.190315,64278029,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.038228,36025724,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.159416,44526267,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.619493,17734818,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.048989,32168839,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.041986,32168838,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,113.9588,57331597,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.041296,95762352,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.040836,32168837,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.028087,88865079,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.030357,88865077,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.066679,11256943,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.065333,11256941,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.043879,42851841,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.063283,11256944,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.327138,53362206,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.053146,95762355,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.079486,12321508,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.094005,75830644,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.052972,95762353,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.619746,91068411,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,265.2868,85483012,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.190785,5890863,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.200754,5890862,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.076449,18868444,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.085614,18868441,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.092471,18868443,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.092507,18868442,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.641924,47942864,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.640839,47942865,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.627468,47942866,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.169831,8520536,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.042597,95762354,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.043689,99720138,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,239.8469,29030070,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.52963,85490469,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.046223,30870722,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.167685,26415433,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.074397,13323659,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.087925,36564233,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.581809,68908713,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.076165,36564232,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.039199,7285383,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.087017,75830645,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,103.0812,81986705,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.066171,29553941,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.06627,29553943,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.067301,69654761,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.056131,29553944,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.002182,69654763,good
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.056757,69654762,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.050769,32168840,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.065852,69654760,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,271.0404,37052870,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,271.0427,37052871,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.081456,19932323,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.06661,80361466,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.06669,80361464,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.0746,80361465,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.177938,1216556,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.063716,38678401,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.066637,38678402,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.077602,38678403,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.354301,44114476,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.090987,36564235,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.039756,36025721,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.0984,75830647,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.083607,75830646,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.531006,85490471,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.532448,85490472,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.092551,18524981,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,269.2202,37052869,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,271.0553,37052868,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,60.80455,45869639,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.116767,47942867,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,47.60817,30870720,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,39.06223,44526267,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.24685,32168839,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.042223,95762352,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,78.3068,32168837,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.066389,53362206,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.011,85483012,good
2314.406,26524340,24.13064,2,19.29646,75008.05,2.92832,18868441,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.118953,47942864,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.13025,47942865,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.128851,47942866,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.030131,99720138,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.010844,29030070,good
2314.406,26524340,24.13064,2,19.29646,75008.05,0.066761,68908713,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.01878,36564232,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.03062,7285383,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.024724,81986705,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,6.302,69654763,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.056557,1216556,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,98.21023,36025721,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,9.101937,18524981,bad
2314.406,26524340,24.13064,2,19.29646,75008.05,0.038702,37052868,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,257.5282,91036839,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,453.0049,45869639,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,455.6638,45869638,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,455.6645,45869637,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.82595,47942867,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,145.3494,89269801,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,146.6746,89269804,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.072716,7285384,good
6827.318,535673000,26.32059,2,19.77358,8018.001,20.45351,59072884,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,508.8248,30870721,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.125059,36025723,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.27451,36025722,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,50.67898,53302993,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,508.8091,30870720,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,318.158,64278029,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,129.8023,36025724,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,288.6004,44526267,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.822682,17734818,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,449.2588,32168839,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.171404,57331597,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.097379,95762352,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.199263,57331598,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.259747,32168837,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,184.6655,88865079,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1284.27,49834417,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1298.493,49834419,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,70.22464,88865076,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,51.94091,11256943,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,51.94141,11256941,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,497.2367,42851841,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,51.94963,11256944,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1264.548,31459546,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,143.5596,91845162,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.568187,53362206,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.090355,95762355,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,445.8965,12321508,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,236.6846,75830644,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.082864,95762353,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.600792,91068411,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.780479,91068410,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.062809,85483012,good
6827.318,535673000,26.32059,2,19.77358,8018.001,12.84339,5890863,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,6.127753,5890862,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.237045,18868444,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.553006,18868441,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,205.3874,18868443,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.832106,47942864,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.838346,47942865,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.841746,47942866,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1.294836,8520536,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,23.11308,5890860,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.100813,95762354,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.091895,99720138,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.057715,29030070,good
6827.318,535673000,26.32059,2,19.77358,8018.001,0.152565,29030072,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,508.807,30870723,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,504.0243,30870722,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,437.477,26415433,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,36.25353,13323659,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,455.6733,45869640,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,37.29506,36564233,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.526009,68908713,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,36.96887,36564232,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,512.3994,7285383,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,236.6828,75830645,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.057174,81986705,good
6827.318,535673000,26.32059,2,19.77358,8018.001,0.402085,29553941,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,229.2736,29553943,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,45.21265,69654761,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.186113,29553944,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.387364,69654763,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,462.6922,32874609,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.127655,32168840,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.171102,69654760,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.06237,37052870,good
6827.318,535673000,26.32059,2,19.77358,8018.001,0.077892,37052871,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.232755,19932323,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.513788,19932322,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,261.4888,80361466,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,264.0973,80361467,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,264.0997,80361464,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,264.099,80361465,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1.30714,1216556,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,32.32918,38678401,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.218316,38678402,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.57073,38678403,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,11.93027,44114477,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,9.518069,44114476,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,37.28361,36564235,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,236.671,75830647,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,233.9949,75830646,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,1.604333,85490471,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.716416,85490472,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,230.8963,18524981,bad
6827.318,535673000,26.32059,2,19.77358,8018.001,0.072817,37052869,good
6827.318,535673000,26.32059,2,19.77358,8018.001,0.074479,37052868,good
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.022489,45869639,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.041427,44526267,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.000117,32168839,good
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.01825,95762352,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.038136,53362206,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.014387,95762353,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.017441,18868441,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.134739,47942864,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.14728,47942866,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.03116,99720138,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.50052,29030070,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.098079,68908713,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.000169,36564232,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.023833,7285383,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,23.63705,81986705,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.000165,69654763,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.0001,36025721,good
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.059854,18524981,bad
1953.308,0.000298,6.660474,1,6.660474,170.6343,0.4965,37052868,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,63.04499,45869639,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.055274,30870720,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,39.45284,44526267,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.000585,32168839,good
78.18505,167073100,16.59974,1,16.59974,1.499393,44.66308,57331597,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.088627,95762352,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.030597,32168837,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,8.617786,53362206,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.03225,18868441,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.098627,99720138,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.073585,29030070,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.127925,68908713,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.001825,36564232,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.047634,7285383,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.044341,81986705,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.00119,69654763,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.04386,36025721,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.161389,18524981,bad
78.18505,167073100,16.59974,1,16.59974,1.499393,0.091914,37052868,bad
0,47795550,0,1,0,255379.1,0.016245,7285384,bad
0,47795550,0,1,0,255379.1,0.05917,17734818,bad
0,47795550,0,1,0,255379.1,0.000012,32168839,good
0,47795550,0,1,0,255379.1,0.017194,57331597,bad
0,47795550,0,1,0,255379.1,0.021955,11256941,bad
0,47795550,0,1,0,255379.1,0.025806,31459546,bad
0,47795550,0,1,0,255379.1,0.027052,95762353,bad
0,47795550,0,1,0,255379.1,0.428937,29030071,bad
0,47795550,0,1,0,255379.1,0.002619,29030070,bad
0,47795550,0,1,0,255379.1,0.047334,85490469,bad
0,47795550,0,1,0,255379.1,0.018505,26415433,bad
0,47795550,0,1,0,255379.1,0.00003,36564232,bad
0,47795550,0,1,0,255379.1,0.04471,7285383,bad
0,47795550,0,1,0,255379.1,0.023097,75830645,bad
0,47795550,0,1,0,255379.1,1.79769313486E308,81986705,bad
0,47795550,0,1,0,255379.1,0.007785,69654762,bad
0,47795550,0,1,0,255379.1,0.020914,80361467,bad
0,47795550,0,1,0,255379.1,0.008159,38678403,bad
0,47795550,0,1,0,255379.1,0.02087,44114476,bad
0,47795550,0,1,0,255379.1,0.020892,18524981,bad
0,47795550,0,1,0,255379.1,0.001355,37052868,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.15893,32168839,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.000118,29030070,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.005498,36564232,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,1.79769313486E308,81986705,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.00073,69654763,bad
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.000098,36025721,good
460.3435,5.727394,100.9417,2,100.9417,5.147276,0.000075,37052868,good
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.15943,32168839,bad
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.000127,29030070,good
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.010031,36564232,bad
460.3435,5.727811,77.12051,2,77.12051,5.147601,1.79769313486E308,81986705,bad
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.000558,69654763,bad
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.000108,36025721,good
460.3435,5.727811,77.12051,2,77.12051,5.147601,0.039736,37052868,bad
460.3435,5.730141,77.12127,2,77.12127,6.208929,36.79107,91036839,bad
460.3435,5.730141,77.12127,2,77.12127,6.208929,23.10414,45869638,bad
