70	d	pptrs	SPD	packed	http://www.netlib.org/lapack/double/dpptrs.f	computational, solve A*X = B using Cholesky	278
71	c	pptrs	HPD	packed	http://www.netlib.org/lapack/complex/cpptrs.f	computational, solve A*X = B using Cholesky	279
72	z	pptrs	HPD	packed	http://www.netlib.org/lapack/complex16/zpptrs.f	computational, solve A*X = B using Cholesky	280
73	s	pbtrs	SPD	band	http://www.netlib.org/lapack/single/spbtrs.f	computational, solve A*X = B using Cholesky	281
74	d	pbtrs	SPD	band	http://www.netlib.org/lapack/double/dpbtrs.f	computational, solve A*X = B using Cholesky	282
75	c	pbtrs	HPD	band	http://www.netlib.org/lapack/complex/cpbtrs.f	computational, solve A*X = B using Cholesky	283
76	z	pbtrs	HPD	band	http://www.netlib.org/lapack/complex16/zpbtrs.f	computational, solve A*X = B using Cholesky	284
77	s	pttrs	SPD	tridiagonal	http://www.netlib.org/lapack/single/spttrs.f	computational, solve A*X = B using the L*D*L**T	285
78	d	pttrs	SPD	tridiagonal	http://www.netlib.org/lapack/double/dpttrs.f	computational, solve A*X = B using the L*D*L**T 	286
79	c	pttrs	HPD	tridiagonal	http://www.netlib.org/lapack/complex/cpttrs.f	computational, solve A*X = B using A = U**H*D*U or A = L*D*L**H	287
80	z	pttrs	HPD	tridiagonal	http://www.netlib.org/lapack/complex16/zpttrs.f	computational, solve A*X = B using A = U**H*D*U or A = L*D*L**H	288
81	s	sytrs	symmetric	full	http://www.netlib.org/lapack/single/ssytrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T 	289
82	d	sytrs	symmetric	full	http://www.netlib.org/lapack/double/dsytrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T 	290
83	c	hetrs	Hermitian	full	http://www.netlib.org/lapack/complex/chetrs.f	computational, solve A*X = B using U*D*U*H or L*D*L*H	291
84	z	hetrs	Hermitian	full	http://www.netlib.org/lapack/complex16/zhetrs.f	computational, solve A*X = B using U*D*U*H or L*D*L*H	292
85	c	sytrs	symmetric	full	http://www.netlib.org/lapack/complex/csytrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T	293
86	z	sytrs	symmetric	full	http://www.netlib.org/lapack/complex16/zsytrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T	294
87	s	sptrs	symmetric	packed	http://www.netlib.org/lapack/single/ssptrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T	295
88	d	sptrs	symmetric	packed	http://www.netlib.org/lapack/double/dsptrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T	296
89	c	hptrs	Hermitian	packed	http://www.netlib.org/lapack/complex/chptrs.f	computational, solve A*X = B using U*D*U*H or L*D*L*H	297
90	z	hptrs	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhptrs.f	computational, solve A*X = B using U*D*U*H or L*D*L*H	298
91	c	sptrs	symmetric	packed	http://www.netlib.org/lapack/complex/csptrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T	299
92	z	sptrs	symmetric	packed	http://www.netlib.org/lapack/complex16/zsptrs.f	computational, solve A*X = B using A = U*D*U**T or A = L*D*L**T 	300
93	s	trtrs	triangular	full	http://www.netlib.org/lapack/single/strtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	301
94	d	trtrs	triangular	full	http://www.netlib.org/lapack/double/dtrtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	302
95	c	trtrs	triangular	full	http://www.netlib.org/lapack/complex/ctrtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	303
96	z	trtrs	triangular	full	http://www.netlib.org/lapack/complex16/ztrtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	304
97	s	tptrs	triangular	packed	http://www.netlib.org/lapack/single/stptrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	305
98	d	tptrs	triangular	packed	http://www.netlib.org/lapack/double/dtptrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	306
99	c	tptrs	triangular	packed	http://www.netlib.org/lapack/complex/ctptrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	307
100	z	tptrs	triangular	packed	http://www.netlib.org/lapack/complex16/ztptrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	308
101	s	tbtrs	triangular	band	http://www.netlib.org/lapack/single/stbtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	309
102	d	tbtrs	triangular	band	http://www.netlib.org/lapack/double/dtbtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	310
103	c	tbtrs	triangular	band	http://www.netlib.org/lapack/complex/ctbtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	311
104	z	tbtrs	triangular	band	http://www.netlib.org/lapack/complex16/ztbtrs.f	computational, solve A*X = B, B is an N-by-NRHS matrix, TRANS	312
