1,s,gelsd,/sgelsd
2,d,gelsd,/dgelsd
3,s,gelss,/sgelss
4,d,gelss,/dgelss
5,c,gelsd,/cgelsd
6,z,gelsd,/zgelsd
7,c,gelss,/cgelss
8,z,gelss,/zgelss
9,s,gelsx,/sgelsx
10,d,gelsx,/dgelsx
11,s,gelsy,/sgelsy
12,d,gelsy,/dgelsy
13,c,gelsx,/cgelsx
14,z,gelsx,/zgelsx
15,c,gelsy,/cgelsy
16,z,gelsy,/zgelsy
17,s,ggglm,/sggglm
18,d,ggglm,/dggglm
19,s,gglm,/sgglm
20,d,gglm,/dgglm
21,s,gglse,/sgglse
22,d,gglse,/dgglse
23,c,ggglm,/cggglm
24,z,ggglm,/zggglm
25,c,ggglm,/cggglm
26,z,ggglm,/zggglm
27,c,gglse,/cgglse
28,z,gglse,/zgglse
