chesvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
chpsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'AP', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AFP', 'IPIV']"
cpbsvx.f,"['FACT', 'UPLO', 'N', 'KD', 'NRHS', 'LDAB', 'LDAFB', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AB', 'AFB', 'EQUED', 'S', 'B']"
cposvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'EQUED', 'S', 'B']"
cposvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'EQUED', 'S', 'B', 'PARAMS']"
cppsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AP', 'AFP', 'EQUED', 'S', 'B']"
cspsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'AP', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AFP', 'IPIV']"
csysvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'A', 'LDA', 'LDAF', 'B', 'LDB', 'LDX', 'LWORK']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AF', 'IPIV']"
csysvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
zgbsvx.f,"['FACT', 'TRANS', 'N', 'KL', 'KU', 'NRHS', 'LDAB', 'LDAFB', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AB', 'AFB', 'IPIV', 'EQUED', 'R', 'C', 'B']"
