43	c	trrfs	triangular	full	http://www.netlib.org/lapack/complex/ctrrfs.f	refine solution to Ax=b, error bounds, backward error estimates	407
44	z	trrfs	triangular	full	http://www.netlib.org/lapack/complex16/ztrrfs.f	refine solution to Ax=b, error bounds, backward error estimates	408
45	s	tbrfs	triangular	band	http://www.netlib.org/lapack/single/stbrfs.f	refine solution to Ax=b, error bounds, backward error estimates	409
46	d	tbrfs	triangular	band	http://www.netlib.org/lapack/double/dtbrfs.f	refine solution to Ax=b, error bounds, backward error estimates	410
47	c	tbrfs	triangular	band	http://www.netlib.org/lapack/complex/ctbrfs.f	refine solution to Ax=b, error bounds, backward error estimates	411
48	z	tbrfs	triangular	band	http://www.netlib.org/lapack/complex16/ztbrfs.f	refine solution to Ax=b, error bounds, backward error estimates	412
49	s	tprfs	triangular	packed	http://www.netlib.org/lapack/single/stprfs.f	refine solution to Ax=b, error bounds, backward error estimates	413
50	d	tprfs	triangular	packed	http://www.netlib.org/lapack/double/dtprfs.f	refine solution to Ax=b, error bounds, backward error estimates	414
51	c	tprfs	triangular	packed	http://www.netlib.org/lapack/complex/ctprfs.f	refine solution to Ax=b, error bounds, backward error estimates	415
52	z	tprfs	triangular	packed	http://www.netlib.org/lapack/complex16/ztprfs.f	refine solution to Ax=b, error bounds, backward error estimates	416
