@relation petsc_anamod_aciss_40_60NoNoise

@attribute avg-diag-dist numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute ' time' numeric
@attribute ' solver' numeric
@attribute ' class' {good,fair,bad}

@data
2408.001,2331310,29.49455,2,27.02648,195.2486,0.000285,36564232,fair
2408.001,2331310,29.49455,2,27.02648,195.2486,1.79769313486E308,81986705,fair
2408.001,2331310,29.49455,2,27.02648,195.2486,0.000214,69654763,bad
2408.001,2331310,29.49455,2,27.02648,195.2486,0.000302,19932321,fair
2408.001,2331310,29.49455,2,27.02648,195.2486,0.000166,36025721,good
2408.001,2331310,29.49455,2,27.02648,195.2486,0.00014,37052868,good
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000203,32168839,bad
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000351,29030070,fair
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000283,36564232,fair
2407.734,2331432,27.58426,2,27.18556,293.2835,1.79769313486E308,81986705,fair
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000135,69654763,good
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000159,19932321,good
2407.734,2331432,27.58426,2,27.18556,293.2835,0.000204,36025721,bad
2407.734,2331432,27.58426,2,27.18556,293.2835,0.00021,37052868,bad
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000184,32168839,good
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000469,29030070,fair
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000276,36564232,fair
2407.734,2338560,29.61358,2,27.08637,287.0041,1.79769313486E308,81986705,fair
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000136,69654763,good
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000159,19932321,good
2407.734,2338560,29.61358,2,27.08637,287.0041,0.000221,36025721,fair
2407.734,2338560,29.61358,2,27.08637,287.0041,0.00031,37052868,fair
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000201,32168839,bad
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000374,29030070,fair
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000282,36564232,fair
2408.001,2323054,28.73483,2,26.39456,191.3551,1.79769313486E308,81986705,fair
2408.001,2323054,28.73483,2,26.39456,191.3551,0.00014,69654763,good
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000302,19932321,fair
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000215,36025721,bad
2408.001,2323054,28.73483,2,26.39456,191.3551,0.000193,37052868,good
2408.001,2291018,29.40123,2,26.86676,180.7146,0.0002,32168839,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000235,29030070,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000285,36564232,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,1.79769313486E308,81986705,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000135,69654763,good
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000302,19932321,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000248,36025721,fair
2408.001,2291018,29.40123,2,26.86676,180.7146,0.000125,37052868,good
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000187,32168839,good
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000363,29030070,fair
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000278,36564232,fair
2408.001,2316819,30.06439,2,27.71961,183.7612,1.79769313486E308,81986705,fair
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000135,69654763,good
2408.001,2316819,30.06439,2,27.71961,183.7612,0.00034,19932321,fair
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000202,36025721,bad
2408.001,2316819,30.06439,2,27.71961,183.7612,0.000185,37052868,good
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000206,32168839,fair
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000236,29030070,fair
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000276,36564232,fair
2408.001,2316742,37.32772,2,39.37148,188.7254,1.79769313486E308,81986705,fair
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000168,69654763,good
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000302,19932321,fair
2408.001,2316742,37.32772,2,39.37148,188.7254,0.00016,36025721,good
2408.001,2316742,37.32772,2,39.37148,188.7254,0.000125,37052868,good
2408.001,2316742,31.56401,2,29.0309,184.4178,0.00021,32168839,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,0.000236,29030070,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,0.00028,36564232,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,1.79769313486E308,81986705,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,0.000169,69654763,good
2408.001,2316742,31.56401,2,29.0309,184.4178,0.000311,19932321,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,0.000205,36025721,fair
2408.001,2316742,31.56401,2,29.0309,184.4178,0.000124,37052868,good
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000186,32168839,good
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000367,29030070,fair
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000284,36564232,fair
2408.001,2258658,29.13269,2,26.93115,183.8645,1.79769313486E308,81986705,fair
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000169,69654763,good
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000334,19932321,fair
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000216,36025721,good
2408.001,2258658,29.13269,2,26.93115,183.8645,0.000218,37052868,good
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000202,32168839,fair
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000239,29030070,fair
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000283,36564232,fair
2408.001,2269721,29.22453,2,26.68838,180.7401,1.79769313486E308,81986705,fair
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000168,69654763,good
2408.001,2269721,29.22453,2,26.68838,180.7401,0.00016,19932321,good
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000159,36025721,good
2408.001,2269721,29.22453,2,26.68838,180.7401,0.000125,37052868,good
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000206,32168839,fair
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000235,29030070,fair
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000456,36564232,fair
2407.453,2321284,29.65389,2,29.02894,186.7466,1.79769313486E308,81986705,fair
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000135,69654763,good
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000159,19932321,good
2407.453,2321284,29.65389,2,29.02894,186.7466,0.00016,36025721,good
2407.453,2321284,29.65389,2,29.02894,186.7466,0.000123,37052868,good
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000185,32168839,good
2408.001,2296333,28.7351,2,26.60895,183.6379,0.00036,29030070,fair
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000274,36564232,fair
2408.001,2296333,28.7351,2,26.60895,183.6379,1.79769313486E308,81986705,fair
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000169,69654763,good
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000303,19932321,fair
2408.001,2296333,28.7351,2,26.60895,183.6379,0.00016,36025721,good
2408.001,2296333,28.7351,2,26.60895,183.6379,0.000187,37052868,good
2408.001,2413750,29.75924,2,27.25238,176.4484,0.000184,32168839,good
2408.001,2413750,29.75924,2,27.25238,176.4484,0.00025,29030070,fair
2408.001,2413750,29.75924,2,27.25238,176.4484,0.00029,36564232,fair
2408.001,2413750,29.75924,2,27.25238,176.4484,1.79769313486E308,81986705,fair
2408.001,2413750,29.75924,2,27.25238,176.4484,0.000171,69654763,good
2408.001,2413750,29.75924,2,27.25238,176.4484,0.000303,19932321,fair
2408.001,2413750,29.75924,2,27.25238,176.4484,0.000143,37052868,good
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000216,32168839,bad
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000235,29030070,fair
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000277,36564232,fair
2408.001,2321284,28.90271,2,26.8236,186.7517,1.79769313486E308,81986705,fair
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000168,69654763,good
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000338,19932321,fair
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000165,36025721,good
2408.001,2321284,28.90271,2,26.8236,186.7517,0.000139,37052868,good
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000203,32168839,good
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000235,29030070,bad
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000284,36564232,fair
2408.001,2318570,28.0523,2,25.91142,172.6967,1.79769313486E308,81986705,fair
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000169,69654763,good
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000346,19932321,fair
2408.001,2318570,28.0523,2,25.91142,172.6967,0.000154,37052868,good
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000185,32168839,good
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000267,29030070,fair
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000276,36564232,fair
2408.001,2273545,28.62337,2,26.90774,178.5168,1.79769313486E308,81986705,fair
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000177,69654763,good
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000159,19932321,good
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000204,36025721,bad
2408.001,2273545,28.62337,2,26.90774,178.5168,0.000141,37052868,good
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000187,32168839,good
1423.545,811.5562,18.31588,1,18.75513,262.0247,1.79769313486E308,90783920,fair
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000661,29030070,fair
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000215,36564232,good
1423.545,811.5562,18.31588,1,18.75513,262.0247,1.79769313486E308,81986705,fair
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000285,19932321,bad
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000192,36025721,good
1423.545,811.5562,18.31588,1,18.75513,262.0247,0.000364,37052868,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.077161,45869639,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.064457,32168839,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,1.79769313486E308,90783920,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.000221,29030070,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.017137,36564232,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,1.79769313486E308,81986705,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.014898,69654763,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.024055,19932321,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.011914,36025721,fair
87.65015,72043.86,25.27004,1,25.27004,201492.7,0.000125,37052868,good
2614.427,2111.702,8,1,9.262202,3.043978,0.000049,45869639,good
2614.427,2111.702,8,1,9.262202,3.043978,0.000121,32168839,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000093,32168837,fair
2614.427,2111.702,8,1,9.262202,3.043978,1.79769313486E308,90783920,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000886,29030070,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000094,7285382,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.00015,36564232,fair
2614.427,2111.702,8,1,9.262202,3.043978,1.79769313486E308,81986705,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000145,69654763,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000191,19932321,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000118,36025721,fair
2614.427,2111.702,8,1,9.262202,3.043978,0.000458,37052868,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000298,32168839,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000242,29030070,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000404,36564232,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,1.79769313486E308,81986705,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000168,69654763,good
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000319,19932321,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.00032,36025721,fair
2423.849,2298395,26.96212,2,24.47935,1.451678,0.000137,37052868,good
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000204,32168839,bad
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000261,29030070,fair
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000396,36564232,fair
2422.776,2298394,19.30598,2,17.62564,1.371454,1.79769313486E308,81986705,fair
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000174,69654763,good
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000227,19932321,fair
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000227,36025721,fair
2422.776,2298394,19.30598,2,17.62564,1.371454,0.000138,37052868,good
2420.837,2298394,19.90817,2,19.05196,1.699392,0.000411,32168839,fair
2420.837,2298394,19.90817,2,19.05196,1.699392,0.000285,29030070,fair
2420.837,2298394,19.90817,2,19.05196,1.699392,0.000398,36564232,fair
2420.837,2298394,19.90817,2,19.05196,1.699392,1.79769313486E308,81986705,fair
2420.837,2298394,19.90817,2,19.05196,1.699392,0.00017,69654763,good
2420.837,2298394,19.90817,2,19.05196,1.699392,0.000231,19932321,bad
2420.837,2298394,19.90817,2,19.05196,1.699392,0.00023,36025721,bad
2420.837,2298394,19.90817,2,19.05196,1.699392,0.000162,37052868,good
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000223,32168839,good
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000541,29030070,fair
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000403,36564232,fair
2421.512,2298394,22.6693,2,21.61244,1.285125,1.79769313486E308,81986705,fair
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000169,69654763,good
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000494,19932321,fair
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000324,36025721,fair
2421.512,2298394,22.6693,2,21.61244,1.285125,0.000275,37052868,fair
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000202,32168839,good
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000385,29030070,fair
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000399,36564232,fair
2422.969,2298394,20.84083,2,19.97814,1.223066,1.79769313486E308,81986705,fair
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000216,69654763,good
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000438,19932321,fair
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000231,36025721,good
2422.969,2298394,20.84083,2,19.97814,1.223066,0.000221,37052868,good
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000205,32168839,bad
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000269,29030070,fair
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000403,36564232,fair
2420.041,2298395,22.54251,2,21.92608,1.365806,1.79769313486E308,81986705,fair
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000218,69654763,bad
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000437,19932321,fair
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000232,36025721,fair
2420.041,2298395,22.54251,2,21.92608,1.365806,0.000137,37052868,good
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000223,32168839,good
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000383,29030070,fair
2419.665,2298395,21.16062,2,19.64175,1.220176,0.00041,36564232,fair
2419.665,2298395,21.16062,2,19.64175,1.220176,1.79769313486E308,81986705,fair
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000171,69654763,good
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000448,19932321,fair
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000332,36025721,fair
2419.665,2298395,21.16062,2,19.64175,1.220176,0.000202,37052868,good
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000235,32168839,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000257,29030070,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,0.0004,36564232,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,1.79769313486E308,81986705,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000176,69654763,good
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000494,19932321,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000318,36025721,fair
2421.551,2298394,24.87432,2,23.60266,1.255207,0.000135,37052868,good
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000225,32168839,good
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000658,29030070,fair
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000398,36564232,fair
2423.3,2298394,23.83116,2,22.62323,1.210466,1.79769313486E308,81986705,fair
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000216,69654763,good
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000509,19932321,fair
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000316,36025721,bad
2423.3,2298394,23.83116,2,22.62323,1.210466,0.000341,37052868,bad
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000201,32168839,bad
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000256,29030070,fair
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000396,36564232,fair
2424.118,2298394,27.23757,2,26.28066,1.255724,1.79769313486E308,81986705,fair
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000169,69654763,good
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000437,19932321,fair
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000231,36025721,fair
2424.118,2298394,27.23757,2,26.28066,1.255724,0.000135,37052868,good
28,3001.281,7.606936,1,7.71627,4445.118,0.000172,32168837,good
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000205,32168839,good
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000658,29030070,fair
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000409,36564232,fair
2427.586,45353.54,27.30851,2,26.862,1.222608,1.79769313486E308,81986705,fair
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000227,69654763,good
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000463,19932321,fair
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000353,36025721,fair
2427.586,45353.54,27.30851,2,26.862,1.222608,0.000383,37052868,fair
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000204,32168839,good
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000407,29030070,fair
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000421,36564232,fair
2427.329,49959.73,28.74852,2,26.98286,1.318621,1.79769313486E308,81986705,fair
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000178,69654763,good
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000351,19932321,fair
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.000246,36025721,good
2427.329,49959.73,28.74852,2,26.98286,1.318621,0.00022,37052868,good
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000223,32168839,good
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000657,29030070,fair
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000421,36564232,fair
2427.3,49867.88,28.28591,2,26.49244,1.175393,1.79769313486E308,81986705,fair
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000228,69654763,good
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000544,19932321,fair
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000356,36025721,bad
2427.3,49867.88,28.28591,2,26.49244,1.175393,0.000356,37052868,bad
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.00025,32168839,good
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.000517,29030070,fair
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.00041,36564232,fair
2426.757,45361.07,27.64377,2,26.92431,1.116794,1.79769313486E308,81986705,fair
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.000228,69654763,good
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.000472,19932321,fair
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.000426,36025721,fair
2426.757,45361.07,27.64377,2,26.92431,1.116794,0.000298,37052868,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000222,32168839,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000515,29030070,fair
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000611,36564232,fair
2427.391,45386.36,28.93934,2,27.24262,1.195174,1.79769313486E308,81986705,fair
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000183,69654763,good
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000528,19932321,fair
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000486,36025721,fair
2427.391,45386.36,28.93934,2,27.24262,1.195174,0.000279,37052868,bad
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000239,32168839,good
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000666,29030070,fair
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000417,36564232,fair
2427.24,54353.15,27.7462,2,27.32525,1.407512,1.79769313486E308,81986705,fair
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000185,69654763,good
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000245,19932321,good
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000246,36025721,good
2427.24,54353.15,27.7462,2,27.32525,1.407512,0.000378,37052868,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000341,32168839,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000272,29030070,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000412,36564232,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,1.79769313486E308,81986705,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000232,69654763,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000245,19932321,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000351,36025721,fair
2427.003,45711.66,29.76966,2,28.43969,1.21084,0.000139,37052868,good
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000229,32168839,good
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000401,29030070,fair
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.00042,36564232,fair
2427.536,46523.68,29.49883,2,27.77095,1.288774,1.79769313486E308,81986705,fair
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000177,69654763,good
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000244,19932321,good
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000251,36025721,bad
2427.536,46523.68,29.49883,2,27.77095,1.288774,0.000223,37052868,good
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000205,32168839,good
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000287,29030070,fair
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000409,36564232,fair
2427.286,45443.18,27.41011,2,27.05915,1.229103,1.79769313486E308,81986705,fair
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000177,69654763,good
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000472,19932321,fair
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000245,36025721,bad
2427.286,45443.18,27.41011,2,27.05915,1.229103,0.000154,37052868,good
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000432,32168839,fair
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000411,29030070,fair
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000424,36564232,fair
2427.031,45348.06,29.3272,2,27.41537,1.571096,1.79769313486E308,81986705,fair
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000177,69654763,good
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000255,19932321,bad
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000346,36025721,fair
2427.031,45348.06,29.3272,2,27.41537,1.571096,0.000223,37052868,good
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000222,32168839,good
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000261,29030070,bad
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000419,36564232,fair
2427.857,52685.83,28.91176,2,26.91073,1.174209,1.79769313486E308,81986705,fair
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000245,69654763,good
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000464,19932321,fair
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000348,36025721,fair
2427.857,52685.83,28.91176,2,26.91073,1.174209,0.000177,37052868,good
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000221,32168839,good
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000273,29030070,bad
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000413,36564232,fair
2427.288,58138.05,29.40351,2,27.58136,1.183745,1.79769313486E308,81986705,fair
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000177,69654763,good
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000473,19932321,fair
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000245,36025721,bad
2427.288,58138.05,29.40351,2,27.58136,1.183745,0.000172,37052868,good
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000277,32168839,good
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000401,29030070,fair
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000413,36564232,fair
2426.756,45584.64,29.17576,2,27.64187,1.15578,1.79769313486E308,81986705,fair
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000229,69654763,good
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000473,19932321,fair
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000361,36025721,bad
2426.756,45584.64,29.17576,2,27.64187,1.15578,0.000249,37052868,good
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000204,32168839,good
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000516,29030070,fair
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000421,36564232,fair
2427.511,66035.28,30.66095,2,28.79542,1.293485,1.79769313486E308,81986705,fair
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000178,69654763,good
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000247,19932321,good
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000246,36025721,good
2427.511,66035.28,30.66095,2,28.79542,1.293485,0.000271,37052868,bad
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000223,32168839,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.00026,29030070,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000417,36564232,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,1.79769313486E308,81986705,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000177,69654763,good
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000472,19932321,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000251,36025721,fair
2427.286,45472.32,27.38287,2,27.27156,1.193763,0.000136,37052868,good
2427.571,53002.2,28.01667,2,26.66484,1.219051,0.000287,32168839,good
2427.571,53002.2,28.01667,2,26.66484,1.219051,0.000517,29030070,fair
2427.571,53002.2,28.01667,2,26.66484,1.219051,0.000419,36564232,fair
2427.571,53002.2,28.01667,2,26.66484,1.219051,1.79769313486E308,81986705,fair
