avg-diag-dist,nnz,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver, class
102.0418,1608,2004013,36.09691,1,36.09691,2814534,1.79769313486e+308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,2814534,0.39643,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,2814534,0.00020146,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,2814534,1.10E-05,37052868,1
102.0418,1608,2004013,36.09691,1,36.09691,7811197,0.085525,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,7811197,2.10E-05,29030070,-1
102.0418,1608,2004013,36.09691,1,36.09691,7811197,0.0020332,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,7811197,1.79769313486e+308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,7811197,0.40369,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,7811197,0.00017285,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,7811197,1.41E-05,37052868,1
102.0418,1608,2004013,36.09691,1,36.09691,4522538,0.088063,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,4522538,1.91E-05,29030070,-1
102.0418,1608,2004013,36.09691,1,36.09691,4522538,0.0013225,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,4522538,1.79769313486e+308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,4522538,0.40265,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,4522538,0.00029302,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,4522538,1.38E-05,37052868,1
106.5514,1648,2004013,14.99903,2,14.99903,1580652,2.91E-05,32168839,-1
106.5514,1648,2004013,14.99903,2,14.99903,1580652,0.00022531,32168837,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,3.70E-05,29030070,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,5.13E-05,36564232,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,1.79769313486e+308,81986705,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,0.0024405,19932321,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,0.00024676,36025721,fair
106.5514,1648,2004013,14.99903,2,14.99903,1580652,2.19E-05,37052868,1
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,1.00E-05,45869639,1
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,4.39E-05,32168839,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,1.91E-05,32168837,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,1.79769313486e+308,90783920,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,4.22E-05,29030070,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,2.00E-05,7285382,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,4.39E-05,36564232,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,1.79769313486e+308,81986705,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,3.81E-05,69654763,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,3.79E-05,19932321,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,2.60E-05,36025721,fair
0,1668,3.57E-10,11.27474,1,11.27474,67.28444,2.50E-05,37052868,fair
30.05505,1764,21453.66,5.980963,2,7.988063,12.01545,3.19E-05,32168837,1
0,1922,1.512404,5.237915,1,5.237915,1.550722,2.19E-05,32168837,1
0,2028,0.02741678,7.534938,1,7.534938,939625.8,1.19E-05,45869639,1
0,2028,0.02741678,7.534938,1,7.534938,939625.8,3.10E-05,32168839,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,1.79769313486e+308,90783920,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,0.0051706,29030070,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,2.10E-05,7285382,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,4.48E-05,36564232,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,1.79769313486e+308,81986705,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,3.10E-05,69654763,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,7.99E-05,19932321,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,2.22E-05,36025721,fair
0,2028,0.02741678,7.534938,1,7.534938,939625.8,0.0031242,37052868,fair
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.19E-05,32168839,1
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,2.19E-05,29030070,fair
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.19E-05,36564232,1
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.79769313486e+308,81986705,fair
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.29E-05,69654763,1
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.29E-05,19932321,1
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.19E-05,36025721,1
311.7548,2060,67.79309,5.455932,2,5.455932,36.73347,1.19E-05,37052868,1
153.4294,2218,731736.9,7.863356,2,8.17689,429.7835,1.79E-05,32168839,1
153.4294,2218,731736.9,7.863356,2,8.17689,429.7835,2.29E-05,29030070,-1
153.4294,2218,731736.9,7.863356,2,8.17689,429.7835,2.00E-05,36564232,-1
153.4294,2218,731736.9,7.863356,2,8.17689,429.7835,1.79769313486e+308,81986705,fair
153.4294,2218,731736.9,7.863356,2,8.17689,429.7835,1.50E-05,37052868,1
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.010307,32168839,fair
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.074487,29030070,fair
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.00010324,36564232,-1
128.5492,2319,20004,17.18981,3,17.18981,41557460,1.79769313486e+308,81986705,fair
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.00011086,69654763,fair
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.00027585,19932321,fair
128.5492,2319,20004,17.18981,3,17.18981,41557460,6.53E-05,36025721,1
128.5492,2319,20004,17.18981,3,17.18981,41557460,0.07087,37052868,fair
27.75,2375,4.9727,5.315432,1,5.312815,475.9192,2.38E-05,32168837,1
173.6044,2381,382221.5,6.976348,2,7.131486,67.0685,1.10E-05,32168839,1
173.6044,2381,382221.5,6.976348,2,7.131486,67.0685,2.41E-05,29030070,fair
173.6044,2381,382221.5,6.976348,2,7.131486,67.0685,1.50E-05,36564232,-1
173.6044,2381,382221.5,6.976348,2,7.131486,67.0685,1.79769313486e+308,81986705,fair
173.6044,2381,382221.5,6.976348,2,7.131486,67.0685,1.60E-05,37052868,-1
144.0811,2537,2286,12.11403,2,12.11403,1.270314,1.00E-05,32168839,1
144.0811,2537,2286,12.11403,2,12.11403,1.270314,3.50E-05,29030070,fair
144.0811,2537,2286,12.11403,2,12.11403,1.270314,1.69E-05,36564232,fair
144.0811,2537,2286,12.11403,2,12.11403,1.270314,1.79769313486e+308,81986705,fair
144.0811,2537,2286,12.11403,2,12.11403,1.270314,2.41E-05,37052868,fair
9.428571,2580,24.384,1.187393,4,1.053057,61.22602,5.10E-05,32168837,1
227.3636,2646,9.66E+13,23.39994,1,23.39994,13.12393,6.08E-05,32168837,1
227.3636,2646,9.66E+13,27.38666,1,27.38666,13.12193,5.82E-05,32168837,1
227.3636,2646,9.66E+13,68.28502,1,68.28359,7287.648,9.63E-05,32168837,1
132.963,2860,8.459492,22.50512,2,22.50512,22681.91,0.00017858,32168839,1
132.963,2860,8.459492,22.50512,2,22.50512,22681.91,0.18335,29030070,fair
132.963,2860,8.459492,22.50512,2,22.50512,22681.91,0.00018764,36564232,1
132.963,2860,8.459492,22.50512,2,22.50512,22681.91,1.79769313486e+308,81986705,fair
132.963,2860,8.459492,22.50512,2,22.50512,22681.91,0.17618,37052868,fair
23.9,2885,36627470000,17.79679,1,8.959519,922.965,8.11E-05,32168837,1
95.59375,2940,136,0,1,0,16.32984,1.00E-05,32168839,1
95.59375,2940,136,0,1,0,16.32984,1.88E-05,29030070,fair
95.59375,2940,136,0,1,0,16.32984,1.38E-05,36564232,-1
95.59375,2940,136,0,1,0,16.32984,1.79769313486e+308,81986705,fair
95.59375,2940,136,0,1,0,16.32984,1.60E-05,69654763,-1
95.59375,2940,136,0,1,0,16.32984,1.10E-05,19932321,1
95.59375,2940,136,0,1,0,16.32984,1.72E-05,36025721,fair
95.59375,2940,136,0,1,0,16.32984,1.00E-05,37052868,1
134.5738,3074,0.8363872,20.45203,1,20.45203,16.04343,1.88E-05,32168837,1
69.87004,3084,1,1.668847,3,1.668847,10.68255,4.60E-05,45869639,1
69.87004,3084,1,1.668847,3,1.668847,10.68255,5.56E-05,32168839,1
69.87004,3084,1,1.668847,3,1.668847,10.68255,1.79769313486e+308,90783920,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,0.00031352,29030070,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,5.91E-05,7285382,1
69.87004,3084,1,1.668847,3,1.668847,10.68255,8.89E-05,36564232,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,1.79769313486e+308,81986705,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,6.70E-05,69654763,-1
69.87004,3084,1,1.668847,3,1.668847,10.68255,0.00017571,19932321,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,7.41E-05,36025721,fair
69.87004,3084,1,1.668847,3,1.668847,10.68255,0.00016522,37052868,fair
0,3134,8270348,2.058392,1,2.058392,2.765893,5.60E-05,32168837,1
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.10796,32168839,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.00047755,32168837,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,2.31E-05,29030070,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.0017121,36564232,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,1.79769313486e+308,81986705,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.00042748,69654763,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.00074077,19932321,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,0.00021982,36025721,fair
26.26761,3155,2.928194,19.84833,1,19.84833,4068.59,1.19E-05,37052868,1
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00035691,45869639,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00033855,32168839,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00022411,32168837,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,1.79769313486e+308,90783920,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,4.29E-05,29030070,-1
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00055718,36564232,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,1.79769313486e+308,81986705,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00034022,69654763,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00049734,19932321,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,0.00016451,36025721,fair
38.92994,3182,1181.675,29.50364,1,29.50364,3155.546,2.69E-05,37052868,1
349.7744,3382,2.06E-05,7.045938,1,7.045938,9.409812,2.12E-05,32168837,1
36,3474,199276.2,10.96049,2,11.30157,423867.6,0.00046372,32168839,fair
36,3474,199276.2,10.96049,2,11.30157,423867.6,0.00019789,32168837,fair
36,3474,199276.2,10.96049,2,11.30157,423867.6,4.91E-05,29030070,-1
36,3474,199276.2,10.96049,2,11.30157,423867.6,0.035965,7285382,fair
36,3474,199276.2,10.96049,2,11.30157,423867.6,0.00043249,36564232,fair
36,3474,199276.2,10.96049,2,11.30157,423867.6,1.79769313486e+308,81986705,fair
36,3474,199276.2,10.96049,2,11.30157,423867.6,3.31E-05,37052868,1
258.2172,3504,382221.5,6.976348,2,7.131486,4.202432,1.88E-05,32168839,-1
258.2172,3504,382221.5,6.976348,2,7.131486,4.202432,2.91E-05,29030070,fair
258.2172,3504,382221.5,6.976348,2,7.131486,4.202432,1.79769313486e+308,81986705,fair
258.2172,3504,382221.5,6.976348,2,7.131486,4.202432,1.31E-05,37052868,1
0,3562,1015347,7.250498,1,7.250498,2.442966,6.01E-05,32168837,1
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,0.16551,32168839,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,3.41E-05,29030070,-1
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,0.00054669,36564232,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,1.79769313486e+308,81986705,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,0.32503,69654763,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,0.48935,19932321,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,0.15909,36025721,fair
496.8889,3578,67.79309,5.756962,2,5.756962,44.40614,2.29E-05,37052868,1
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.13378,32168839,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,1.79769313486e+308,90783920,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.00020146,29030070,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,8.30E-05,36564232,1
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,1.79769313486e+308,81986705,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.00026107,69654763,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.38854,19932321,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.1262,36025721,fair
15.2,3710,2.49E-07,9.979721,1,9.979721,1.96E+15,0.00011611,37052868,-1
309.6384,3764,1822500,5.980963,2,7.988063,36.46646,4.60E-05,32168837,1
110,3786,71.61295,1.503437,1,1.316346,2164.22,0.00057697,32168837,1
270.4043,3835,2.00E+14,15.70501,1,17.55308,1.534345,2.10E-05,32168837,1
23.54545,3836,2761.891,34.98544,1,34.99287,3525.172,4.51E-05,32168837,1
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,0.14184,32168839,fair
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,0.00017691,32168837,fair
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,3.19E-05,29030070,-1
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,0.024213,36564232,fair
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,1.79769313486e+308,81986705,fair
19.55556,3988,474.46,11.15028,2,11.50642,9296.963,2.12E-05,37052868,1
1.5,3996,91554.69,4.961678,2,1.255273,24773.32,3.41E-05,32168837,1
0,4028,0.02731614,7.835968,1,7.835968,1872353,3.60E-05,32168837,1
0,4028,0.02731614,7.835968,1,7.835968,1872353,1.79E-05,45869639,1
0,4028,0.02731614,7.835968,1,7.835968,1872353,3.70E-05,32168839,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,3.60E-05,32168837,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,1.79769313486e+308,90783920,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,0.0091956,29030070,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,3.53E-05,7285382,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,7.30E-05,36564232,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,1.79769313486e+308,81986705,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,5.20E-05,69654763,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,6.89E-05,19932321,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,4.32E-05,36025721,fair
0,4028,0.02731614,7.835968,1,7.835968,1872353,0.0061362,37052868,fair
23.54545,4140,3904083000,41.74447,1,40.1175,4219.743,2.48E-05,32168837,1
23.54545,4140,3904083000,41.74447,1,40.1175,4219.743,2.48E-05,32168837,1
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,1.91E-05,45869639,1
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,3.72E-05,89269801,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,7.70E-05,59072883,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,3.81E-05,32168839,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,5.53E-05,11256941,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,1.79769313486e+308,90783920,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,0.0088291,29030070,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,3.58E-05,7285382,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,7.61E-05,36564232,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,1.79769313486e+308,81986705,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,5.63E-05,69654763,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,0.00013566,19932321,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,9.89E-05,32874610,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,4.72E-05,36025721,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,0.006856,37052868,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,0.18146,32168839,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,1.79769313486e+308,90783920,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,7.51E-05,29030070,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,0.00011182,36564232,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,1.79769313486e+308,81986705,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,0.53558,19932321,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,0.010745,36025721,fair
0,4257,4.19E-07,6.678941,1,6.678941,1.79769313486e+308,4.39E-05,37052868,1
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,3.70E-05,32168837,1
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,1.79769313486e+308,90783920,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,0.010407,29030070,fair
0,4257,2.07E-05,12.25943,1,12.25943,1.305548,3.60E-05,7285382,1
54.84729,4300,3562.153,7.060698,2,8.060698,1.067812,4.22E-05,32168837,1
31.76378,4352,0.161905,20.18674,8,20.18674,32979.51,7.30E-05,32168837,1
51.1,4489,3571,3.551328,1,3.55279,1785.502,4.01E-05,32168837,1
262.2024,4521,386773.3,6.976348,2,7.219468,383.31,1.69E-05,32168839,1
262.2024,4521,386773.3,6.976348,2,7.219468,383.31,3.19E-05,29030070,fair
262.2024,4521,386773.3,6.976348,2,7.219468,383.31,2.31E-05,36564232,-1
262.2024,4521,386773.3,6.976348,2,7.219468,383.31,1.79769313486e+308,81986705,fair
262.2024,4521,386773.3,6.976348,2,7.219468,383.31,2.29E-05,37052868,-1
12.8,4681,7.970703,0.6268961,3,0.6268961,1536.431,0.00033331,32168837,1
12.8,4681,7.921875,0.6215225,3,0.6215225,2239.472,0.00045371,32168837,1
12.8,4681,7.755859,0.602738,3,0.602738,6805.496,0.0078366,32168837,1
12.8,4681,9.046875,1.253546,3,1.253546,6.877087,0.00010943,32168837,1
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,1.69E-05,45869639,1
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,3.29E-05,32168839,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,1.79769313486e+308,90783920,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,3.10E-05,29030070,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,3.19E-05,7285382,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,6.20E-05,36564232,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,1.79769313486e+308,81986705,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,0.00012469,19932321,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,4.41E-05,36025721,fair
561.7257,5171,7.38E-05,8.240137,1,8.240137,6.349324,2.50E-05,37052868,-1
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,1.69E-05,45869639,1
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,4.10E-05,32168839,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,0.15747,29030070,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,3.22E-05,7285382,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,6.01E-05,36564232,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,1.79769313486e+308,81986705,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,0.00012302,19932321,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,4.01E-05,36025721,fair
561.7257,5177,0.001126949,6.058414,1,6.058414,165.0752,0.15619,37052868,fair
496.4013,5315,300005,6,2,5.309361,2.114725,7.80E-05,32168839,fair
496.4013,5315,300005,6,2,5.309361,2.114725,3.60E-05,29030070,fair
496.4013,5315,300005,6,2,5.309361,2.114725,0.0023406,36564232,fair
496.4013,5315,300005,6,2,5.309361,2.114725,1.79769313486e+308,81986705,fair
496.4013,5315,300005,6,2,5.309361,2.114725,5.20E-05,69654763,fair
496.4013,5315,300005,6,2,5.309361,2.114725,4.89E-05,19932321,fair
496.4013,5315,300005,6,2,5.309361,2.114725,4.91E-05,36025721,fair
496.4013,5315,300005,6,2,5.309361,2.114725,2.00E-05,37052868,1
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,7.01E-05,32168839,fair
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,3.60E-05,29030070,1
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,6.20E-05,36564232,fair
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,1.79769313486e+308,81986705,fair
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,4.29E-05,69654763,-1
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,6.79E-05,19932321,fair
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,7.08E-05,36025721,fair
497.1564,5351,29137.14,10.34716,2,11.61732,47.95203,2.79E-05,37052868,1
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,0.17685,32168839,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,3.70E-05,29030070,-1
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,0.0041909,36564232,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,1.79769313486e+308,81986705,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,0.0018761,69654763,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,0.0023279,19932321,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,0.0011699,36025721,fair
481.8226,5590,91.72601,22.16061,1,22.16061,5.401781,2.79E-05,37052868,1
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.16029,32168839,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.00015116,29030070,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.0082748,36564232,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,1.79769313486e+308,81986705,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.001055,69654763,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.0075285,19932321,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,0.00023365,36025721,fair
460.4944,5936,18.28359,279.5846,2,279.5846,14.3367,7.99E-05,37052868,1
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.16217,32168839,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.00027442,29030070,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.0013561,36564232,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,1.79769313486e+308,81986705,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.0013366,69654763,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.98326,19932321,fair
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.00021863,36025721,-1
460.6535,5939,416.67,303.2439,2,303.2439,242.7184,0.0001471,37052868,1
461.025,5944,11.98922,295.1998,2,295.1998,10.20154,0.00032997,32168837,1
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.15807,32168839,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.00012803,29030070,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.0072548,36564232,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,1.79769313486e+308,81986705,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.0006125,69654763,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.007678,19932321,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,0.00019288,36025721,fair
460.5644,5968,9.457435,238.6169,2,238.6169,5.746427,7.30E-05,37052868,1
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,0.15829,32168839,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,0.00012732,29030070,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,0.0056841,36564232,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,1.79769313486e+308,81986705,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,0.00073647,69654763,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,1.0903,19932321,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,0.00018191,36025721,fair
460.5337,5968,13.70201,286.7016,2,286.7016,10.8446,6.49E-05,37052868,1
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.1638,32168839,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.00014758,29030070,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.001081,36564232,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,1.79769313486e+308,81986705,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.0008378,69654763,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.95318,19932321,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,0.00020385,36025721,fair
460.3435,5972,27.57289,256.185,2,256.185,16.26743,7.99E-05,37052868,1
460.3435,5972,22.97474,185.5701,2,185.5701,13.47021,0.00051498,32168837,1
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.15893,32168839,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.00031638,32168837,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.00011802,29030070,-1
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.0054977,36564232,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,1.79769313486e+308,81986705,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.00073004,69654763,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,0.00042415,19932321,fair
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,9.80E-05,36025721,-1
460.3435,5976,5.727394,100.9417,2,100.9417,5.147276,7.49E-05,37052868,1
460.3435,5976,5.727393,77.12202,2,77.12202,6.203417,0.00031781,32168837,1
460.3435,5976,5.727811,77.12051,2,77.12051,5.147601,0.15943,32168839,fair
460.3435,5976,5.727811,77.12051,2,77.12051,5.147601,0.00023365,32168837,fair
