38,z,hptrf,Hermitian,packed,http://www.netlib.org/lapack/complex16/zhptrf.f,computes the factorization of a complex Hermitian packed matrix using the Bunch-Kaufman diagonal pivoting method,118
39,c,sptrf,symmetric,packed,http://www.netlib.org/lapack/complex/csptrf.f,computes the factorization of a complex symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,119
40,z,sptrf,symmetric,packed,http://www.netlib.org/lapack/complex16/zsptrf.f,computes the factorization of a complex symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,120
41,s,pftrf,SPD,full,http://www.netlib.org/lapack/single/spftrf.f,computes the Cholesky factorization of a real Hermitian positive definite matrix; RFP format,361
42,d,pftrf,SPD,full,http://www.netlib.org/lapack/double/dpftrf.f,computes the Cholesky factorization of a real Hermitian positive definite matrix; RFP format,362
43,c,pftrf,HPD,full,http://www.netlib.org/lapack/complex/cpftrf.f,computes the Cholesky factorization of a complex Hermitian positive definite matrix; RFP format,363
44,z,pftrf,HPD,full,http://www.netlib.org/lapack/complex16/zpftrf.f,computes the Cholesky factorization of a complex Hermitian positive definite matrix; RFP format,364
45,s,pstrf,semidefinite,full,http://www.netlib.org/lapack/single/spstrf.f,computes the Cholesky factorization with complete pivoting of a real Hermitian positive semidefinite matrix,365
46,d,pstrf,semidefinite,full,http://www.netlib.org/lapack/double/dpstrf.f,computes the Cholesky factorization with complete pivoting of a real Hermitian positive semidefinite matrix,366
47,c,pstrf,semidefinite,full,http://www.netlib.org/lapack/complex/cpstrf.f,computes the Cholesky factorization with complete pivoting of a complex Hermitian positive semidefinite matrix,367
48,z,pstrf,semidefinite,full,http://www.netlib.org/lapack/complex16/zpstrf.f,computes the Cholesky factorization with complete pivoting of a complex Hermitian positive semidefinite matrix,368
