lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared,solver,matrix_name,solver_time,default_time,Time Difference
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,36564233,hydr1c_A_71,0.026564,0.00021,12549.52 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,36564232,hydr1c_A_71,0.000281,0.00021,33.81 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,81986705,hydr1c_A_71,1.79769313486E308,0.00021,inf % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,69654763,hydr1c_A_71,0.000171,0.00021,-18.57 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,38678401,hydr1c_A_71,0.019717,0.00021,9289.05 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,44114476,hydr1c_A_71,0.765562,0.00021,364453.33 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,36564235,hydr1c_A_71,0.030342,0.00021,14348.57 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,85490472,hydr1c_A_71,0.053379,0.00021,25318.57 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9618,2854849,2406.893,24794,0,5307,2269721,1004030,4535,19420,0,0.034775,-4473697,0,0,2236850,6116216,6114581,0,451.3334,29.17585,184.5869,0,24794,2386,5307,0.5,184.5869,2,1,26.63972,5308,0,0,6,0.216746,2.519657,8647321,9868,7949,2954849,0,180.7404,240,0,14933270,2236850,729.0283,100000,178.1289,8648480,4473697,8647323,489.1295,5308,-20000880000,37052869,hydr1c_A_71,0.014818,0.00021,6956.19 % more time of default solver time
0,2836,5,0,0,1481,11,0,5,-428.9944,0,4741,740794.8,1307.649,14241,0,2481,741299.6,262322.2,2836,11356,0,0.002918,-742044.3,0,0,598477.7,3811713,3811713,0,236.7988,13.80673,8.279591,0,14241,1491,2481,0.5,6.279591,2,0,10.67681,2837,0,0,6,0.202584,0.137924,5390575,6663,4487,741299.9,0,1.07792,240,0,3724492,598477.7,491.4961,479.2999,-12.85996,5390577,742044.3,5390577,416.1105,2837,3558.654,32168839,extr1,0.013004,0.013004,0.0 % less time of default solver time
0,2836,5,0,0,1481,11,0,5,-428.9944,0,4741,740794.8,1307.649,14241,0,2481,741299.6,262322.2,2836,11356,0,0.002918,-742044.3,0,0,598477.7,3811713,3811713,0,236.7988,13.80673,8.279591,0,14241,1491,2481,0.5,6.279591,2,0,10.67681,2837,0,0,6,0.202584,0.137924,5390575,6663,4487,741299.9,0,1.07792,240,0,3724492,598477.7,491.4961,479.2999,-12.85996,5390577,742044.3,5390577,416.1105,2837,3558.654,36564232,extr1,0.000234,0.013004,-98.2 % less time of default solver time
0,2836,5,0,0,1481,11,0,5,-428.9944,0,4741,740794.8,1307.649,14241,0,2481,741299.6,262322.2,2836,11356,0,0.002918,-742044.3,0,0,598477.7,3811713,3811713,0,236.7988,13.80673,8.279591,0,14241,1491,2481,0.5,6.279591,2,0,10.67681,2837,0,0,6,0.202584,0.137924,5390575,6663,4487,741299.9,0,1.07792,240,0,3724492,598477.7,491.4961,479.2999,-12.85996,5390577,742044.3,5390577,416.1105,2837,3558.654,37052870,extr1,0.009891,0.013004,-23.94 % less time of default solver time
0,2836,5,0,0,1481,11,0,5,-428.9944,0,4741,740794.8,1307.649,14241,0,2481,741299.6,262322.2,2836,11356,0,0.002918,-742044.3,0,0,598477.7,3811713,3811713,0,236.7988,13.80673,8.279591,0,14241,1491,2481,0.5,6.279591,2,0,10.67681,2837,0,0,6,0.202584,0.137924,5390575,6663,4487,741299.9,0,1.07792,240,0,3724492,598477.7,491.4961,479.2999,-12.85996,5390577,742044.3,5390577,416.1105,2837,3558.654,37052868,extr1,0.009404,0.013004,-27.68 % less time of default solver time
0,100,8,0,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,0,100,252.0465,148.8638,100,0,0,16.40549,-0.000155,0,0,252.0465,15.81969,2505.744,0,167.7161,0.922781,160790.2,0,87025,9801,100,1,160790.2,4,2,0.960462,9801,0,0,8,1,17.38965,22.37242,38612,9,167.7356,0,22407.62,18,0,10920.05,2.685537,83.8543,0,83.86179,2505.794,252.0466,22.37242,167.7161,9801,6278503,32168839,t2d_q4_A_18,0.3368,0.3368,0.0 % less time of default solver time
0,100,8,0,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,0,100,260.3186,160.9793,100,0,0,16.49591,0,0,0,0,0,0,0,213.1836,1.043735,161676.4,0,87025,9801,100,1,161676.4,4,2,1.058807,9801,0,0,8,0,17.76725,23.40448,38612,9,213.213,0,28400.68,31,0,10920.05,0,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,0,32168839,t2d_q9_A_19,0.00645,0.00645,0.0 % less time of default solver time
0,100,8,0,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,0,100,260.3186,160.9793,100,0,0,16.49591,0,0,0,0,0,0,0,213.1836,1.043735,161676.4,0,87025,9801,100,1,161676.4,4,2,1.058807,9801,0,0,8,0,17.76725,23.40448,38612,9,213.213,0,28400.68,31,0,10920.05,0,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,0,69654763,t2d_q9_A_19,0.007015,0.00645,8.76 % more time of default solver time
0,16923,32,0,0,20,62,0,32,10.79011,0,295835,5.377349,6125.161,553562,0,16914,19.2483,13.05886,16923,371113,0,0.323302,-19.25025,0,0,19.12197,545.0477,566.2468,0,10.79011,19.79436,5586.979,0,553562,17281,16914,0.454546,-282.6798,8,0,19.79436,17281,0,0,23,0.329591,1.095932,717.4063,240446,14047,13.06932,0,1.404683,11,0,88469980,18.91825,10.40559,7.673855,0.384492,785.9468,19.25025,770.8138,10.79011,17281,23558.54,32168839,e40r0100,0.001481,0.001481,0.0 % less time of default solver time
0,16923,32,0,0,20,62,0,32,10.79011,0,295835,5.377349,6125.161,553562,0,16914,19.2483,13.05886,16923,371113,0,0.323302,-19.25025,0,0,19.12197,545.0477,566.2468,0,10.79011,19.79436,5586.979,0,553562,17281,16914,0.454546,-282.6798,8,0,19.79436,17281,0,0,23,0.329591,1.095932,717.4063,240446,14047,13.06932,0,1.404683,11,0,88469980,18.91825,10.40559,7.673855,0.384492,785.9468,19.25025,770.8138,10.79011,17281,23558.54,36564232,e40r0100,0.000948,0.001481,-35.99 % less time of default solver time
0,900,6,0,0,25230,7,1,6,0.208097,0,75552,0.25229,593.2381,177168,0,900,0.337057,0.252342,900,0,0,0.057352,-0.343443,0,0,0.278814,1.189286,10.37216,0,0.208097,6.527448,1494.811,0,177168,26064,900,1,1494.811,4,2,6.527448,26064,0,0,6,1,0.015029,1.681904,75552,21,0.268008,0,3957.661,10,0,870784.1,0.175104,0.10402,0,0.104073,10.44012,0.408421,1.681904,0.208097,26064,106.1673,32168839,wang3,0.024596,0.024596,0.0 % less time of default solver time
0,900,6,0,0,25230,7,1,6,0.208097,0,75552,0.25229,593.2381,177168,0,900,0.337057,0.252342,900,0,0,0.057352,-0.343443,0,0,0.278814,1.189286,10.37216,0,0.208097,6.527448,1494.811,0,177168,26064,900,1,1494.811,4,2,6.527448,26064,0,0,6,1,0.015029,1.681904,75552,21,0.268008,0,3957.661,10,0,870784.1,0.175104,0.10402,0,0.104073,10.44012,0.408421,1.681904,0.208097,26064,106.1673,36564232,wang3,0.027134,0.024596,10.32 % more time of default solver time
0,14761,84,0,0,2,1051,0,84,63670.43,0,1910306,4.6E+11,7534.972,1938980,0,20403,4.12E+11,546079600,14761,1915645,0,0.003582,-6.47E+11,0,0,3.24E+11,3.26E+11,3.26E+11,0,63670.43,26.04305,81.80479,0,1938980,23,20403,0.5,-63.7717,2,0,33.68628,22835,0,0,13,0.012035,0.248443,4.6E+11,5839,15367,4.6E+11,0,5.967977,240,0,32144710,3.24E+11,63670.42,62074.04,-0.029953,4.6E+11,6.47E+11,4.6E+11,63670.43,22835,2190.277,32168839,Zd_Jac3,0.004462,0.004462,0.0 % less time of default solver time
0,14761,84,0,0,2,1051,0,84,63670.43,0,1910306,4.6E+11,7534.972,1938980,0,20403,4.12E+11,546079600,14761,1915645,0,0.003582,-6.47E+11,0,0,3.24E+11,3.26E+11,3.26E+11,0,63670.43,26.04305,81.80479,0,1938980,23,20403,0.5,-63.7717,2,0,33.68628,22835,0,0,13,0.012035,0.248443,4.6E+11,5839,15367,4.6E+11,0,5.967977,240,0,32144710,3.24E+11,63670.42,62074.04,-0.029953,4.6E+11,6.47E+11,4.6E+11,63670.43,22835,2190.277,29030070,Zd_Jac3,0.00475,0.004462,6.45 % more time of default solver time
0,14761,84,0,0,2,1051,0,84,63670.43,0,1910306,4.6E+11,7534.972,1938980,0,20403,4.12E+11,546079600,14761,1915645,0,0.003582,-6.47E+11,0,0,3.24E+11,3.26E+11,3.26E+11,0,63670.43,26.04305,81.80479,0,1938980,23,20403,0.5,-63.7717,2,0,33.68628,22835,0,0,13,0.012035,0.248443,4.6E+11,5839,15367,4.6E+11,0,5.967977,240,0,32144710,3.24E+11,63670.42,62074.04,-0.029953,4.6E+11,6.47E+11,4.6E+11,63670.43,22835,2190.277,69654763,Zd_Jac3,0.006726,0.004462,50.74 % more time of default solver time
0,14761,84,0,0,2,1051,0,84,63670.43,0,1910306,4.6E+11,7534.972,1938980,0,20403,4.12E+11,546079600,14761,1915645,0,0.003582,-6.47E+11,0,0,3.24E+11,3.26E+11,3.26E+11,0,63670.43,26.04305,81.80479,0,1938980,23,20403,0.5,-63.7717,2,0,33.68628,22835,0,0,13,0.012035,0.248443,4.6E+11,5839,15367,4.6E+11,0,5.967977,240,0,32144710,3.24E+11,63670.42,62074.04,-0.029953,4.6E+11,6.47E+11,4.6E+11,63670.43,22835,2190.277,36025721,Zd_Jac3,0.012741,0.004462,185.54 % more time of default solver time
0,565,24,0,10587,6614,211,0,24,24425140,0,257137,4.82E+11,280.8856,531826,0,592,4.24E+11,265226500,565,326656,0,74344.65,-6.88E+11,0,0,3.44E+11,3.41E+11,3.41E+11,0,21558380,21.95572,1634244000,0,531826,21982,592,0.608696,1075262000,1,0,22.47418,21982,0,0,50,0.385784,3352426,4.83E+11,252707,1119,4.83E+11,1,410.9239,69,0,202954.5,3.44E+11,254172200,882303.4,-9086112,4.83E+11,6.88E+11,4.83E+11,245086100,21982,3.03E+17,32168839,std1_Jac3_db,0.001126,0.001126,0.0 % less time of default solver time
0,565,24,0,10587,6614,211,0,24,24425140,0,257137,4.82E+11,280.8856,531826,0,592,4.24E+11,265226500,565,326656,0,74344.65,-6.88E+11,0,0,3.44E+11,3.41E+11,3.41E+11,0,21558380,21.95572,1634244000,0,531826,21982,592,0.608696,1075262000,1,0,22.47418,21982,0,0,50,0.385784,3352426,4.83E+11,252707,1119,4.83E+11,1,410.9239,69,0,202954.5,3.44E+11,254172200,882303.4,-9086112,4.83E+11,6.88E+11,4.83E+11,245086100,21982,3.03E+17,11256941,std1_Jac3_db,0.000797,0.001126,-29.22 % less time of default solver time
0,565,24,0,10587,6614,211,0,24,24425140,0,257137,4.82E+11,280.8856,531826,0,592,4.24E+11,265226500,565,326656,0,74344.65,-6.88E+11,0,0,3.44E+11,3.41E+11,3.41E+11,0,21558380,21.95572,1634244000,0,531826,21982,592,0.608696,1075262000,1,0,22.47418,21982,0,0,50,0.385784,3352426,4.83E+11,252707,1119,4.83E+11,1,410.9239,69,0,202954.5,3.44E+11,254172200,882303.4,-9086112,4.83E+11,6.88E+11,4.83E+11,245086100,21982,3.03E+17,36564232,std1_Jac3_db,0.001137,0.001126,0.98 % more time of default solver time
0,565,24,0,10587,6614,211,0,24,24425140,0,257137,4.82E+11,280.8856,531826,0,592,4.24E+11,265226500,565,326656,0,74344.65,-6.88E+11,0,0,3.44E+11,3.41E+11,3.41E+11,0,21558380,21.95572,1634244000,0,531826,21982,592,0.608696,1075262000,1,0,22.47418,21982,0,0,50,0.385784,3352426,4.83E+11,252707,1119,4.83E+11,1,410.9239,69,0,202954.5,3.44E+11,254172200,882303.4,-9086112,4.83E+11,6.88E+11,4.83E+11,245086100,21982,3.03E+17,69654763,std1_Jac3_db,0.00418,0.001126,271.23 % more time of default solver time
0,565,24,0,10587,6614,211,0,24,24425140,0,257137,4.82E+11,280.8856,531826,0,592,4.24E+11,265226500,565,326656,0,74344.65,-6.88E+11,0,0,3.44E+11,3.41E+11,3.41E+11,0,21558380,21.95572,1634244000,0,531826,21982,592,0.608696,1075262000,1,0,22.47418,21982,0,0,50,0.385784,3352426,4.83E+11,252707,1119,4.83E+11,1,410.9239,69,0,202954.5,3.44E+11,254172200,882303.4,-9086112,4.83E+11,6.88E+11,4.83E+11,245086100,21982,3.03E+17,36025721,std1_Jac3_db,0.007153,0.001126,535.26 % more time of default solver time
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,32168839,wang4,0.018522,0.018522,0.0 % less time of default solver time
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,36564232,wang4,0.022604,0.018522,22.04 % more time of default solver time
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,69654763,wang4,0.024974,0.018522,34.83 % more time of default solver time
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,36025721,wang4,0.019812,0.018522,6.96 % more time of default solver time
0,100,8,0,0,99,9,1,8,60418.4,0,38612,49223.42,66.22222,87025,0,100,91833.2,49223.73,100,0,0,1683.587,-90.24792,0,0,0,0,0,0,60147.19,1.096194,16500840,0,87025,9801,100,1,16500840,4,2,1.393384,9801,0,0,8,0,3695.628,9198.523,38612,9,60449.83,0,192450.7,31,0,10920.05,0,30209.04,0,30209.36,424689.8,91923.45,0,60418.4,9801,0,32168839,t2d_q4_A_43,0.006026,0.006026,0.0 % less time of default solver time
0,100,8,0,0,99,9,1,8,60418.4,0,38612,49223.42,66.22222,87025,0,100,91833.2,49223.73,100,0,0,1683.587,-90.24792,0,0,0,0,0,0,60147.19,1.096194,16500840,0,87025,9801,100,1,16500840,4,2,1.393384,9801,0,0,8,0,3695.628,9198.523,38612,9,60449.83,0,192450.7,31,0,10920.05,0,30209.04,0,30209.36,424689.8,91923.45,0,60418.4,9801,0,69654763,t2d_q4_A_43,0.006476,0.006026,7.47 % more time of default solver time
0,100,8,0,0,99,9,1,8,167157.1,0,38612,10485.96,66.22222,87025,0,100,261583.9,132075.6,100,0,0,2530.451,-540.2389,0,0,0,0,0,0,165957,1.103877,24800950,0,87025,9801,100,1,24800950,4,2,1.406217,9801,0,0,8,0,8105.987,30315.3,38612,9,167297.2,0,1.374764,37,0,10920.05,0,22783.74,0,144373.4,886489.6,262124.1,0,167157.1,9801,0,32168839,t2d_q4_A_41,0.006019,0.006019,0.0 % less time of default solver time
0,109,3,0,0,1,8,0,3,-43.87414,0,197,18673610,63.71242,527,0,147,18672110,7.231636,109,0,0,0,-19023930,0,0,0,0,0,0,2.690689,21.03124,0,0,527,0,147,0.6,0,2,10,21.03124,156,0,0,4,0,0,19453760,174,153,18673660,0,20.16326,65,0,10121.59,0,41.73428,42.82662,-2.139868,19453760,19023930,0,39.59441,156,0,32168839,west0156,0.000014,0.000014,0.0 % less time of default solver time
0,109,3,0,0,1,8,0,3,-43.87414,0,197,18673610,63.71242,527,0,147,18672110,7.231636,109,0,0,0,-19023930,0,0,0,0,0,0,2.690689,21.03124,0,0,527,0,147,0.6,0,2,10,21.03124,156,0,0,4,0,0,19453760,174,153,18673660,0,20.16326,65,0,10121.59,0,41.73428,42.82662,-2.139868,19453760,19023930,0,39.59441,156,0,36564232,west0156,0.000023,0.000014,64.29 % more time of default solver time
0,33784,2,0,25531,83,304,1,2,1,0,35796,13.91799,14124.42,73249,0,8250,2,13.2008,33784,39276,0,0.999824,-246.7492,0,0,125.3745,112.5904,215.6504,0,1,5,33827.05,0,73249,33833,8250,1,33827.05,1,2,5,33833,0,0,5,0.463802,0.005403,159.1792,3620,22793,15.6251,1,8.274896,57,0,99566070,124.3745,0.750404,0.687365,0.956703,243.2728,248.7492,159.2268,1.707107,33833,33828.49,32168839,poli4,0.002707,0.002707,0.0 % less time of default solver time
0,1087,4,0,0,4,12,0,4,-0.953546,0,1927,29134.2,497.1564,5351,0,929,29137.14,28.59275,1087,4200,0,0.000052,-29166.82,0,0,14583.41,20601.75,20601.75,0,0.049581,10.34716,0.056683,0,5351,563,929,0.475,-0.056683,2,-1,11.61732,1089,0,0,6,0.2151,0.001715,29135.27,2335,1643,29135.15,0,47.95203,240,0,530612.5,14583.41,0.852231,0.895546,-0.101315,29135.27,29166.82,29135.27,0.750916,1089,0.003501,32168839,b_dyn,0.00007,0.00007,0.0 % less time of default solver time
0,1087,4,0,0,4,12,0,4,-0.953546,0,1927,29134.2,497.1564,5351,0,929,29137.14,28.59275,1087,4200,0,0.000052,-29166.82,0,0,14583.41,20601.75,20601.75,0,0.049581,10.34716,0.056683,0,5351,563,929,0.475,-0.056683,2,-1,11.61732,1089,0,0,6,0.2151,0.001715,29135.27,2335,1643,29135.15,0,47.95203,240,0,530612.5,14583.41,0.852231,0.895546,-0.101315,29135.27,29166.82,29135.27,0.750916,1089,0.003501,36564232,b_dyn,0.000062,0.00007,-11.43 % less time of default solver time
0,1087,4,0,0,4,12,0,4,-0.953546,0,1927,29134.2,497.1564,5351,0,929,29137.14,28.59275,1087,4200,0,0.000052,-29166.82,0,0,14583.41,20601.75,20601.75,0,0.049581,10.34716,0.056683,0,5351,563,929,0.475,-0.056683,2,-1,11.61732,1089,0,0,6,0.2151,0.001715,29135.27,2335,1643,29135.15,0,47.95203,240,0,530612.5,14583.41,0.852231,0.895546,-0.101315,29135.27,29166.82,29135.27,0.750916,1089,0.003501,36025721,b_dyn,0.000071,0.00007,1.43 % more time of default solver time
0,1087,4,0,0,4,12,0,4,-0.953546,0,1927,29134.2,497.1564,5351,0,929,29137.14,28.59275,1087,4200,0,0.000052,-29166.82,0,0,14583.41,20601.75,20601.75,0,0.049581,10.34716,0.056683,0,5351,563,929,0.475,-0.056683,2,-1,11.61732,1089,0,0,6,0.2151,0.001715,29135.27,2335,1643,29135.15,0,47.95203,240,0,530612.5,14583.41,0.852231,0.895546,-0.101315,29135.27,29166.82,29135.27,0.750916,1089,0.003501,37052868,b_dyn,0.012916,0.00007,18351.43 % more time of default solver time
0,76,27,0,330,10,41,0,27,-4.388506,0,106763,4.438016,57.75926,328323,0,142,9.07655,5.629699,76,0,0,0.693736,-9.769133,0,0,0,0,0,0,2.34854,19.87968,8137.518,0,328323,11730,142,0.291667,-3510.278,1,0,19.87968,11730,0,0,21,0,0.884294,111.6589,209830,54,6.572719,0,4.419455,48,0,11117.28,0,3.904626,2.860905,-1.360614,190.7227,9.769133,0,2.34854,11730,0,32168839,inlet,0.000568,0.000568,0.0 % less time of default solver time
0,76,27,0,330,10,41,0,27,-4.388506,0,106763,4.438016,57.75926,328323,0,142,9.07655,5.629699,76,0,0,0.693736,-9.769133,0,0,0,0,0,0,2.34854,19.87968,8137.518,0,328323,11730,142,0.291667,-3510.278,1,0,19.87968,11730,0,0,21,0,0.884294,111.6589,209830,54,6.572719,0,4.419455,48,0,11117.28,0,3.904626,2.860905,-1.360614,190.7227,9.769133,0,2.34854,11730,0,69654763,inlet,0.004278,0.000568,653.17 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9622,2903055,2407.734,24809,0,5307,2306860,939970.9,4535,0,0,0.034835,-4548316,0,0,0,0,0,0,0,28.73782,184.9063,0,24809,2386,5307,0.483333,184.9063,2,1,26.20832,5308,0,0,6,0,2.52404,8698384,9879,7952,3003055,0,199.3481,240,0,14946190,0,662.3,100000,-38.449,8699536,4548316,0,490.1379,5308,0,32168839,hydr1c_A_39,0.000352,0.000352,0.0 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9622,2903055,2407.734,24809,0,5307,2306860,939970.9,4535,0,0,0.034835,-4548316,0,0,0,0,0,0,0,28.73782,184.9063,0,24809,2386,5307,0.483333,184.9063,2,1,26.20832,5308,0,0,6,0,2.52404,8698384,9879,7952,3003055,0,199.3481,240,0,14946190,0,662.3,100000,-38.449,8699536,4548316,0,490.1379,5308,0,29030070,hydr1c_A_39,0.0006,0.000352,70.45 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9622,2903055,2407.734,24809,0,5307,2306860,939970.9,4535,0,0,0.034835,-4548316,0,0,0,0,0,0,0,28.73782,184.9063,0,24809,2386,5307,0.483333,184.9063,2,1,26.20832,5308,0,0,6,0,2.52404,8698384,9879,7952,3003055,0,199.3481,240,0,14946190,0,662.3,100000,-38.449,8699536,4548316,0,490.1379,5308,0,36564232,hydr1c_A_39,0.000283,0.000352,-19.6 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9622,2903055,2407.734,24809,0,5307,2306860,939970.9,4535,0,0,0.034835,-4548316,0,0,0,0,0,0,0,28.73782,184.9063,0,24809,2386,5307,0.483333,184.9063,2,1,26.20832,5308,0,0,6,0,2.52404,8698384,9879,7952,3003055,0,199.3481,240,0,14946190,0,662.3,100000,-38.449,8699536,4548316,0,490.1379,5308,0,81986705,hydr1c_A_39,1.79769313486E308,0.000352,inf % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9622,2903055,2407.734,24809,0,5307,2306860,939970.9,4535,0,0,0.034835,-4548316,0,0,0,0,0,0,0,28.73782,184.9063,0,24809,2386,5307,0.483333,184.9063,2,1,26.20832,5308,0,0,6,0,2.52404,8698384,9879,7952,3003055,0,199.3481,240,0,14946190,0,662.3,100000,-38.449,8699536,4548316,0,490.1379,5308,0,37052868,hydr1c_A_39,0.00031,0.000352,-11.93 % less time of default solver time
0,100,8,0,0,99,9,1,8,30.25884,0,38612,25.07597,66.22222,87025,0,100,36.94624,25.07946,100,0,0,5.403367,0,0,0,0,0,0,0,30.25884,1.039372,52958.4,0,87025,9801,100,1,52958.4,4,2,1.047308,9801,0,0,8,0,2.857399,3.03247,38612,9,30.26015,0,8671.071,30,0,10920.05,0,15.12768,0,15.13117,641.2287,36.82602,0,30.25884,9801,0,59072883,t2d_q4_A_10,0.006295,0.006607,-4.72 % less time of default solver time
