% Generated on 2016-04-04 11:32:04,  Kanika.local: /Users/kanikas/Documents/Lighthouse_Github/lighthouse/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss-moose -n solvers_anamod -b 30 -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, solver, class
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.00024295,"26415433",1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.0010657,"69654762",-1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.0011239,"80361467",-1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.000911,"38678401",-1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.000911,"38678402",-1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.0009172,"38678403",-1
0,3,7,0,106,6,1,5,97.81513,0,50001,0.0003975417,1.714286,120004,3.125009,0,3,249.7136,1.138491,3,120004,0,84.21891,-17.77863,0,0,50001,0,74.87576,16.9625,1684547.0,0,20002,3,1.0,1684547.0,4,2,16.26353,20002,0,6,78.71124,1.710223e-10,0,200.3364,228.0796,0,6.938776,15,113.4708,0,114.6092,17014.2,249.7136,0,228.0807,20002,5,0.00072575,"36025721",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00071096,"7285384",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00071812,"59072884",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00072908,"30870721",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00071096,"30870720",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0014398,"49834418",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0010152,"43373444",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0074217,"91068411",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.007457,"91068410",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0074258,"91068408",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,1.79769313486e+308,"90783920",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00071478,"99720138",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00024295,"26415433",1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0010674,"69654762",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0010722,"80361466",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.0011222,"80361467",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00090599,"38678401",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00091505,"38678402",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00090981,"38678403",-1
0,3,7,0,3338,6,1,5,82.44409,0,50001,30.56659,1.714286,120004,4.262965,0,3,88.44061,31.59112,3,120004,0,34.20927,-5.480258,0,0,50001,0,82.44409,16.85731,684253.8,0,20002,3,1.0,684253.8,4,2,16.85731,20002,0,6,29.73564,6.701232e-11,0,80.46968,82.44409,0,6.938776,22,40.70978,0,41.73431,6489.301,88.44061,0,82.44409,20002,5,0.00072098,"36025721",-1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00072527,"7285384",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00072217,"30870721",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00072622,"30870720",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.001421,"49834418",-1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,1.79769313486e+308,"90783920",-1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00072789,"99720138",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.0010681,"69654762",-1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.0010676,"80361467",-1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00090814,"38678401",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.0009141,"38678402",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00091481,"38678403",1
0,3,7,0,1,6,1,5,69778710.0,0,50001,0,1.714286,120004,119.4263,0,3,69881370.0,0,3,120004,0,9268241.0,-293539.5,0,0,50001,0,69778710.0,8.207715,1.853834e+11,0,20002,3,1.0,1.853834e+11,4,2,5.151853,20002,0,6,12649820.0,16718610.0,0,1.004895,0,0,6.938776,8,34882320.0,0,34882320.0,2716379000.0,70141140.0,0,69778710.0,20002,5,0.00071907,"36025721",1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00071478,"7285384",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00072193,"59072884",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00072026,"30870721",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00071621,"30870720",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.0014458,"49834418",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.0074022,"91068408",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,1.79769313486e+308,"90783920",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00071526,"99720138",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.000247,"26415433",1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.001081,"69654762",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.0011201,"80361466",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00090885,"38678401",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00091982,"38678402",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00091195,"38678403",-1
0,3,7,0,1262,6,1,5,105.954,0,50001,0.0003602505,1.714286,120004,4.687504,0,3,248.5569,1.504409,3,120004,0,87.12503,-17.33477,0,0,50001,0,78.09573,16.97473,1742675.0,0,20002,3,1.0,1742675.0,4,2,16.97473,20002,0,6,80.45681,1.69031e-10,0,152.3808,229.2423,0,6.938776,12,113.8691,0,115.3735,17390.13,248.5569,0,229.2433,20002,5,0.00071621,"36025721",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.00072408,"7285384",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.00072193,"30870721",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.00071716,"30870720",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.0014307,"49834418",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.0076199,"91068411",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.0074356,"91068408",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,1.79769313486e+308,"90783920",-1
0,3,7,0,3338,6,1,5,82.48983,0,50001,5.94883e-07,1.714286,120004,4.262967,0,3,88.72365,1.024537,3,120004,0,34.20913,-5.50356,0,0,50001,0,82.48983,16.85731,684251.1,0,20002,3,1.0,684251.1,4,2,16.85731,20002,0,6,29.73551,6.679283e-11,0,80.51432,82.48983,0,6.938776,21,40.73265,0,41.75718,6489.275,88.72365,0,82.48983,20002,5,0.00072122,"99720138",-1
