avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver, class
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.00015306,69654763,1
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.01888522,32168840,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.0129337,69654760,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.02936611,37052870,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.03102324,37052871,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.03409836,19932323,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.03230547,80361466,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.02482849,80361464,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.159054,80361465,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.5286047,1216556,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.0223972,38678401,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.704527,44114476,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.02445344,36025721,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.03820864,75830647,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.07445549,85490472,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.02128284,37052869,fair
793.8216,4.910904,270.5304,2,270.5304,164.5511,0.00018263,37052868,1
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.1149972,45869638,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.67602,59072883,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.02776038,36025723,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,17.31513,44526267,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,8.92E-05,32168839,1
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.01083787,57331598,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.02891499,32168837,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.07339554,88865078,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.00013065,11256941,-1
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.02122076,95762353,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.08098263,47942864,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.06205874,47942866,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.176017,82456576,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.0003376,29030070,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.03431449,29030072,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.00012589,36564232,-1
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.01820776,7285383,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,1.79769313486e+308,81986705,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.01339052,29553942,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.00015402,69654763,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.03045892,69654762,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.01857453,19932322,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.55687,32874610,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.4950083,44114478,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.00011683,36025721,1
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.07377061,85490471,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.04115232,18524981,fair
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.00018096,37052868,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00026917,32168839,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.09840599,47942866,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00033617,29030070,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00053573,36564232,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,1.79769313486e+308,81986705,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00025606,69654763,fair
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.00012016,36025721,1
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.02769588,37052868,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.03282761,91036839,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02968384,89269804,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02324442,7285384,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.09432459,17734818,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.00017381,32168839,1
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.05465793,88865079,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.03212666,11256941,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02098138,75830644,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.01339772,18868444,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.00033784,29030070,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,20.90218,26415433,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.03926833,36564232,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,1.79769313486e+308,81986705,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02665871,29553943,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.00015211,69654763,1
793.8216,1.904575,215.6511,2,215.6511,64.03587,22.92202,32874609,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02373816,38678402,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02864778,38678403,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.03630319,36564235,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.02738233,75830646,fair
793.8216,1.904575,215.6511,2,215.6511,64.03587,0.00017691,37052868,1
793.8216,1.663771,98.94544,2,98.94544,95.33964,1.262664,45869637,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.08994586,17734818,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.00050378,32168839,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.01126684,32168838,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02776914,11256943,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.03600284,42851841,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.03100608,85483012,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,4.643435,5890862,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.01876614,18868443,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.01372055,18868442,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.00033307,29030070,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.06324602,85490469,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02437075,30870722,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.00048709,36564232,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,1.79769313486e+308,81986705,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02073866,69654761,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.0002532,69654763,-1
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02153828,37052870,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02931602,37052871,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02455646,80361464,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,4.976136,1216556,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.2029855,44114476,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.04799148,36564235,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.02542082,75830646,fair
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.00018477,37052868,1
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.08944192,47942867,fair
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.02692701,30870721,fair
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.04000798,30870720,fair
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.03592719,36025724,fair
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.01902683,32168839,fair
