n-nonzero-diags,avg-diag-dist,nnz,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver, class
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0011399,99720138,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.00096822,26415433,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,1.79769313486e+308,68908713,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.00044799,75830645,1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0016851,69654762,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0026252,19932323,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0014775,80361466,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0016191,38678401,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0015008,38678402,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0018239,38678403,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.001116,36025721,-1
299,411.3712,178928,24.031,3.373286,4,3.449137,23.33682,0.0094299,85490472,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.0069256,90197667,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00071311,89269803,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00072408,89269801,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00072217,7285384,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00072098,59072884,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00047994,49598910,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00048494,49598912,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00072598,30870721,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00071812,30870720,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00072026,32168838,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.0014408,49834418,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00048399,57331600,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00095487,43373442,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.007412,91068410,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00045395,18868441,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.0073969,91068408,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,1.79769313486e+308,90783920,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00071502,99720138,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00024796,26415433,1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,1.79769313486e+308,68908713,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.000458,75830645,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.0010738,69654762,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.001426,19932323,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.0011272,80361467,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00091004,38678401,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00091624,38678402,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00091791,38678403,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.00071287,36025721,-1
7,1.714286,120004,248.9157,16.97473,4,16.97473,152.8576,0.010974,85490472,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0043061,90197667,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00075626,89269803,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071812,89269801,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071406,7285384,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00072193,59072884,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00047708,49598910,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00048518,49598912,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071907,30870721,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071526,30870720,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071836,32168838,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0014348,49834418,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00047803,57331600,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00097132,43373442,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0074012,91068410,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0004549,18868441,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0073993,91068408,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,1.79769313486e+308,90783920,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00072622,99720138,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00024199,26415433,1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,1.79769313486e+308,68908713,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.000458,75830645,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0010707,69654762,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.0014391,19932323,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.001075,80361467,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.000911,38678401,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00091505,38678402,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00091815,38678403,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.00071931,36025721,-1
7,1.714286,120004,49.87609,16.62039,4,16.62039,65.58308,0.011145,85490472,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00071907,89269803,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00072002,89269801,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00072503,7285384,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.0059733,59072884,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.004555,49598910,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.0046997,49598912,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00072193,30870721,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00071883,30870720,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00072098,32168838,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.0014889,49834418,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.015199,43373442,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.011438,91068410,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00045896,18868441,1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.011224,91068408,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,1.79769313486e+308,90783920,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00072503,99720138,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.0048001,26415433,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00046301,75830645,1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00108,69654762,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.0014329,19932323,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00091314,38678401,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00091505,38678402,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00091076,38678403,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.00071192,36025721,-1
7,1.714286,120004,101128000,4.901659,4,4.915516,1.003243,0.010795,85490472,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0069165,90197667,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071692,89269803,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071478,89269801,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071502,7285384,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00072193,59072884,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00048685,49598910,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00048208,49598912,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00072026,30870721,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071788,30870720,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071883,32168838,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0015111,49834418,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00096631,43373442,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0074182,91068410,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00045991,18868441,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0074339,91068408,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,1.79769313486e+308,90783920,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071621,99720138,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00024319,26415433,1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,1.79769313486e+308,68908713,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0004642,75830645,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0010669,69654762,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0014379,19932323,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00091195,38678401,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.0009172,38678402,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00092387,38678403,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.00071526,36025721,-1
7,1.714286,120004,248.5538,16.97473,4,16.97473,152.3808,0.011009,85490472,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.26,90197667,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00071025,89269803,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00073314,89269801,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00071907,7285384,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.035961,59072884,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.037632,49598910,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.037898,49598912,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00071502,30870721,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00071692,30870720,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00071597,32168838,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.0015078,49834418,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.10907,43373444,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.10733,43373442,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00045705,18868441,1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,1.79769313486e+308,90783920,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00070977,99720138,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.036365,26415433,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00045514,75830645,1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.0010676,69654762,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.0014229,19932323,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00090599,38678401,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00091815,38678402,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00091529,38678403,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.00072098,36025721,-1
7,1.714286,120004,254.1255,3.191443,4,2.191443,9290.03,0.011041,85490472,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00078511,90197667,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00023985,89269803,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00023985,89269801,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00027227,7285384,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00054765,59072884,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00044799,49598910,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00043702,49598912,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.0002389,30870721,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00023985,30870720,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00024009,32168838,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00048995,49834418,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.0014172,43373444,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.001425,43373442,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.0039184,91068410,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00014615,18868441,1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.0039043,91068408,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,1.79769313486e+308,90783920,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00027013,99720138,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00032806,26415433,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,1.79769313486e+308,68908713,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00017405,75830645,1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00036287,69654762,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00047398,19932323,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00031185,38678401,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00028682,38678402,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00029492,38678403,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.00024199,36025721,-1
3,0.6666667,30001,0.5980163,4.894653,2,4.894653,3.415691,0.0037906,85490472,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0042884,90197667,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00071597,89269803,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00071907,89269801,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00070977,7285384,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00072718,59072884,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00049186,49598910,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00050688,49598912,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00071597,30870721,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00072694,30870720,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00072408,32168838,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0014389,49834418,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00096107,43373442,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0081165,91068410,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00044894,18868441,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0074105,91068408,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,1.79769313486e+308,90783920,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00071931,99720138,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00024199,26415433,1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,1.79769313486e+308,68908713,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00045514,75830645,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.001096,69654762,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0014379,19932323,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0010691,80361467,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.0009191,38678401,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00091791,38678402,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00091791,38678403,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.00071788,36025721,-1
7,1.714286,120004,51.19081,16.62039,4,16.62039,67.01662,0.010993,85490472,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00075793,90197667,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.0002389,89269803,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00023913,89269801,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00027204,7285384,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00055313,59072884,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00044298,49598910,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00043893,49598912,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00023913,30870721,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00024724,30870720,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00023985,32168838,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00047731,49834418,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00044584,57331600,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.0014088,43373442,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.0039005,91068410,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00014496,18868441,1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.0039153,91068408,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,1.79769313486e+308,90783920,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00028276,99720138,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00033021,26415433,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,1.79769313486e+308,68908713,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00017405,75830645,1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00035715,69654762,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00047493,19932323,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00031185,38678401,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00028992,38678402,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00029421,38678403,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.00023794,36025721,-1
3,0.6666667,30001,0.5979315,5.208384,2,5.208384,3.415274,0.0037215,85490472,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00065804,89269803,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00064564,89269801,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0014644,7285384,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00065303,30870721,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00065207,30870720,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00091195,32168838,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0016272,49834418,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0003221,18868441,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,1.79769313486e+308,90783920,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0014596,99720138,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,1.79769313486e+308,68908713,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00023699,75830645,1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00091124,69654762,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0020792,19932323,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00081277,80361467,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00085497,38678401,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00079703,38678402,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0009737,38678403,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.00091529,36025721,-1
625,6577.792,91805,40,1.41972,6,1.41972,39.99391,0.0055196,85490472,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00075984,90197667,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00023913,89269803,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00023985,89269801,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00027895,7285384,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00055289,59072884,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00043511,49598910,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00044298,49598912,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00023913,30870721,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00023913,30870720,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00023913,32168838,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00048804,49834418,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00044513,57331600,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0014687,43373444,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0014052,43373442,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0039113,91068410,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00014496,18868441,1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0039008,91068408,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,1.79769313486e+308,90783920,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0002718,99720138,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00032902,26415433,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,1.79769313486e+308,68908713,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00017905,75830645,1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0003581,69654762,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00050044,19932323,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00036097,80361467,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00031161,38678401,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00029421,38678402,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.00029397,38678403,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0002389,36025721,-1
3,0.6666667,30001,0.5979409,5.526438,2,5.526438,3.415341,0.0036852,85490472,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0045331,90197667,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071096,89269803,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071788,89269801,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071907,7285384,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00072813,59072884,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00048804,49598910,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00050306,49598912,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071692,30870721,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071812,30870720,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00071907,32168838,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0014343,49834418,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0004878,57331600,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00095987,43373442,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0076077,91068410,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.000458,18868441,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0073977,91068408,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,1.79769313486e+308,90783920,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00072622,99720138,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00024199,26415433,1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,1.79769313486e+308,68908713,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0004611,75830645,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0010786,69654762,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0014365,19932323,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0011022,80361467,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.00091791,38678401,-1
7,1.714286,120004,89.04211,16.85731,4,16.85731,80.61168,0.0009191,38678402,-1
