40	d	spevd	symmetric	packed	http://www.netlib.org/lapack/double/dspevd.f	5	symmetric eigenvalues, divide and conquer, faster but more memory	144
41	s	stevd	symmetric	tridiagonal	http://www.netlib.org/lapack/single/sstevd.f	5	symmetric eigenvalues, divide and conquer, faster but more memory	145
42	d	stevd	symmetric	tridiagonal	http://www.netlib.org/lapack/double/dstevd.f	5	symmetric eigenvalues, divide and conquer, faster but more memory	146
43	c	heevr	Hermitian	full	http://www.netlib.org/lapack/complex/cheevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	147
44	z	heevr	Hermitian	full	http://www.netlib.org/lapack/complex16/zheevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	148
45	s	syevr	symmetric	full	http://www.netlib.org/lapack/single/ssyevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	149
46	d	syevr	symmetric	full	http://www.netlib.org/lapack/double/dsyevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	150
47	s	stevr	symmetric	tridiagonal	http://www.netlib.org/lapack/single/sstevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	151
48	d	stevr	symmetric	tridiagonal	http://www.netlib.org/lapack/double/dstevr.f	5	symmetric eigenvalues, Relatively robust representation, fastest and least memory	152
49	c	hegv	Hermitian	full	http://www.netlib.org/lapack/complex/chegv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	153
50	z	hegv	Hermitian	full	http://www.netlib.org/lapack/complex16/zhegv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	154
51	c	hbgv	Hermitian	banded	http://www.netlib.org/lapack/complex/chbgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	155
52	z	hbgv	Hermitian	banded	http://www.netlib.org/lapack/complex16/zhbgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	156
53	c	hpgv	Hermitian	packed	http://www.netlib.org/lapack/complex/chpgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	157
54	z	hpgv	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	158
55	s	sygv	symmetric	full	http://www.netlib.org/lapack/single/ssygv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	159
56	d	sygv	symmetric	full	http://www.netlib.org/lapack/double/dsygv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	160
57	s	sbgv	symmetric	banded	http://www.netlib.org/lapack/single/ssbgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	161
58	d	sbgv	symmetric	banded	http://www.netlib.org/lapack/double/dsbgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	162
59	s	spgv	symmetric	packed	http://www.netlib.org/lapack/single/sspgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	163
60	d	spgv	symmetric	packed	http://www.netlib.org/lapack/double/dspgv.f	6	symmetric generalized all eigenvalues, eigenvectors, simple driver,	164
61	c	hegvx	Hermitian	full	http://www.netlib.org/lapack/complex/chegvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	165
62	z	hegvx	Hermitian	full	http://www.netlib.org/lapack/complex16/zhegvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	166
63	c	hbgvx	Hermitian	banded	http://www.netlib.org/lapack/complex/chbgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	167
64	z	hbgvx	Hermitian	banded	http://www.netlib.org/lapack/complex16/zhbgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	168
65	c	hpgvx	Hermitian	packed	http://www.netlib.org/lapack/complex/chpgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	169
66	z	hpgvx	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	170
67	s	sygvx	symmetric	full	http://www.netlib.org/lapack/single/ssygvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	171
68	d	sygvx	symmetric	full	http://www.netlib.org/lapack/double/dsygvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	172
69	s	sbgvx	symmetric	banded	http://www.netlib.org/lapack/single/ssbgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	173
70	d	sbgvx	symmetric	banded	http://www.netlib.org/lapack/double/dsbgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	174
71	s	spgvx	symmetric	packed	http://www.netlib.org/lapack/single/sspgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	175
72	d	spgvx	symmetric	packed	http://www.netlib.org/lapack/double/dspgvx.f	6	symmetric generalized all eigenvalues, eigenvectors, expert driver,	176
73	c	hegvd	Hermitian	full	http://www.netlib.org/lapack/complex/chegvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	177
74	z	hegvd	Hermitian	full	http://www.netlib.org/lapack/complex16/zhegvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	178
75	c	hbgvd	Hermitian	banded	http://www.netlib.org/lapack/complex/chbgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	179
76	z	hbgvd	Hermitian	banded	http://www.netlib.org/lapack/complex16/zhbgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	180
77	c	hpgvd	Hermitian	packed	http://www.netlib.org/lapack/complex/chpgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	181
78	z	hpgvd	Hermitian	packed	http://www.netlib.org/lapack/complex16/zhpgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	182
79	s	sygvd	symmetric	full	http://www.netlib.org/lapack/single/ssygvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	183
80	d	sygvd	symmetric	full	http://www.netlib.org/lapack/double/dsygvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	184
81	s	sbgvd	symmetric	banded	http://www.netlib.org/lapack/single/ssbgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	185
82	d	sbgvd	symmetric	banded	http://www.netlib.org/lapack/double/dsbgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	186
83	s	spgvd	symmetric	packed	http://www.netlib.org/lapack/single/sspgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	187
84	d	spgvd	symmetric	packed	http://www.netlib.org/lapack/double/dspgvd.f	6	symmetric generalized eigenvalues, divide and conquer, faster but more memory	188
